KEY,en 
ABILITY_BACKBREAKER_NAME,Хребтолом
ABILITY_BACKBREAKER_DESC,"Атака ближнего боя, которая обездвиживает."
ABILITY_BACKBREAKER2_DESC,"Атака ближнего боя, которая обездвиживает и даёт -2 [img:spd]."
ABILITY_INTIMIDATE_NAME,Запугивание
ABILITY_INTIMIDATE_DESC,Накладывает Страх на соседнее существо.
ABILITY_INTIMIDATE2_DESC,Накладывает Страх на существо в пределах пяти клеток.
ABILITY_TOSS_NAME,Бросок
ABILITY_TOSS_DESC,Бросает соседнее существо на свободную клетку.
ABILITY_TOSS2_DESC,"Бросает соседнее существо на клетку, нанося дополнительный урон при столкновении с чем-либо."
ABILITY_WRESTLETOSS_DESC,"Бросает соседнее существо на свободную клетку.
[s:.7](Можно применить один раз за ход.)[/s]"
ABILITY_WRESTLETOSS2_DESC,"Бросает соседнее существо на клетку, нанося дополнительный урон при столкновении с чем-либо.
[s:.7](Можно применить один раз за ход.)[/s]"
ABILITY_NUBBYTOSS_DESC,"Бросает вашего покалеченного друга на любую клетку.
[s:.7](Можно применить один раз за ход.)[/s]"
ABILITY_BELLYFLOP_NAME,Плюх животом
ABILITY_BELLYFLOP_DESC,"Прыгает на клетку и обездвиживает всё, на что приземляется."
ABILITY_BELLYFLOP2_DESC,Прыгает на клетку и обездвиживает существ в области.
ABILITY_TOADJUMP_NAME,Прыжок
ABILITY_TOADJUMP_DESC,"Прыгает на клетку и наносит урон тому, на что приземляется."
ABILITY_BELLYJUMP_DESC,"Прыгает на клетку и наносит урон тому, на что приземляется."
ABILITY_TRAMPLEDASH_NAME,Рывок с затаптыванием
ABILITY_TRAMPLEDASH_DESC,"Рывок вперёд с Затаптыванием, затем создаёт камень."
ABILITY_TRAMPLEDASH2_DESC,"Рывок вперёд с Затаптыванием, затем создаёт камень. Наносит больше урона и имеет 20% шанс наложить Оглушение."
ABILITY_TANKSWAP_NAME,Обмен
ABILITY_TANKSWAP_DESC,Меняется местами с любым союзником.
ABILITY_TANKSWAP2_DESC,Меняется местами с любым существом.
ABILITY_TOTHERESCUE_NAME,На помощь!
ABILITY_TOTHERESCUE_DESC,"Прыгает на клетку рядом с союзником. Наносит урон и смещает существ, на которых приземляется."
ABILITY_TOTHERESCUE2_DESC,"Прыгает на клетку рядом с союзником. Наносит урон и смещает существ, на которых приземляется, а также соседних существ."
ABILITY_TANKTANTRUM_NAME,Истерика
ABILITY_TANKTANTRUM_DESC,"Бьёт всех соседних существ, затем создаёт камень."
ABILITY_TANKTANTRUM2_DESC,"Бьёт всех соседних и диагонально соседних существ, затем создаёт камень."
ABILITY_EARTHQUAKE_NAME,Землетрясение
ABILITY_EARTHQUAKE_DESC,"Наносит урон в конусе с 10% шансом Окаменения. Может создавать камни.
[s:.7](Это заклинание создаёт камни.)[/s]"
ABILITY_EARTHQUAKE2_DESC,"Наносит повышенный урон в конусе с 20% шансом Окаменения. Может создавать камни.
[s:.7](Это заклинание создаёт камни.)[/s]"
ABILITY_ROCKTOSS_NAME,Бросок камня
ABILITY_ROCKTOSS_DESC,Бросает камень с 10% шансом Оглушения.
ABILITY_ROCKTOSS2_DESC,Бросает камень с 33% шансом Оглушения.
ABILITY_BARBEDWIRE_NAME,Колючая проволока
ABILITY_BARBEDWIRE_DESC,"Даёт существу +5 Шипов до вашего следующего хода.
[s:.7](Можно применить на себя.)[/s]"
ABILITY_BARBEDWIRE2_DESC,"Даёт существу или объекту +5 Шипов до вашего следующего хода.
[s:.7](Можно применить на себя.)[/s]"
ABILITY_TANKMOCK_NAME,Провокация
ABILITY_TANKMOCK_DESC,Заставляет врага двигаться к вам.
ABILITY_TANKMOCK2_DESC,"Заставляет врага в любом месте двигаться к вам.
[s:.7](Заклинание стоит меньше.)[/s]"
ABILITY_BOWLOVER_NAME,Сбивание
ABILITY_BOWLOVER_DESC,Затаптывает одну клетку по диагонали.
ABILITY_BOWLOVER2_DESC,Затаптывает две клетки по диагонали с 10% шансом наложить Оглушение.
ABILITY_CLAP_NAME,Хлопок
ABILITY_CLAP_DESC,Сталкивает 2 врагов перед вами друг с другом.
ABILITY_CLAP2_DESC,Сталкивает 2 врагов перед вами друг с другом с +2 урона от отбрасывания.
ABILITY_ROCKSONG_NAME,Песнь камней
ABILITY_ROCKSONG_DESC,"Поднимает все камни в воздух. Они автоматически летят во врагов, которые останавливаются на одной линии с ними."
ABILITY_ROCKSONG2_DESC,"Поднимает все камни в воздух. Они автоматически летят во врагов, которые останавливаются на одной линии с ними.
[s:.7](Заклинание стоит меньше.)[/s]"
ABILITY_ROCKCRUSHER_NAME,Камнедробитель
ABILITY_ROCKCRUSHER_DESC,"Прыгает на камень, взрывая его. Наносит урон и отбрасывает всех соседних существ."
ABILITY_ROCKCRUSHER2_DESC,"Прыгает на камень, взрывая его. Наносит высокий урон и отбрасывает всех соседних существ."
ABILITY_BODYGUARD_NAME,Телохранитель
ABILITY_BODYGUARD_DESC,"Когда в следующий раз враг нацелится на союзника, вы меняетесь с ним местами."
ABILITY_BODYGUARD2_DESC,"Когда в следующий раз враг нацелится на союзника, вы меняетесь с ним местами и получаете +4 [img:shield]."
ABILITY_GORE_NAME,Бодание
ABILITY_GORE_DESC,"Рывок на 3 клетки, наносит урон, накладывает Ушиб и отбрасывает поражённое существо на вашу исходную клетку."
ABILITY_GORE2_DESC,"Рывок на 10 клеток, наносит урон, накладывает Ушиб и отбрасывает поражённое существо на вашу исходную клетку."
ABILITY_ROCKBLAST_NAME,Каменный выстрел
ABILITY_ROCKBLAST_DESC,Стреляет камнем вперёд.
ABILITY_ROCKBLAST2_DESC,"Стреляет камнем вперёд с Цепным отбрасыванием.
[s:.7](Заклинание стоит меньше.)[/s]"
ABILITY_ROCKTOMB_NAME,Каменная гробница
ABILITY_ROCKTOMB_DESC,Наносит урон и Окаменение существу в пределах 3 клеток от вас.
ABILITY_ROCKTOMB2_DESC,"Наносит урон и Окаменение существу в пределах 5 клеток от вас.
[s:.7](Заклинание стоит меньше.)[/s]"
ABILITY_GRAB_NAME,Захват
ABILITY_GRAB_DESC,"Притягивает существо в пределах 2 клеток к вам, ударяя его о вас."
ABILITY_GRAB2_DESC,"Притягивает существо в пределах 4 клеток к вам, ударяя его о вас и накладывая Захват."
ABILITY_FISSURE_NAME,Разлом
ABILITY_FISSURE_DESC,Притягивает всех существ в широкой линии к центру этой линии. Имеет 10% шанс Окаменения.
ABILITY_FISSURE2_DESC,Притягивает всех существ в широкой линии к центру этой линии. Имеет 15% шанс Окаменения и создаёт камни.
ABILITY_BIGROCK_NAME,Большой камень
ABILITY_BIGROCK_DESC,"Сбрасывает валун на соседнюю клетку, нанося урон и смещая существ, на которых он падает."
ABILITY_BIGROCK2_DESC,"Сбрасывает валун на соседнюю клетку, нанося урон, Оглушение и смещая существ, на которых он падает."
ABILITY_FLIPFLOP_NAME,Кувырок
ABILITY_FLIPFLOP_DESC,"Прыгает до 3 клеток, наносит урон существам при приземлении, затем получает -1 [img:spd].
[s:.7](Стоимость маны этого заклинания равна вашей [img:spd].
При 0 [img:spd] заклинание можно применить один раз за ход.)[/s]"
ABILITY_FLIPFLOP2_DESC,"Прыгните на расстояние до 4 клеток, нанесите урон юнитам, на которых приземлитесь, затем получите -1 [img:spd].
Если ваша [img:spd] равна 0, дальность и урон увеличены.
[s:.7](Стоимость маны этого заклинания равна вашей [img:spd].
При 0 [img:spd] это заклинание можно применить один раз за ход.)[/s]"
ABILITY_LUNGE_NAME,Выпад
ABILITY_LUNGE_DESC,"Рывок на одну клетку вперёд и атака с отбрасыванием.
Это заклинание использует ваше действие передвижения."
ABILITY_LUNGE2_DESC,"Рывок на одну клетку вперёд, атака с отбрасыванием и наложение оглушения.
Это заклинание использует ваше действие передвижения."
ABILITY_NUDGE_NAME,Толчок
ABILITY_NUDGE_DESC,"Оттолкните юнита на 1 клетку назад.
[s:.7](Первое применение за ход стоит 0 маны.)[/s]"
ABILITY_NUDGE2_DESC,"Оттолкните юнита на 10 клеток назад.
[s:.7](Первое применение за ход стоит 0 маны.)[/s]"
ABILITY_STONEBREATH_NAME,Каменное дыхание
ABILITY_STONEBREATH_DESC,Наложите окаменение на первого юнита в линии.
ABILITY_STONEBREATH2_DESC,"Наложите окаменение и отбрасывание на первого юнита в линии.
[s:.7](Это заклинание стоит меньше.)[/s]"
ABILITY_MEDUSA_NAME,Взгляд горгоны
ABILITY_MEDUSA_DESC,Наложите окаменение на всех юнитов в поле зрения.
ABILITY_MEDUSA2_DESC,"Наложите окаменение на всех юнитов в поле зрения.
[s:.7](Это заклинание стоит меньше.)[/s]"
ABILITY_ANCHOR_NAME,Якорь
ABILITY_ANCHOR_DESC,Получите +4 к стойкости до следующего перемещения.
ABILITY_ANCHOR2_DESC,"Получите +4 к стойкости до следующего перемещения.
Бонусный пассивный эффект: иммунитет к отбрасыванию."
ABILITY_EATROCK_NAME,Поедание камня
ABILITY_EATROCK_DESC,Съешьте камень и получите +5 [img:shield] и +1 [img:str].
ABILITY_EATROCK2_DESC,Съешьте камень и получите +5 [img:shield] и повышение всех характеристик.
ABILITY_PLANTFEET_NAME,Твёрдая стойка
ABILITY_PLANTFEET_DESC,"Получите +5 [img:shield] и -1 [img:spd]. 
Если ваша [img:spd] равна 0, вместо этого снимите все дебаффы.
[s:.7](Можно применить один раз за ход.)[/s]"
ABILITY_PLANTFEET2_DESC,"Получите +6 [img:shield] и -1 [img:spd].
Если ваша [img:spd] равна 0, вместо этого снимите все дебаффы и получите повышение всех характеристик.
[s:.7](Можно применить один раз за ход.)[/s]"
ABILITY_IRONHEAD_NAME,Железная голова
ABILITY_IRONHEAD_DESC,"Рывок вперёд на расстояние до 3 клеток, получение +4 [img:shield], затем урон и отбрасывание соседних юнитов."
ABILITY_IRONHEAD2_DESC,"Рывок вперёд на расстояние до 10 клеток, получение +4 [img:shield], затем урон и отбрасывание соседних юнитов с +5 к урону от отбрасывания."
ABILITY_GANGUP_NAME,Навалиться
ABILITY_GANGUP_DESC,"Бросьте юнита на пустую клетку в радиусе 3 клеток от вас, затем ваши союзники атакуют его, если могут."
ABILITY_GANGUP2_DESC,"Бросьте юнита на пустую клетку в радиусе 6 клеток от вас и наложите ушиб, затем ваши союзники атакуют его, если могут."
ABILITY_AFTERSHOCK_NAME,Афтершок
ABILITY_AFTERSHOCK_DESC,Все юниты на земляных клетках подбрасываются на случайные соседние клетки и получают урон при приземлении.
ABILITY_AFTERSHOCK2_DESC,"Все юниты на земляных клетках подбрасываются на случайные клетки и получают урон при приземлении.
Бонусный пассивный эффект: все ваши заклинания получают стихию земли."
ABILITY_STEELSKIN_NAME,Стальная кожа
ABILITY_STEELSKIN_DESC,"Получите +99 к стойкости до следующего хода, затем это заклинание отключается, пока вы не получите суммарно 25 урона."
ABILITY_STEELSKIN2_DESC,"Получите +99 к стойкости до следующего хода, затем это заклинание отключается, пока вы не получите суммарно 15 урона."
ABILITY_FAULTLINE_NAME,Линия разлома
ABILITY_FAULTLINE_DESC,Подбросьте всех юнитов на прямой линии на соседние клетки.
ABILITY_FAULTLINE2_DESC,"Подбросьте всех юнитов на прямой линии на соседние клетки, нанося больше урона."
ABILITY_DEMOLISH_NAME,Разрушение
ABILITY_DEMOLISH_DESC,"Превратите клетку в земляную клетку, разбив любые неодушевлённые объекты в камни."
ABILITY_DEMOLISH2_DESC,"Превратите 3 клетки в земляные клетки, разбив любые неодушевлённые объекты в камни."
ABILITY_CATAPULT_NAME,Кото-пульта!
ABILITY_CATAPULT_DESC,"Вас забрасывают на клетку, нанося урон тому, на кого вы приземлитесь.
Не использует ваше действие передвижения."
ABILITY_CATAPULT2_DESC,"Вас забрасывают на клетку, нанося урон тому, на кого вы приземлитесь.
Не использует ваше действие передвижения."
ABILITY_PUSHTHROUGH_NAME,Напролом
ABILITY_PUSHTHROUGH_DESC,Протопчитесь через 2 клетки по прямой линии и разрушьте все неодушевлённые объекты.
ABILITY_PUSHTHROUGH2_DESC,"Протопчитесь через 4 клетки по прямой линии, разрушая неодушевлённые объекты и накладывая ушиб 1 на юнитов, по которым пройдётесь."
ABILITY_PINCUSHION_NAME,Игольница
ABILITY_PINCUSHION_DESC,"Получите +3 к шипам. 
Это заклинание использует ваше действие передвижения."
ABILITY_PINCUSHION2_DESC,"Получите +3 к шипам и +1 к стойкости.
Это заклинание использует ваше действие передвижения."
ABILITY_SUPPER_NAME,Ужин
ABILITY_SUPPER_DESC,"Исцелите 15 ОЗ и получите -2 [img:spd].
[s:.7](Можно применить один раз за бой.)[/s]"
ABILITY_SUPPER2_DESC,"Исцелите 15 ОЗ, получите -2 [img:spd] и +5 к регенерации здоровья.
[s:.7](Можно применить один раз за бой.)[/s]"
ABILITY_FULLFORCE_NAME,Вся сила
ABILITY_FULLFORCE_DESC,Нанесите урон равный вашей [img:con] и наложите оглушение. Также оглушает вас.
ABILITY_FULLFORCE2_DESC,Нанесите урон равный вашей [img:con] и наложите оглушение и ушиб 4. Также оглушает вас.
ABILITY_SANDSTORM_NAME,Песчаная буря
ABILITY_SANDSTORM_DESC,"Вызовите песчаную бурю.
(Песчаная буря наносит 1 урона всем юнитам в конце раунда.)
Если песчаная буря уже активна, увеличьте её урон на 1."
ABILITY_SANDSTORM2_DESC,"Вызовите песчаную бурю.
(Песчаная буря наносит 1 урона всем юнитам в конце раунда.)
Если песчаная буря уже активна, увеличьте её урон на 1.
[s:.7](Первое применение за ход стоит 0 маны.)[/s]"
ABILITY_THICKEN_NAME,Уплотнение
ABILITY_THICKEN_DESC,Получите +1 к урону от отбрасывания и +1 к дальности отбрасывания до конца хода.
ABILITY_THICKEN2_DESC,"Получите +1 [img:con].
Получите +1 к урону от отбрасывания и +1 к дальности отбрасывания до конца хода."
//fighter,
ABILITY_BULLRUSH_NAME,Бычий натиск
ABILITY_BULLRUSH_DESC,Рывок вперёд и атака с отбрасыванием.
ABILITY_BULLRUSH2_DESC,"Рывок вперёд и атака с отбрасыванием. Повторяется, если вы кого-то задели."
ABILITY_SPIN_NAME,Вихрь
ABILITY_SPIN_DESC,Атакуйте всё вокруг себя 3 раза.
ABILITY_SPIN2_DESC,Атакуйте всё вокруг себя в широкой области 3 раза.
ABILITY_FIREPUNCH_NAME,Огненный удар
ABILITY_FIREPUNCH_DESC,"Ближняя атака, накладывающая ожог 3."
ABILITY_FIREPUNCH2_DESC,"Ближняя атака, накладывающая тем больше ожога, чем выше ваша [img:str]."
ABILITY_ICEPUNCH_NAME,Ледяной удар
ABILITY_ICEPUNCH_DESC,"Ближняя атака, накладывающая заморозку."
ABILITY_ICEPUNCH2_DESC,"Значительно усиленная ближняя атака, накладывающая заморозку."
ABILITY_THUNDERPUNCH_NAME,Громовой удар
ABILITY_THUNDERPUNCH_DESC,Ближняя атака с 25% шансом наложить оглушение.
ABILITY_THUNDERPUNCH2_DESC,"Ближняя атака, накладывающая оглушение."
ABILITY_FURYSWIPES_NAME,Яростные когти
ABILITY_FURYSWIPES_DESC,"Слабая ближняя атака, которая может попасть несколько раз."
ABILITY_FURYSWIPES2_DESC,"Ближняя атака, которая может попасть несколько раз."
ABILITY_SIDESLASH_NAME,Боковой разрез
ABILITY_SIDESLASH_DESC,"Атака, поражающая полукруг вокруг вас."
ABILITY_SIDESLASH2_DESC,"Атака, поражающая полукруг вокруг вас и накладывающая ушиб."
ABILITY_LEAP_NAME,Прыжок
ABILITY_LEAP_DESC,"Прыгните на свободную клетку в радиусе действия, затем наложите ушиб на всех соседних юнитов."
ABILITY_LEAP2_DESC,"Прыгните на свободную клетку в радиусе действия, затем нанесите урон и наложите ушиб на всех соседних юнитов."
ABILITY_UPPERCUT_NAME,Апперкот
ABILITY_UPPERCUT_DESC,"Ударьте юнита в воздух, забросив его на 3 клетки назад."
ABILITY_UPPERCUT2_DESC,"Ударьте юнита в воздух, забросив его на 3 клетки назад.
Восстановите действие передвижения."
ABILITY_COUNTER_NAME,Контрудар
ABILITY_COUNTER2_NAME,Контрудар
ABILITY_COUNTER_DESC,Контратакуйте все атаки до вашего следующего хода.
ABILITY_COUNTER2_DESC,Упреждающе контратакуйте все атаки до вашего следующего хода.
ABILITY_TAILWHIP_NAME,Удар хвостом
ABILITY_TAILWHIP_DESC,"Атака, поражающая 2 клетки впереди и позади вас."
ABILITY_TAILWHIP2_DESC,"Атака, поражающая 4 клетки впереди и позади вас."
ABILITY_POKE_NAME,Тычок
ABILITY_POKE_DESC,Ближняя атака с уроном 1.
ABILITY_POKE2_DESC,"Ближняя атака с уроном 1.
[s:.7](Это заклинание стоит меньше.)[/s]"
ABILITY_NIP_NAME,Щипок
ABILITY_NIP_DESC,Наложите ушиб на юнита.
ABILITY_NIP2_DESC,Нанесите 1 урона и наложите ушиб на юнита.
ABILITY_PUSH_NAME,Толкание
ABILITY_PUSH_DESC,Отбросьте юнита на 2 клетки.
ABILITY_PUSH2_DESC,Развернитe соседнего юнита и отбросьте его на 2 клетки назад.
ABILITY_FALCONPUNCH_NAME,Удар Сокола
ABILITY_FALCONPUNCH_DESC,"Заряжает мощнейший удар.
[s:.7](Удар будет нанесён в следующий ход.)[/s]
[s:.7](Можно использовать раз за ход.)[/s]"
ABILITY_FALCONPUNCH2_DESC,"Заряжает мощную рывковую атаку.
[s:.7](Удар будет нанесён в следующий ход.)[/s]
[s:.7](Можно использовать раз за ход.)[/s]"
ABILITY_EXERT_NAME,Напряжение
ABILITY_EXERT_DESC,"Восстанавливает базовую атаку и действие движения.
Засыпает в конце хода."
ABILITY_EXERT2_DESC,"Восстанавливает базовую атаку и действие движения.
Получает +2 [img:str] и +4 [img:spd] до конца хода.
Засыпает в конце хода."
ABILITY_ENRAGE_NAME,Ярость
ABILITY_ENRAGE_DESC,Даёт юниту +4 [img:str] и Замешательство 2.
ABILITY_ENRAGE2_DESC,Даёт юниту на любой клетке +4 [img:str] и Замешательство 2.
ABILITY_TUMBLE_NAME,Кувырок
ABILITY_TUMBLE_DESC,Перемещение на одну клетку по диагонали.
ABILITY_TUMBLE2_DESC,Перемещение на две клетки по диагонали.
ABILITY_CONFRONT_NAME,Столкновение
ABILITY_CONFRONT_DESC,Перемещает перед врагом.
ABILITY_CONFRONT2_DESC,"Перемещает перед врагом.
Следующее действие получает +30% шанса критического удара.
[s:.7](Это заклинание стоит меньше.)[/s]"
ABILITY_JUICED_NAME,Заряд
ABILITY_JUICED_DESC,Дальность перемещения удваивается до конца хода.
ABILITY_JUICED2_DESC,Дальность перемещения удваивается и вы получаете +4 [img:str] до конца хода.
ABILITY_COSMICPUNCH_NAME,Космический Удар
ABILITY_COSMICPUNCH_DESC,"Вбивает юнита в КОСМОС!
[s:.7]Он упадёт обратно в конце раунда.[/s]"
ABILITY_COSMICPUNCH2_DESC,"Вбивает юнита в КОСМОС!
[s:.7]Он упадёт обратно в конце раунда.
(Это заклинание стоит меньше.)[/s]"
ABILITY_TAUNT_NAME,Насмешка!
ABILITY_TAUNT_DESC,Все враги в радиусе 3 клеток двигаются к вам.
ABILITY_TAUNT2_DESC,Все враги в радиусе 5 клеток двигаются к вам.
ABILITY_GRAVITYSLAM_NAME,Гравитационный Удар
ABILITY_GRAVITYSLAM_DESC,Прыгает на клетку и притягивает врагов к себе при приземлении.
ABILITY_GRAVITYSLAM2_DESC,"Прыгает на клетку и притягивает врагов к себе при приземлении.
[s:.7](Это заклинание стоит меньше.)[/s]"
ABILITY_BERSERK_NAME,Берсерк
ABILITY_BERSERK_DESC,Получает +5 [img:str] и Ушиб 5. Это умение становится Рывок Берсерка.
ABILITY_BERSERK2_DESC,Получает +7 [img:str] и Ушиб 3. Это умение становится Рывок Берсерка+.
ABILITY_BERSERKERDASH_NAME,Рывок Берсерка
ABILITY_BERSERKERDASH_DESC,Рывковая атака малой дальности.
ABILITY_BERSERKERDASH2_DESC,Рывковая атака с бесконечной дальностью.
ABILITY_MOCK_NAME,Издёвка
ABILITY_MOCK_DESC,"Заставляет юнита двигаться к вам.
ПЕРЕЗАРЯДКА: Убейте кого-нибудь."
ABILITY_MOCK2_DESC,"Заставляет юнита двигаться к вам.
ПЕРЕЗАРЯДКА: Убейте кого-нибудь.
Бонусное умение: Пощёчина."
ABILITY_SLAP_NAME,Пощёчина
ABILITY_SLAP_DESC,"Слабая атака ближнего боя.
ПЕРЕЗАРЯДКА: Убейте кого-нибудь."
ABILITY_STOOPZERK_NAME,Тупозерк
ABILITY_STOOPZERK_DESC,"Ваш [img:int] становится 0. Вы можете атаковать дополнительный раз каждый ход до конца боя.
Это умение становится ЕЩЁ ЗЛЕЕ!!!"
ABILITY_STOOPZERK2_DESC,"Ваш [img:int] становится 0. Вы можете атаковать дополнительный раз каждый ход до конца боя.
Это умение становится ЕЩЁ ЗЛЕЕ!!!+"
ABILITY_MOREANGRIER_NAME,ЕЩЁ ЗЛЕЕ!!!
ABILITY_MOREANGRIER_DESC,Теряете всю ману и получаете столько же [img:str] до конца хода.
ABILITY_MOREANGRIER2_DESC,"Теряете всю ману и получаете столько же [img:str], [img:dex] и [img:spd] до конца хода."
ABILITY_SLEEPERHOLD_NAME,Сонный Захват
ABILITY_SLEEPERHOLD_DESC,Накладывает Сон на соседнего юнита.
ABILITY_SLEEPERHOLD2_DESC,Накладывает Сон и Ушиб на соседнего юнита.
ABILITY_GRAPPLE_NAME,Захват
ABILITY_GRAPPLE_DESC,"Обездвиживает соседнего юнита, пока вы остаётесь рядом."
ABILITY_GRAPPLE2_DESC,"Обездвиживает соседнего юнита, пока вы остаётесь рядом.
[s:.7](Это заклинание стоит меньше.)[/s]"
ABILITY_THINKTOOHARD_NAME,Передумал
ABILITY_THINKTOOHARD_DESC,"Получаете урон равный вашему [img:int].
Следующее заклинание в этом ходу бесплатно."
ABILITY_THINKTOOHARD2_DESC,"Получаете урон равный вашему [img:int], затем ваш [img:int] становится 0.
Следующее заклинание в этом ходу бесплатно."
ABILITY_ZOOMZERK_NAME,Зумзерк
ABILITY_ZOOMZERK_DESC,"Ваше действие движения становится рывковой атакой.
Это умение становится Перегруппировка."
ABILITY_ZOOMZERK2_DESC,"Ваше действие движения становится рывковой атакой. Восстанавливает всю ману.
Это умение становится Перегруппировка+."
ABILITY_REPOSITION_NAME,Перегруппировка
ABILITY_REPOSITION_DESC,Перемещение на две клетки.
ABILITY_REPOSITION2_DESC,Перемещение на две клетки.
ABILITY_FIGHTERTHROW_NAME,Метнуть Оружие
ABILITY_FIGHTERTHROW_DESC,"Бросает оружие в юнита. Оружие ломается.
[s:.7](Можно использовать раз за ход.)[/s]"
ABILITY_BLOODZERK_NAME,Кровозерк
ABILITY_BLOODZERK_DESC,"HP падает до 1.
Урон по кровоточащим юнитам получает Кражу жизни.
Это заклинание становится Рассечение."
ABILITY_BLOODZERK2_DESC,"HP падает до 1.
Урон по кровоточащим юнитам получает Кражу жизни.
Это заклинание становится Рассечение+.
[s:.7](Это заклинание стоит 0 маны.)[/s]"
ABILITY_LACERATE_NAME,Рассечение
ABILITY_LACERATE_DESC,Атака ближнего боя с наложением Кровотечения 2.
ABILITY_LACERATE2_DESC,Усиленная атака ближнего боя с наложением Кровотечения 2.
ABILITY_EXHAUSTINGBLOW_NAME,Изнуряющий Удар
ABILITY_EXHAUSTINGBLOW_DESC,"Рывок вперёд на одну клетку с атакой и отбрасыванием.
[s:.7](Стоимость маны этого заклинания растёт на 2 в конце каждого вашего хода.)[/s]"
ABILITY_EXHAUSTINGBLOW2_DESC,"Рывок вперёд на любое количество клеток с атакой и отбрасыванием.
[s:.7](Стоимость маны этого заклинания растёт на 2 в конце каждого вашего хода.)[/s]"
ABILITY_CHAOSRAMPAGE_NAME,Хаос-Буйство
ABILITY_CHAOSRAMPAGE_DESC,"Получаете дополнительный ход. В этот ход на вас действуют Безумие 1 и Замешательство 1.
[s:.7](Это заклинание нельзя использовать в дополнительные ходы.)[/s]"
ABILITY_CHAOSRAMPAGE2_DESC,"Получаете дополнительный ход. В этот ход на вас действует Безумие 1.
[s:.7](Это заклинание нельзя использовать в дополнительные ходы.)[/s]"
ABILITY_METEORSLAM_NAME,Удар Метеора
ABILITY_METEORSLAM_DESC,"Прыжок на расстояние до 2 клеток.
Наносит урон, отбрасывает и накладывает Ожог 3 на юнита под вами и всех соседних юнитов.
[s:.7](Соседние юниты получают половину урона.)[/s]"
ABILITY_METEORSLAM2_DESC,"Прыжок на расстояние до 5 клеток.
Наносит урон, отбрасывание и поджог 3 юниту, на которого вы приземлитесь, и всем соседним юнитам."
ABILITY_MUSCLEMEMORY_NAME,Мышечная память
ABILITY_MUSCLEMEMORY_DESC,"Атака ближнего боя, наносящая 8 урона.
[s:.7](Урон этого заклинания уменьшается на 1, а стоимость маны — на 2 при каждом применении.)[/s]"
ABILITY_MUSCLEMEMORY2_DESC,"Атака ближнего боя, наносящая 8 урона и накладывающая ушиб.
[s:.7](Урон этого заклинания уменьшается на 1, а стоимость маны — на 2 при каждом применении.)[/s]"
ABILITY_INHALE_NAME,Вдох
ABILITY_INHALE_DESC,Притягивает всех юнитов на прямой линии на 1 клетку к вам.
ABILITY_INHALE2_DESC,Притягивает всех юнитов на прямой линии на 3 клетки к вам.
ABILITY_ONETWOPUNCH_NAME,Раз-два
ABILITY_ONETWOPUNCH_DESC,Атака ближнего боя с двумя ударами. Каждый удар накладывает ушиб 1.
ABILITY_ONETWOPUNCH2_DESC,Атака ближнего боя с тремя ударами! Каждый удар накладывает ушиб 1.
ABILITY_SYNCHROSPIN_NAME,Синхро-вращение
ABILITY_SYNCHROSPIN_DESC,Вы и каждый союзный кот одновременно выполняют вращательную атаку.
ABILITY_SYNCHROSPIN2_DESC,"Вы и каждый союзный кот одновременно выполняют вращательную атаку.
[s:.7](Это заклинание стоит дешевле.)[/s]"
ABILITY_FLEXOFF_NAME,Показуха
ABILITY_FLEXOFF_DESC,Вы и каждый союзный кот получают +2 [img:shield] и отбрасывают соседних юнитов на 2 клетки.
ABILITY_FLEXOFF2_DESC,"Вы и каждый союзный кот получают +2 [img:shield], +2 временной стойкости и отбрасывают соседних юнитов на 2 клетки."
ABILITY_HUDDLE_NAME,Сплочение
ABILITY_HUDDLE_DESC,Вы и каждый союзный кот дают соседним юнитам +1 к урону и +2 [img:spd].
ABILITY_HUDDLE2_DESC,"Вы и каждый союзный кот дают соседним юнитам +1 к урону и +2 [img:spd].
[s:.7](Это заклинание бесплатно при первом применении в каждом бою.)[/s]"
ABILITY_RAGEPUNCH_NAME,Удар ярости
ABILITY_RAGEPUNCH_DESC,"Атака ближнего боя, урон которой увеличивается на 1 каждый раз, когда вы получаете урон."
ABILITY_RAGEPUNCH2_DESC,"Атака ближнего боя, урон которой увеличивается на 1 каждый раз, когда вы получаете урон.
[s:.7](Начальный урон этого заклинания — 5.)[/s]"
ABILITY_BREAKINGPOINT_NAME,Предел прочности
ABILITY_BREAKINGPOINT_DESC,"Наносит урон, отбрасывание и урон от столкновения, равные вашей [img:str].
Стоимость маны этого заклинания уменьшается на 1 каждый раз, когда вы получаете урон.
[s:.7](Можно применить один раз за ход.)[/s]"
ABILITY_BREAKINGPOINT2_DESC,"Наносит урон, отбрасывание и урон от столкновения, равные вашей [img:str].
Стоимость маны этого заклинания уменьшается на 2 каждый раз, когда вы получаете урон.
[s:.7](Можно применить один раз за ход.)[/s]"
ABILITY_ASSERTDOMINANCE_NAME,Утверждение доминации
ABILITY_ASSERTDOMINANCE_DESC,"Слабая атака ближнего боя. Если она убивает цель, вы становитесь альфой. Если вы альфа, это заклинание наносит 5 дополнительного урона и накладывает ушиб."
ABILITY_ASSERTDOMINANCE2_DESC,"Слабая атака ближнего боя. Если она убивает цель, вы становитесь альфой и получаете +2 [img:str]. Если вы альфа, это заклинание наносит 5 дополнительного урона и накладывает ушиб."
ABILITY_DUMBMOVE_NAME,Шахматы 1D
