KEY,en 
PASSIVE_ZIP2_DESC,"Ваше действие перемещения — Шаг сквозь тень.
Вы можете использовать действие перемещения дополнительный раз за ход."
PASSIVE_WEAKSPOT_NAME,Слабое место
PASSIVE_WEAKSPOT_DESC,Ваша базовая атака игнорирует щит и накладывает Слабость 1.
PASSIVE_WEAKSPOT2_DESC,Все ваши атакующие способности игнорируют щит и накладывают Слабость 2. +25% шанс крита.
PASSIVE_PENETRATE_NAME,Пробивание
PASSIVE_PENETRATE_DESC,Ваша базовая атака проходит сквозь существ и игнорирует щит. +1 к дальности.
PASSIVE_PENETRATE2_DESC,Ваша базовая атака проходит сквозь существ и игнорирует щит. +10 к дальности.
PASSIVE_AFTERIMAGE_NAME,Остаточный образ
PASSIVE_AFTERIMAGE_DESC,"При перемещении на прежнем месте появляется тень. Тень повторяет вашу базовую атаку, но исчезает в конце хода."
PASSIVE_AFTERIMAGE2_DESC,При перемещении на прежнем месте появляется тень. Тень повторяет вашу базовую атаку.
PASSIVE_SHIV_NAME,Заточка
PASSIVE_SHIV_DESC,"Ваша базовая атака получает +2 к урону, +25% шанс крита и накладывает Кровотечение 1 при атаке по существу в ближнем бою."
PASSIVE_SHIV2_DESC,"Ваша базовая атака получает +2 к урону, +50% шанс крита и накладывает Кровотечение 2 при атаке по существу в ближнем бою."
PASSIVE_CRITICAL_NAME,Критический
PASSIVE_CRITICAL_DESC,Ваши критические удары наносят на +100% больше урона. Получайте +1 [img:lck] при каждом критическом ударе.
PASSIVE_CRITICAL2_DESC,Ваши критические удары наносят на +100% больше урона и накладывают Кровотечение и Слабость 1. Получайте +1 [img:lck] при каждом критическом ударе.
PASSIVE_LOOTHOARDER_NAME,Собиратель добычи
PASSIVE_LOOTHOARDER_DESC,Автоматически подбирает все предметы в конце боя если вы не повержены.
PASSIVE_LOOTHOARDER2_DESC,Автоматически уничтожает все тела врагов и подбирает все предметы в конце боя если вы не повержены.
PASSIVE_CRIPPLE_NAME,Увечье
PASSIVE_CRIPPLE_DESC,Ваши критические удары накладывают Обездвиживание и Слабость 2.
PASSIVE_CRIPPLE2_DESC,Ваши критические удары накладывают Оглушение и Слабость 2.
PASSIVE_AGILE_NAME,Ловкач
PASSIVE_AGILE_DESC,"+2 к дальности перемещения. Если вы переместились на меньше клеток, чем ваша полная дальность перемещения, вы можете переместиться второй раз на оставшееся расстояние."
PASSIVE_AGILE2_DESC,"+4 к дальности перемещения. Если вы переместились на меньше клеток, чем ваша полная дальность перемещения, вы можете переместиться 2-й, 3-й и 4-й раз на оставшееся расстояние."
PASSIVE_SHANK_NAME,Подлый удар
PASSIVE_SHANK_DESC,"Когда вы стоите позади и вплотную к врагу, ваша базовая атака становится ближней и бьёт дважды."
PASSIVE_SHANK2_DESC,"Когда вы стоите позади и вплотную к врагу, ваша базовая атака становится ближней и бьёт трижды!"
PASSIVE_FLIPACOIN_NAME,Подбрось монетку
PASSIVE_FLIPACOIN_DESC,"Когда вы получаете монету, с шансом 50% на случайной клетке появляется монета, и с шансом 50% вы получаете +2 [img:spd] и +2 [img:lck]."
PASSIVE_FLIPACOIN2_DESC,"Когда вы получаете монету, с шансом 50% на случайных клетках появляются 2 монеты, и с шансом 50% вы получаете +2 [img:spd], +2 [img:lck] и +2 [img:dex]."
PASSIVE_SHAKEDOWN_NAME,Вытряхивание
PASSIVE_SHAKEDOWN_DESC,Ваши критические удары создают монету и случайный предмет.
PASSIVE_SHAKEDOWN2_DESC,+25% шанс крита. Ваши критические удары создают монету и два случайных предмета.
PASSIVE_SWEETSPOT_NAME,Точное попадание
PASSIVE_SWEETSPOT_DESC,+1 к дальности. Ваша базовая атака наносит больше урона чем дальше вы от цели.
PASSIVE_SWEETSPOT2_DESC,+6 к дальности. Ваша базовая атака наносит больше урона чем дальше вы от цели.
PASSIVE_PINPOINT_NAME,Точность
PASSIVE_PINPOINT_DESC,Ваши критические удары накладывают Метку.
PASSIVE_PINPOINT2_DESC,"Ваши критические удары накладывают Метку.
Ваши критические удары наносят на 100% больше урона."
//hunter,
PASSIVE_TAKEAIM_NAME,Прицеливание
PASSIVE_TAKEAIM_DESC,Получайте +1 к дальности и урону в начале каждого хода. Теряется при перемещении.
PASSIVE_TAKEAIM2_DESC,Получайте +2 к дальности и урону в начале каждого хода. Теряется при перемещении.
PASSIVE_TOWERDEFENSE_NAME,Башенная защита
PASSIVE_TOWERDEFENSE_DESC,"Когда враг входит в зону поражения, стреляйте по нему и нанесите 1 урона."
PASSIVE_TOWERDEFENSE2_DESC,"Когда враг входит в зону поражения, используйте по нему базовую атаку."
PASSIVE_HUNTERSBOON_NAME,Благословение охотника
PASSIVE_HUNTERSBOON_DESC,"Когда вы убиваете врага, получите 5 маны."
PASSIVE_HUNTERSBOON2_DESC,"Когда вы убиваете врага, полностью восстановите ману."
PASSIVE_BROODMOTHER_NAME,Мать выводка
PASSIVE_BROODMOTHER_DESC,Ваши фамильяры и очарованные вами существа получают +2 к урону и +5 ОЗ.
PASSIVE_BROODMOTHER2_DESC,"Ваши фамильяры и очарованные вами существа получают +3 к урону, +10 ОЗ и накладывают Яд."
PASSIVE_TAINTEDMOTHER_NAME,Осквернённая мать
PASSIVE_TAINTEDMOTHER_DESC,Ваши фамильяры и очарованные вами существа получают +4 [img:spd] и накладывают Яд и Кровотечение.
PASSIVE_TAINTEDMOTHER2_DESC,"Ваши фамильяры и очарованные вами существа получают +4 [img:spd] и накладывают Яд и Кровотечение.
Начинайте каждый бой с 4 фамильярами-мухами."
PASSIVE_QUIVER_NAME,Колчан
PASSIVE_QUIVER_DESC,Сохраняйте неиспользованные базовые атаки для будущих ходов.
PASSIVE_QUIVER2_DESC,"Сохраняйте неиспользованные базовые атаки для будущих ходов.
Если вы не атаковали в этом бою, количество сохранённых атак удваивается."
PASSIVE_SPLITSHOT_NAME,Расщеплённый выстрел
PASSIVE_SPLITSHOT_DESC,"Ваша базовая атака получает +1 к области, но наносит на 50% меньше урона."
PASSIVE_SPLITSHOT2_DESC,"Ваша базовая атака получает +2 к области, но наносит на 50% меньше урона."
PASSIVE_HAZARDOUS_NAME,Опасная зона
PASSIVE_HAZARDOUS_DESC,Урон и эффекты клеток удвоены.
PASSIVE_HAZARDOUS2_DESC,"Урон и эффекты клеток удвоены.
Союзники невосприимчивы к урону и эффектам клеток."
PASSIVE_THORNARROWS_NAME,Шипастые стрелы
PASSIVE_THORNARROWS_DESC,Ваша базовая атака создаёт заросли шипов.
PASSIVE_THORNARROWS2_DESC,Ваша базовая атака создаёт заросли шипов на площади.
PASSIVE_TRAPS_NAME,Ловушки
PASSIVE_TRAPS_DESC,"Ваша базовая атака создаёт капкан, если вы стреляете по пустой клетке.
При срабатывании вашей ловушки вы получаете +2 [img:dex]."
PASSIVE_TRAPS2_DESC,"Ваша базовая атака создаёт капкан, если вы стреляете по пустой клетке.
При срабатывании вашей ловушки вы получаете +2 [img:dex] и +1 бонусную атаку."
PASSIVE_CATCHPROJECTILES_NAME,Перехват снарядов
PASSIVE_CATCHPROJECTILES_DESC,33% шанс заблокировать вражеские снаряды и 100% шанс заблокировать союзные снаряды. При блокировке снаряда вы получаете +1 бонусную атаку.
PASSIVE_CATCHPROJECTILES2_DESC,50% шанс заблокировать вражеские снаряды и 100% шанс заблокировать союзные снаряды. При блокировке снаряда вы получаете +1 бонусную атаку и +1 ко всем характеристикам.
PASSIVE_TRICKYTRAPS_NAME,Хитрые ловушки
PASSIVE_TRICKYTRAPS_DESC,Урон и эффекты ваших ловушек удвоены.
PASSIVE_TRICKYTRAPS2_DESC,"Урон и эффекты ваших ловушек удвоены.
Союзники не активируют ваши ловушки."
PASSIVE_GRAVITYFALLS_NAME,Гравитация
PASSIVE_GRAVITYFALLS_DESC,Ваша базовая атака наносит +1 урона за каждую клетку дальше 3.
PASSIVE_GRAVITYFALLS2_DESC,"+2 к дальности.
Ваша базовая атака наносит +1 урона за каждую клетку дальше 3."
PASSIVE_BULLSEYE_NAME,В яблочко
PASSIVE_BULLSEYE_DESC,"Ваши дальние атаки всегда попадают.
+25% шанс крита."
PASSIVE_BULLSEYE2_DESC,"Ваши дальние атаки всегда попадают.
+25% шанс крита.
Получайте +1 [img:lck] при каждом критическом ударе."
PASSIVE_SPOTTERS_NAME,Корректировщики
PASSIVE_SPOTTERS_DESC,Ваша базовая атака может целиться в клетки рядом с союзниками.
PASSIVE_SPOTTERS2_DESC,Ваша базовая атака и заклинания могут целиться в клетки рядом с союзниками.
PASSIVE_LUCKSWING_NAME,Удар удачи
PASSIVE_LUCKSWING_DESC,"+50% шанс крита, но +25% шанс промаха."
PASSIVE_LUCKSWING2_DESC,"+50% шанс крита, но +25% шанс промаха."
PASSIVE_HOST_NAME,Носитель
PASSIVE_HOST_DESC,Начинайте каждый бой с 2 фамильярами-паучками. В ваш инвентарь добавляется паразит — паучье яйцо. Паразитов можно свободно снимать.
PASSIVE_HOST2_DESC,Начинайте каждый бой с 2 фамильярами-паучками. В ваш инвентарь добавляется паразит-паутинник. Паразитов можно свободно снимать.
PASSIVE_SNIPER_NAME,Снайпер
PASSIVE_SNIPER_DESC,Критические удары наносят на +100% больше урона и с шансом 25% накладывают Оглушение.
PASSIVE_SNIPER2_DESC,Критические удары наносят на +200% больше урона и с шансом 33% накладывают Оглушение.
PASSIVE_RUBBERARROWS_NAME,Резиновые стрелы
PASSIVE_RUBBERARROWS_DESC,Ваши снаряды рикошетят в другого врага в радиусе 3 клеток.
PASSIVE_RUBBERARROWS2_DESC,"Ваши снаряды рикошетят в другого врага в радиусе 4 клеток, дважды!"
PASSIVE_TALKTOANIMALS_NAME,Разговор с животными
PASSIVE_TALKTOANIMALS_DESC,Ваша базовая атака накладывает Очарование 5 при первом использовании в бою.
PASSIVE_TALKTOANIMALS2_DESC,"Ваша базовая атака накладывает Очарование 5 при первом использовании в бою.
Ваша базовая атака имеет 25% шанс наложить Очарование 1."
PASSIVE_ANIMALCONTROL_NAME,Контроль над зверями
PASSIVE_ANIMALCONTROL_DESC,Ваша базовая атака заставляет существ немедленно атаковать врага в зоне досягаемости.
PASSIVE_ANIMALCONTROL2_DESC,Ваша базовая атака заставляет существ немедленно атаковать врага в зоне досягаемости. Ваша базовая атака может исцелять союзников.
PASSIVE_SLEEPDARTS_NAME,Усыпляющие дротики
PASSIVE_SLEEPDARTS_DESC,В начале каждого боя вы и все союзники без оружия получают временный усыпляющий дротик.
PASSIVE_SLEEPDARTS2_DESC,В начале каждого боя вы и все союзники без оружия получают временный усыпляющий дротик с 2 зарядами.
PASSIVE_SURVIVALIST_NAME,Выживальщик
PASSIVE_SURVIVALIST_DESC,"4 лечебных расходника и полная бутылка воды добавляются в ваш инвентарь.
Вы можете использовать расходники на союзников.
+2 еды сохраняется в конце каждого боя."
PASSIVE_SURVIVALIST2_DESC,"4 больших лечебных расходника добавляются в ваш инвентарь.
Вы можете использовать расходники на союзников.
+20 еды сохраняется в конце каждого боя."
PASSIVE_FLEABAG_NAME,Блохастый
PASSIVE_FLEABAG_DESC,"В конце вашего хода появляются фамильяры-блохи в количестве, равном числу убитых вами врагов в этом бою."
PASSIVE_FLEABAG2_DESC,"В конце вашего хода появляются фамильяры-блохи в количестве, равном числу убитых вами врагов в этом бою плюс два."
PASSIVE_THRILLOFTHEHUNT_NAME,Азарт охоты
PASSIVE_THRILLOFTHEHUNT_DESC,"В конце каждого боя, если вы убили хотя бы 3 врагов, вы навсегда получаете +1 [img:dex] и находите случайный расходник."
PASSIVE_THRILLOFTHEHUNT2_DESC,"В конце каждого боя, если вы убили хотя бы 3 врагов, вы навсегда получаете +1 [img:dex] и находите случайный расходник. +1 к дальности и +1 к регенерации здоровья за каждые 5 [img:dex]."
//tinkerer,
PASSIVE_VERSIONTWO_NAME,v2.0
PASSIVE_VERSIONTWO_DESC,"Начинайте с 1 ед. технологии.
Ваша технология не может опуститься ниже 1."
PASSIVE_VERSIONTWO2_DESC,"Начинайте с 1 технологией.
Ваша технология не может упасть ниже 1.
Ваша технология не расходуется при создании предметов."
PASSIVE_WEAPONPROFICIENCY_NAME,Владение оружием
PASSIVE_WEAPONPROFICIENCY_DESC,Урон вашего оружия масштабируется от ваших характеристик и считается базовой атакой.
PASSIVE_WEAPONPROFICIENCY2_DESC,"Урон вашего оружия масштабируется от ваших характеристик и считается базовой атакой.
Вы можете использовать оружие на один раз больше за ход."
PASSIVE_LIVINGBATTERY_NAME,Живая батарея
PASSIVE_LIVINGBATTERY_DESC,"Когда соседний союзник тратит ману, вы получаете столько же маны."
PASSIVE_LIVINGBATTERY2_DESC,"Когда соседний союзник тратит ману, вы получаете столько же маны. У вас нет ограничения маны."
PASSIVE_FUZZYFEET_NAME,Мохнатые лапки
PASSIVE_FUZZYFEET_DESC,"Когда вы завершаете движение, наносите 1 урон электричеством всем соседним юнитам за каждую пройденную клетку."
PASSIVE_FUZZYFEET2_DESC,"Когда вы завершаете движение, наносите 1 урон электричеством всем соседним юнитам за каждую пройденную клетку. Этот урон может наложить оглушение."
PASSIVE_ARMORSPECIALIST_NAME,Специалист по броне
PASSIVE_ARMORSPECIALIST_DESC,Пассивные эффекты вашего снаряжения удваиваются.
PASSIVE_ARMORSPECIALIST2_DESC,Пассивные и активные эффекты вашего снаряжения удваиваются.
PASSIVE_EMP_NAME,ЭМИ
PASSIVE_EMP_DESC,"Ваши взрывы наносят урон электричеством и +1 к урону.
Вместо отбрасывания взрывы могут наложить оглушение."
PASSIVE_EMP2_DESC,"Ваши взрывы наносят урон электричеством и +1 к урону.
Вместо отбрасывания взрывы могут наложить оглушение. Ваши взрывы не задевают союзников."
PASSIVE_MRMEGA_NAME,Мистер Мега
PASSIVE_MRMEGA_DESC,Ваши взрывы крупнее и наносят +1 к урону.
PASSIVE_MRMEGA2_DESC,"Ваши взрывы крупнее и наносят +2 к урону.
У вас иммунитет к взрывам."
PASSIVE_ESCAPESEQUENCE_NAME,Аварийный отход
PASSIVE_ESCAPESEQUENCE_DESC,При получении урона вы взрываетесь и улетаете на случайную клетку. Этот взрыв не наносит вам урона.
PASSIVE_ESCAPESEQUENCE2_DESC,При получении урона вы взрываетесь с большим радиусом и улетаете на случайную клетку. Этот взрыв не наносит вам урона.
PASSIVE_ITEMPROXY_NAME,Заменитель предмета
PASSIVE_ITEMPROXY_DESC,Вам нужно на одну часть снаряжения меньше для получения бонусов комплекта.
PASSIVE_ITEMPROXY2_DESC,Вам нужно на две части снаряжения меньше для получения бонусов комплекта.
PASSIVE_LIGHTNINGROD_NAME,Громоотвод
PASSIVE_LIGHTNINGROD_DESC,"У вас иммунитет к электричеству.
Ваш урон электричеством увеличен на 1. Получаете 1 заряд при попадании электрическим уроном."
PASSIVE_LIGHTNINGROD2_DESC,"У вас иммунитет к электричеству.
Ваш урон электричеством увеличен на 2. Получаете 1 заряд за каждую единицу предотвращённого урона при попадании электрическим уроном."
PASSIVE_ITSALIVE_NAME,ОНО ЖИВОЕ!
PASSIVE_ITSALIVE_DESC,"Попадание электричеством по телу воскрешает его с 1 ОЗ. Воскрешённый труп очарован и получает дополнительный ход, после чего умирает."
PASSIVE_ITSALIVE2_DESC,"Попадание электричеством по телу воскрешает его с 1 ОЗ, +8 [img:spd] и +2 к урону. Воскрешённый труп очарован и получает дополнительный ход, после чего умирает."
PASSIVE_ENERGIZER_NAME,Энергетик
PASSIVE_ENERGIZER_DESC,"Когда вы произносите заклинание, ваше оружие получает +1 к урону."
PASSIVE_ENERGIZER2_DESC,"Когда вы произносите заклинание, ваше оружие получает +1 к урону.
Каждое третье заклинание восстанавливает 1 использование вашего оружия."
PASSIVE_REACTIVEARMOR_NAME,Реактивная броня
PASSIVE_REACTIVEARMOR_DESC,При получении урона создайте оружие или броню мастерового и наденьте в пустой слот.
PASSIVE_REACTIVEARMOR2_DESC,"При получении урона создайте оружие или броню мастерового, наденьте в пустой слот и получите +1 [img:shield]."
PASSIVE_NANOBOTS_NAME,Наноботы
PASSIVE_NANOBOTS_DESC,Получаете +2 к убывающей регенерации здоровья каждый раз при получении урона от атаки или заклинания.
PASSIVE_NANOBOTS2_DESC,Получаете +2 к убывающей регенерации здоровья каждый раз при получении урона от атаки или заклинания и +1 к убывающей регенерации здоровья от урона из любого другого источника.
PASSIVE_SCRAPPER_NAME,Старьёвщик
PASSIVE_SCRAPPER_DESC,"Находите дополнительный расходник в конце каждого боя.
Когда вы расходуете расходник или безделушку, автоматически надеваете новый расходник из инвентаря, если он есть."
PASSIVE_SCRAPPER2_DESC,"Находите дополнительный предмет в конце каждого боя.
Когда вы расходуете расходник или безделушку, автоматически надеваете новый расходник из инвентаря, если он есть."
PASSIVE_DEMOMAN_NAME,Подрывник
PASSIVE_DEMOMAN_DESC,Всегда создаёте бомбу при уровне технологии 1 или ниже.
PASSIVE_DEMOMAN2_DESC,Всегда создаёте бомбу при уровне технологии 1 или ниже. Вы можете использовать базовое действие дополнительный раз каждый ход.
PASSIVE_DUCTTAPE_NAME,Изолента
PASSIVE_DUCTTAPE_DESC,"Созданные вами предметы сохраняются между боями, но становятся проклятыми."
PASSIVE_DUCTTAPE2_DESC,Созданные вами предметы сохраняются между боями.
PASSIVE_ARMOREDPLATING_NAME,Бронированная обшивка
PASSIVE_ARMOREDPLATING_DESC,Призванные вами роботы получают характеристики и [img:shield] вашей надетой брони.
PASSIVE_ARMOREDPLATING2_DESC,"Призванные вами роботы получают характеристики, [img:shield] и пассивные эффекты вашей надетой брони."
PASSIVE_BOOBYTRAP_NAME,Ловушка
PASSIVE_BOOBYTRAP_DESC,"Когда надетый на вас предмет ломается, он взрывается!"
PASSIVE_BOOBYTRAP2_DESC,"Когда надетый на вас предмет ломается, он взрывается с бонусным уроном!"
PASSIVE_ROBOTARMS_NAME,Руки-роботы
PASSIVE_ROBOTARMS_DESC,Вы можете использовать оружие дополнительный раз каждый ход.
PASSIVE_ROBOTARMS2_DESC,"Вы можете использовать оружие и безделушку дополнительный раз каждый ход.
Когда вы надеваете новый предмет в бою, он получает +1 использование."
PASSIVE_CONDUCTOR_NAME,Проводник
PASSIVE_CONDUCTOR_DESC,Ваш урон электричеством увеличен на 2 за каждую часть металлической брони на вас.
PASSIVE_CONDUCTOR2_DESC,Ваш урон электричеством увеличен на 2 за каждую часть металлической брони на вас. +2 к регенерации маны за каждую часть металлической брони.
PASSIVE_NAPALM_NAME,Напалм
PASSIVE_NAPALM_DESC,Ваши взрывы накладывают ожог 1 и поджигают клетки.
PASSIVE_NAPALM2_DESC,Ваши взрывы накладывают ожог 3 и поджигают клетки.
PASSIVE_INGENUITY_NAME,Изобретательность
PASSIVE_INGENUITY_DESC,Подбираемые предметы дают вам +1 к технологии в дополнение к прочим эффектам.
PASSIVE_INGENUITY2_DESC,"Подбираемые предметы дают вам +1 к технологии в дополнение к прочим эффектам.
В начале каждого боя появляется 10 дополнительных подбираемых предметов."
PASSIVE_SHRAPNEL_TINKERER_NAME,Шрапнель
PASSIVE_SHRAPNEL_TINKERER_DESC,"Когда вы ломаете предмет, получаете +1 к шипам."
PASSIVE_SHRAPNEL2_TINKERER_DESC,"Когда вы ломаете предмет, получаете +2 к шипам и +3 [img:shield]."
PASSIVE_BLACKSMITH_NAME,Кузнец
PASSIVE_BLACKSMITH_DESC,"Если у вас есть оружие, ваша базовая атака становится «Заточка»."
PASSIVE_BLACKSMITH2_DESC,"Если у вас есть оружие, ваша базовая атака становится «Заточка+»."
//medic,
PASSIVE_HEALINGAURA_NAME,Аура исцеления
PASSIVE_HEALINGAURA_DESC,"+1 к регенерации здоровья.
Ваша регенерация здоровья также действует на союзников."
PASSIVE_HEALINGAURA2_DESC,"+2 к регенерации здоровья.
Ваша регенерация здоровья также действует на союзников.
У вас и союзников нет ограничения ОЗ."
PASSIVE_NATURALHEALER_NAME,Прирождённый целитель
PASSIVE_NATURALHEALER_DESC,Ваше исцеление лечит на 2 больше.
PASSIVE_NATURALHEALER2_DESC,"Ваше исцеление лечит на 4 больше.
Начинайте каждый бой с полным ОЗ."
PASSIVE_ETERNAL_NAME,Бессмертие
PASSIVE_ETERNAL_DESC,"Когда вас впервые повергают в бою, вы не получаете травм и воскресаете с половиной ОЗ."
PASSIVE_ETERNAL2_DESC,"Когда вас впервые повергают в бою, вы не получаете травм и воскресаете с половиной ОЗ, повышением всех характеристик 2 и немедленно получаете дополнительный ход."
PASSIVE_BLESSED_NAME,Благословение
PASSIVE_BLESSED_DESC,В начале каждого хода получаете +1 к 2 случайным характеристикам.
PASSIVE_BLESSED2_DESC,+3 к регенерации здоровья. В начале каждого хода получаете +1 к 3 случайным характеристикам.
PASSIVE_EVILPATRON_NAME,Тёмный покровитель
PASSIVE_EVILPATRON_DESC,"Ваши способности исцеления наносят урон врагам.
+2 к дальности заклинаний исцеления по клеткам."
PASSIVE_EVILPATRON2_DESC,"Ваши способности исцеления наносят урон врагам.
Ваш урон стихией света удваивается.
+2 к дальности заклинаний исцеления по клеткам."
PASSIVE_ANGELICINSPIRATION_NAME,Ангельское вдохновение
PASSIVE_ANGELICINSPIRATION_DESC,"Когда вы исцеляете союзника, он также получает +2 к мане."
PASSIVE_ANGELICINSPIRATION2_DESC,"Когда вы исцеляете союзника, он также получает ману в размере половины исцелённого количества."
PASSIVE_TOPOFF_NAME,Через край
PASSIVE_TOPOFF_DESC,"Когда вы исцеляете другого юнита сверх его максимума ОЗ, вы оба получаете +1 [img:shield]."
PASSIVE_TOPOFF2_DESC,"Когда вы исцеляете другого юнита сверх его максимума ОЗ, вы оба получаете +2 [img:shield]."
PASSIVE_SHARINGISCARING_NAME,Делиться — значит заботиться
PASSIVE_SHARINGISCARING_DESC,"Когда вы подбираете не монету, союзники получают те же эффекты."
PASSIVE_SHARINGISCARING2_DESC,"Когда вы подбираете не монету, союзники получают те же эффекты.
В начале каждого боя рядом появляются подбираемые предметы."
PASSIVE_CARETAKER_NAME,Опекун
PASSIVE_CARETAKER_DESC,"Когда вы исцеляете другого юнита, исцеляете себя на половину этого количества."
PASSIVE_CARETAKER2_DESC,"Когда вы исцеляете другого юнита, исцеляете себя на ту же величину. "
PASSIVE_MORALEBOOST_NAME,Боевой дух
PASSIVE_MORALEBOOST_DESC,Союзники получают повышение всех характеристик каждый раз когда вы что-то убиваете.
PASSIVE_MORALEBOOST2_DESC,"Союзники получают повышение всех характеристик каждый раз когда вы что-то убиваете.
Когда вы что-то убиваете, ваша базовая атака обновляется. "
PASSIVE_RANGEDMEDIC_NAME,Дальнобойный медик
PASSIVE_RANGEDMEDIC_DESC,"Ваша базовая атака — дальнобойный выстрел, исцеляющий союзников и ранящий врагов."
PASSIVE_RANGEDMEDIC2_DESC,+2 к дальности. Ваша базовая атака — дальнобойная навесная атака
PASSIVE_GODSPEED_NAME,С богом
PASSIVE_GODSPEED_DESC,"Когда вы что-то исцеляете, получаете +2 [img:spd]."
PASSIVE_GODSPEED2_DESC,"Когда вы что-то исцеляете, получаете +4 [img:spd] и +1 к случайной характеристике."
PASSIVE_GODWARRIOR_NAME,Божий воин
PASSIVE_GODWARRIOR_DESC,"Когда вы убиваете врага, получаете +1 [img:divineshield]."
PASSIVE_GODWARRIOR2_DESC,"Когда вы убиваете врага, получаете +1 [img:divineshield] и обновляете действие движения."
PASSIVE_BREATHOFLIFE_NAME,Дыхание жизни
PASSIVE_BREATHOFLIFE_DESC,"Когда вы исцеляете поверженного юнита, он воскресает. "
PASSIVE_BREATHOFLIFE2_DESC,"Когда вы исцеляете поверженного юнита, он воскресает и получает исцеление в тройном размере. "
PASSIVE_THOUSHALTNOTKILL_NAME,Не убий
PASSIVE_THOUSHALTNOTKILL_DESC,"Когда враг повергает другого юнита, он получает 10 урона светом."
PASSIVE_THOUSHALTNOTKILL2_DESC,"Когда враг повергает другого юнита, он получает 10 урона светом и оглушается. "
PASSIVE_THOUSHALTNOTCOVET_NAME,Не возжелай
PASSIVE_THOUSHALTNOTCOVET_DESC,"Когда враг получает урон от способности, он роняет случайный подбираемый предмет."
PASSIVE_THOUSHALTNOTCOVET2_DESC,"Когда враг получает урон от способности, он роняет 2 случайных подбираемых предмета."
PASSIVE_BLESSINGOFHOLYFIRE_NAME,Благословение священного огня
PASSIVE_BLESSINGOFHOLYFIRE_DESC,"Заклинания стихии света наносят двойной урон врагам вместо исцеления и накладывают ожог 2. 
Это благословение теряется, когда вы убиваете юнита."
PASSIVE_BLESSINGOFHOLYFIRE2_DESC,"Заклинания стихии света наносят тройной урон врагам вместо исцеления и накладывают ожог 3. 
Это благословение теряется, когда вы убиваете юнита."
PASSIVE_ALMSFORTHEPOOR_NAME,Милостыня бедным
PASSIVE_ALMSFORTHEPOOR_DESC,"Когда вы получаете монеты, все союзники исцеляются на +1 ОЗ и получают +1 [img:lck]."
PASSIVE_ALMSFORTHEPOOR2_DESC,"Когда вы получаете монеты, вы получаете +1 [img:divineshield], а все союзники исцеляют ОЗ и получают [img:lck] в количестве полученных монет."
PASSIVE_PURIFIER_NAME,Очиститель
PASSIVE_PURIFIER_DESC,Ваша базовая атака снимает дебаффы с союзников.
PASSIVE_PURIFIER2_DESC,Ваша базовая атака снимает дебаффы с союзников и даёт им Усиление всех характеристик.
PASSIVE_VENERATEDTOUCH_NAME,Почтенное касание
PASSIVE_VENERATEDTOUCH_DESC,Ваша базовая атака накладывает Замешательство 2 на врагов и даёт +2 [img:shield] союзникам.
PASSIVE_VENERATEDTOUCH2_DESC,Ваша базовая атака накладывает Замешательство 3 на врагов с 50% шансом Оглушения. Также даёт +3 [img:shield] союзникам с 50% шансом Усиления всех характеристик.
PASSIVE_PROTECTTHEWEAK_NAME,Защита слабых
PASSIVE_PROTECTTHEWEAK_DESC,Союзники с 5 или менее ОЗ получают +50% шанса Уклонения.
PASSIVE_PROTECTTHEWEAK2_DESC,Союзники с 10 или менее ОЗ получают +50% шанса Уклонения.
PASSIVE_THOUSHALTOBEY_NAME,Повинуйся
PASSIVE_THOUSHALTOBEY_DESC,В конце каждого раунда накладывает Очарование на случайного соседнего врага.
PASSIVE_THOUSHALTOBEY2_DESC,В конце каждого раунда накладывает Очарование на ближайшего врага.
PASSIVE_ENCHANTEDRELIC_NAME,Зачарованная реликвия
PASSIVE_ENCHANTEDRELIC_DESC,Пассивные и активные эффекты вашего аксессуара удваиваются.
PASSIVE_ENCHANTEDRELIC2_DESC,Пассивные и активные эффекты вашего аксессуара утраиваются.
PASSIVE_BLESSINGOFSPIRIT_NAME,Благословение духа
PASSIVE_BLESSINGOFSPIRIT_DESC,"Когда вы заканчиваете ход, вы и все союзники восстанавливают 2 ОЗ и получают 2 маны. Это благословение теряется при произнесении заклинания."
PASSIVE_BLESSINGOFSPIRIT2_DESC,"Когда вы заканчиваете ход, вы и все союзники восстанавливают 3 ОЗ, получают 3 маны и +1 к 3 случайным характеристикам. Это благословение теряется при произнесении заклинания."
PASSIVE_HEATHENS_NAME,Еретики!
PASSIVE_HEATHENS_DESC,В начале боя накладывает Слабость 3 на всех врагов.
PASSIVE_HEATHENS2_DESC,В начале боя накладывает Слабость 4 и Магическую слабость 4 на всех врагов.
//mage,
PASSIVE_SYNTHESIZE_NAME,Синтез
PASSIVE_SYNTHESIZE_DESC,Получает +1 [img:int] в начале каждого хода.
PASSIVE_SYNTHESIZE2_DESC,"Получает +1 [img:int] в начале каждого хода.
Ваши заклинания стоят на 25% меньше маны."
PASSIVE_FORCEFIELD_NAME,Силовое поле
PASSIVE_FORCEFIELD_DESC,В начале каждого третьего хода получает +1 [img:divineshield].
PASSIVE_FORCEFIELD2_DESC,В начале каждого второго хода получает +1 [img:divineshield].
PASSIVE_SHRAPNEL_NAME,Осколочный урон
PASSIVE_SHRAPNEL_DESC,Ваша базовая атака наносит 2 магического осколочного урона.
