KEY,en,notes,sp,fr,de,it,pt-br
KEYWORD_MISSCHANCE_DESC,Miss chance increased by {stacks}%.,,La probabilidad de fallo aumenta en un {stacks} %.,Risques d'échec +{stacks}&nbsp;%.,"Wahrscheinlichkeit, dass Angriffe verfehlen, ist um {stacks}&nbsp;% erhöht.",La probabilità di mancare aumenta del {stacks}%.,A chance de erro é aumentada em {stacks}%.
KEYWORD_MOVEMENTUP_NAME,Movement Up,,Movimiento aumentado,Déplacements (+),Bewegung hoch,Movimento +,Movimento Aumentado
KEYWORD_MOVEMENTUP_DESC,Basic movement range increased by {stacks}.,,El alcance del movimiento básico aumenta en {stacks}.,Portée de déplacement de base +{stacks}.,Bewegungsreichweite ist um {stacks} erhöht.,Il raggio di movimento base aumenta di {stacks}.,O alcance de movimento básico é aumentado em {stacks}.
KEYWORD_MOVEMENTUP_DESC_STACKLESS,Increases your basic movement's range.,,Aumenta el alcance del movimiento básico.,Augmente votre portée de déplacement de base.,Erhöht deine Bewegungsreichweite.,Aumenta il raggio del tuo movimento base.,Aumenta seu alcance de movimento básico.
KEYWORD_MOVEMENTDOWN_NAME,Movement Down,,Movimiento reducido,Déplacements (-),Bewegung runter,Movimento -,Movimento Diminuído
KEYWORD_MOVEMENTDOWN_DESC,Basic movement range decreased by {stacks}.,,El alcance del movimiento básico se reduce en {stacks}.,Portée de déplacement de base -{stacks}.,Bewegungsreichweite ist um {stacks} verringert.,Il raggio di movimento base diminuisce di {stacks}.,O alcance de movimento básico é diminuído em {stacks}.
KEYWORD_MOVEMENTDOWN_DESC_STACKLESS,Decreases your basic movement's range.,,Reduce el alcance del movimiento básico.,Diminue votre portée de déplacement de base.,Verringert deine Bewegungsreichweite.,Diminuisce il raggio del tuo movimento base.,Diminui seu alcance de movimento básico.
KEYWORD_BONUSMOVE_NAME,Bonus Move,,Bonificación de movimiento,Déplacement bonus,Bonusbewegung,Movimento Bonus,Movimento Bônus
KEYWORD_BONUSMOVE_DESC,An extra basic move that is saved across turns if unused.,,"Hay un movimiento básico extra que, de no usarse, se guarda para otro turno.","Un déplacement de base bonus, conservé d'un tour à l'autre s'il n'est pas utilisé.","Eine zusätzliche Bewegung, die über Züge hinweg erhalten bleibt, wenn sie nicht genutzt wird.",Un movimento base aggiuntivo che si conserva tra i turni se non viene utilizzato.,Um movimento básico adicional que persiste entre turnos se não for utilizado.
KEYWORD_BONUSMOVE_DESC_STACKS,{stacks} extra basic moves that are saved across turns if unused.,,"Hay {stacks} movimientos básicos extras que, de no usarse, se guardan para otro turno.","{stacks} déplacements de base bonus, conservés d'un tour à l'autre s'ils ne sont pas utilisés.","{stacks} zusätzliche Bewegungen, die über Züge hinweg erhalten bleiben, wenn sie nicht genutzt werden.",{stacks} movimenti base aggiuntivi che si conservano tra i turni se non vengono utilizzati.,{stacks} movimentos básicos adicionais que persistem entre turnos se não forem utilizados.
KEYWORD_MUTED_NAME,Muted,,Silencio,Entrave magique,Stumm,Mutismo,Silêncio
KEYWORD_MUTED_DESC,{stacks} of your spells are disabled until {applier} dies.,,Se deshabilitan {stacks} hechizos de esta unidad hasta que {applier} muere.,{stacks} de vos sorts sont désactivés jusqu'à ce que {applier} meure.,"{stacks} deiner Zauber sind deaktiviert, bis {applier} stirbt.",{stacks} dei tuoi incantesimi sono disabilitati finché {applier} non muore.,{stacks} de seus encantamentos são desabilitados até que {applier} morra.
KEYWORD_MUTED_DESC_SINGULAR,One of your spells is disabled until {applier} dies.,,Se deshabilita un hechizo de esta unidad hasta que {applier} muere.,Un de vos sorts est désactivé jusqu'à ce que {applier} meure.,"Einer deiner Zauber ist deaktiviert, bis {applier} stirbt.",Uno dei tuoi incantesimi è disabilitato finché {applier} non muore.,Um de seus encantamentos é desabilitado até que {applier} morra.
KEYWORD_MUTED_DESC_STACKLESS,Disables a random spell until the applier is killed.,,Deshabilita un hechizo al azar hasta que quien lo aplica muere.,Rend un de vos sorts inutilisable jusqu'à ce que l'applicateur de l'effet ne meure.,"Deaktiviert einen zufälligen Zauber, bis der Wirker stirbt.",Disabilita un incantesimo casuale finché chi l'ha lanciato non muore.,Desabilita um encantamento aleatório até quem o lançar morrer.
KEYWORD_BONUSRANGE_NAME,Bonus Range,,Bonificación de alcance,Portée bonus,Bonusreichweite,Raggio d'Azione Bonus,Alcance Bônus
KEYWORD_BONUSRANGE_DESC,Your next basic attack has +{stacks} range.,,El siguiente ataque básico tiene +{stacks} de alcance.,Portée de votre prochaine attaque de base +{stacks}.,Dein nächster Grundangriff hat +{stacks}&nbsp;Reichweite.,Il tuo prossimo attacco base ha +{stacks} al raggio d'azione.,Seu próximo ataque básico possui +{stacks} de alcance.
KEYWORD_BONUSRANGE_DESC_STACKLESS,Increases the range of your next basic attack.,,Aumenta el alcance del siguiente ataque básico.,Augmente la portée de votre prochaine attaque de base.,Erhöht die Reichweite deines nächsten Grundangriffs.,Aumenta il raggio d'azione del tuo prossimo attacco base.,Aumenta o alcance do seu próximo ataque básico.
KEYWORD_DOUBLERANGEDDMG_NAME,Double Ranged Damage,,Daño a distancia duplicado,Dégâts à distance doublés,Doppelter Fernkampfschaden,Danno a Distanza Doppio,Dano à Distância Dobrado
KEYWORD_DOUBLERANGEDDMG_DESC,All ranged physical attacks and abilities deal double damage.,,Todas las habilidades y los ataques físicos a distancia infligen el doble de daño.,Les attaques physiques à distance et compétences infligent des dégâts doublés.,Alle physischen Fernkampfangriffe und -fähigkeiten verursachen doppelten Schaden.,Tutti gli attacchi fisici a distanza e le abilità a distanza infliggono il doppio del danno.,Todos os ataques e habilidades físicos à distância possuem dano dobrado.
KEYWORD_NOHEALTHREGEN_NAME,No Health Regen,,Sin regeneración de salud,PV statiques,Keine Lebensregeneration,Nessuna Rigenerazione Salute,Sem Regeneração de Saúde
KEYWORD_NOHEALTHREGEN_DESC,Health won't regen automatically and does not regen at the end of battle.,,La salud no se regenera automáticamente ni se recupera al final del combate.,Les PV ne se régénèrent pas automatiquement ni en fin de combat.,"Leben regeneriert sich weder automatisch, noch am Kampfende.",La salute non si rigenera automaticamente e non si rigenera alla fine della battaglia.,A saúde não é regenerada automaticamente ou no final da batalha.
KEYWORD_NOMANAREGEN_NAME,No Mana Regen,,Sin regeneración de maná,Mana statique,Keine Manaregeneration,Nessuna Rigenerazione Mana,Sem Regeneração de Mana
KEYWORD_NOMANAREGEN_DESC,Mana won't regen automatically.,,El maná no se regenera automáticamente.,Le mana ne se régénère pas automatiquement.,Mana regeneriert sich nicht automatisch.,Il mana non si rigenera automaticamente.,A mana não é regenerada automaticamente.
KEYWORD_OSTRACIZED_NAME,Ostracized,,Ostracismo,Paria,Geächtet,Ostracizzazione,Ostracismo
KEYWORD_OSTRACIZED_DESC,Every unit sees this as an enemy and will attack it with priority.,,Todas las demás unidades la consideran un enemigo y tienen la prioridad de atacarla.,Considéré par chaque unité comme un ennemi à attaquer en priorité.,Jede Einheit betrachtet diese Einheit als Gegner und greift sie mit Priorität an.,Chiunque considera questa unità come nemica e l'attaccherà prima delle altre.,Todas as unidades vêem isto como um inimigo e atacam sempre que possível.
KEYWORD_CAPTUREDFAMILIAR_NAME,Captured Familiar,,Familiar capturado,Familier capturé,Gefangener Begleiter,Famiglio Catturato,Familiar Capturado
KEYWORD_CAPTUREDFAMILIAR_DESC,"Was once an enemy, is now on your team. Will follow you to future battles if it doesn't die.",,"Era enemigo, pero se pasa a tu grupo. Si no muere, lucha contigo en futuros combates.","Autrefois un ennemi, il fait maintenant partie de votre équipe. Il vous suivra dans vos combats tant qu'il ne meurt pas.","War einst ein Gegner, kämpft jetzt aber für dein Team. Folgt dir in zukünftige Kämpfe, wenn er nicht stirbt.","Una volta era un nemico, ora è nella tua squadra. Ti seguirà nelle battaglie future se non muore.","Já foi um inimigo, agora está na sua equipe. Segue você em batalhas futuras se não morrer."
KEYWORD_PETRIFY_NAME,Petrify,,Petrificación,Pétrification,Versteinern,Pietrificazione,Petrificação
KEYWORD_PETRIFY_DESC,It's a rock for {stacks} turns.,,Se transforma en roca durante {stacks} turnos.,Se change en pierre pendant {stacks} tours.,Ist {stacks}&nbsp;Züge versteinert.,È una roccia per {stacks} turni.,Torna-se uma pedra por {stacks} turnos.
KEYWORD_PETRIFY_DESC_SINGULAR,It's a rock for 1 turn.,,Se transforma en roca durante 1 turno.,Se change en pierre pendant 1&nbsp;tour.,Ist noch 1&nbsp;Zug versteinert.,È una roccia per 1 turno.,Torna-se uma pedra por 1 turno.
KEYWORD_PETRIFY_DESC_STACKLESS,Becomes a rock temporarily.,,Se transforma en roca temporalmente.,Se change en pierre temporairement.,Wird zeitweise zum Stein.,Diventa temporaneamente una roccia.,Torna-se uma pedra temporariamente.
KEYWORD_POISON_NAME,Poison,,Veneno,Poison,Gift,Veleno,Veneno
KEYWORD_POISON_DESC,Takes {stacks} damage at the start of each of its turns. Incoming healing is less effective but cures 1 Poison.,,"Sufre {stacks} de daño al inicio de cada turno. La curación resulta menos efectiva, pero cura 1 de veneno.","Subit {stacks} dégâts au début de chacun de ses tours. Les soins reçus sont moins efficaces, mais soignent 1&nbsp;Poison.","Erleidet am Anfang seiner Züge {stacks}&nbsp;Schaden. Eingehende Heilung ist weniger effektiv, heilt aber 1&nbsp;Gift.",Subisce {stacks} danno all'inizio di ognuno dei suoi turni. Le cure in arrivo sono meno efficaci ma curano 1 Veleno.,"Sofre {stacks} de dano no início de cada um de seus turnos. Qualquer cura recebida é menos efetiva, porém cura 1 de veneno."
KEYWORD_POISON_DESC_STACKLESS,Takes damage at the start of every turn. Incoming healing is less effective but cures 1 Poison.,,"Sufre daño al inicio de cada turno. La curación resulta menos efectiva, pero cura 1 de veneno.","Subit des dégâts au début de chacun de ses tours. Les soins reçus sont moins efficaces, mais soignent 1&nbsp;Poison.","Erleidet am Anfang seiner Züge Schaden. Eingehende Heilung ist weniger effektiv, heilt aber 1&nbsp;Gift.",Subisce danno all'inizio di ognuno dei suoi turni. Le cure in arrivo sono meno efficaci ma curano 1 Veleno.,"Sofre dano no início de cada turno. Qualquer cura recebida é menos efetiva, porém cura 1 de veneno."
KEYWORD_POISONLACE_NAME,Poison Lace,,Amarre venenoso,Attaque empoisonnée,Giftversetzt,Laccio Velenoso,Ataque Envenenado
KEYWORD_POISONLACE_DESC,Basic attack inflicts +{stacks} Poison.,,El ataque básico inflige +{stacks} de veneno.,Votre attaque de base inflige Poison +{stacks}.,Grundangriff verursacht +{stacks}&nbsp;Gift.,L'attacco base infligge +{stacks} Veleno.,O ataque básico aplica +{stacks} de veneno.
KEYWORD_POISONLACE_DESC_STACKLESS,Basic attack inflicts Poison.,,El ataque básico inflige veneno.,Votre attaque de base inflige Poison.,Grundangriff verursacht Gift.,L'attacco base infligge Veleno.,O ataque básico aplica veneno.
KEYWORD_WPOISONLACE_NAME,Poison Lace (Weapon),,Amarre venenoso (arma),Attaque empoisonnée (arme),Giftversetzt (Waffe),Laccio Velenoso (Arma),Ataque Envenenado (Arma)
KEYWORD_WPOISONLACE_DESC,Your weapon inflicts +{stacks} Poison.,,El arma inflige +{stacks} de veneno.,Votre arme inflige Poison +{stacks}.,Deine Waffe verursacht +{stacks}&nbsp;Gift.,La tua arma infligge +{stacks} Veleno.,Sua arma aplica +{stacks} de veneno.
KEYWORD_WPOISONLACE_DESC_STACKLESS,Your weapon inflicts Poison.,,El arma inflige veneno.,Votre arme inflige Poison.,Deine Waffe verursacht Gift.,La tua arma infligge Veleno.,Sua arma aplica veneno.
KEYWORD_POISONOUS_NAME,Poisonous,,Envenenamiento,Toxique,Giftig,Avvelenamento,Venenoso
KEYWORD_POISONOUS_DESC,Inflicts Poison {stacks} to units that contact you.,,Inflige {stacks} de veneno a las unidades que entran en contacto con esta.,Inflige Poison {stacks} aux unités qui vous touchent.,"Verursacht Gift&nbsp;{stacks} bei Einheiten, die dich berühren.",Infligge Veleno {stacks} alle unità che ti toccano.,Aplica veneno {stacks} em unidades que entrarem em contato com você.
KEYWORD_POISONOUS_DESC_STACKLESS,Inflicts Poison to units that contact you.,,Inflige veneno a las unidades que entran en contacto con esta.,Inflige Poison aux unités qui vous touchent.,"Verursacht Gift bei Einheiten, die dich berühren.",Infligge Veleno alle unità che ti toccano.,Aplica veneno em unidades que entrarem em contato com você.
KEYWORD_POSSESED_NAME,Possessed,,Posesión,Possession,Besessen,Possessione,Possessão
KEYWORD_POSSESSED_DESC,Takes {stacks} extra turns and is uncontrollable and charmed on those turns.,,"Esta unidad juega {stacks} turnos extras, durante los cuales se muestra incontrolable y embrujada.",Joue {stacks} tours bonus durant lesquels il est incontrôlable et envoûté.,Erhält {stacks}&nbsp;zusätzliche Züge. Einheit ist während dieser Züge unkontrollierbar und erleidet Charme.,L'unità effettua {stacks} turni aggiuntivi ed è incontrollabile e ammaliata in quei turni.,Obtém {stacks} turnos adicionais e não pode ser controlado ou enfeitiçado nesses turnos.
KEYWORD_POSSESSED_DESC_SIGNULAR,Takes an extra turn and is uncontrollable and charmed on that turn.,,"Esta unidad juega un turno extra, durante el cual se muestra incontrolable y embrujada.",Joue 1&nbsp;tour bonus durant lequel il est incontrôlable et envoûté.,Erhält einen zusätzlichen Zug. Einheit ist während dieses Zuges unkontrollierbar und erleidet Charme.,L'unità effettua un turno aggiuntivo ed è incontrollabile e ammaliata in quel turno.,Obtém um turno adicional e não pode ser controlado ou enfeitiçado nesses turnos.
KEYWORD_POSSESSED_DESC_STACKLESS,Takes an extra Charmed turn.,,"Esta unidad juega un turno extra, durante el cual está embrujada.",Joue 1&nbsp;tour bonus durant lequel il subit Envoûtement.,"Erhält einen zusätzlichen Zug, bei dem die Einheit unter Charme leidet.",L'unità effettua un turno aggiuntivo con Ammaliamento.,Obtém um turno adicional de feitiço.
KEYWORD_PREEMTIVECOUNTER_NAME,Preemptive Counter,,Contrataque preventivo,Riposte préventive,Präventiver Konter,Contrattacco Preventivo,Contra-Ataque Preventivo
KEYWORD_PREEMTIVECOUNTER_DESC,"Attack the next {stacks} things that target you before they attack you, automatically.",,Esta unidad ataca automáticamente a los siguientes {stacks} entes que la apunten antes de que la ataquen.,Attaque automatiquement les {stacks} prochaines choses qui vous ciblent avant qu'elles ne vous attaquent.,"Greife automatisch die nächsten {stacks}&nbsp;Einheiten an, die dich anvisieren, bevor sie dich angreifen.",Attacchi automaticamente le successive {stacks} cose che ti prendono di mira prima che loro attacchino te.,Ataque automaticamente as próximas {stacks} coisas que pretenderem atacar você antes que esses ataques sejam realizados.
KEYWORD_PREEMTIVECOUNTER_DESC_STACKLESS,"Attack the next thing that targets you before it attacks you, automatically.",,Esta unidad ataca automáticamente al siguiente ente que la apunte antes de que la ataque.,Attaque automatiquement la prochaine chose qui vous cible avant qu'elle ne vous attaque.,"Greife automatisch die nächste Einheit an, die dich anvisiert, bevor sie dich angreift.",Attacchi automaticamente la successiva cosa che ti prende di mira prima che attacchi te.,Ataque automaticamente a próxima coisa que pretender atacar você antes que esse ataque seja realizado.
KEYWORD_QUIVERED_NAME,Bonus Attack,,Bonificación de ataque,Attaque bonus,Bonusangriff,Attacco Bonus,Ataque Bônus
KEYWORD_QUIVERED_DESC,{stacks} extra basic attacks that are saved across turns if unused.,,"Hay {stacks} ataques básicos extras que, de no usarse, se guardan para otro turno.","{stacks} attaques de base bonus, conservées d'un tour à l'autre si elle ne sont pas utilisées.","{stacks} zusätzliche Angriffe, die über Züge hinweg erhalten bleiben, wenn sie nicht genutzt werden.",{stacks} attacchi base aggiuntivi che vengono conservati tra i turni se non vengono utilizzati.,{stacks} ataques básicos adicionais que persistem entre turnos se não forem utilizados.
KEYWORD_QUIVERED_DESC_STACKLESS,An extra basic attack that is saved across turns if unused.,,"Hay un ataque básico extra que, de no usarse, se guarda para otro turno.","Une attaque de base bonus, conservée d'un tour à l'autre si elle n'est pas utilisée.","Ein zusätzlicher Angriff, der über Züge hinweg erhalten bleibt, wenn er nicht genutzt wird.",Un attacco base aggiuntivo che viene conservato tra i turni se non viene utilizzato.,Um ataque básico adicional que persiste entre turnos se não for utilizado.
KEYWORD_RANGEUP_NAME,Range Up,,Alcance aumentado,Portée (+),Reichweite hoch,Raggio d'Azione +,Alcance Aumentado
KEYWORD_RANGEUP_DESC,Range increased by {stacks}.,,El alcance aumenta en {stacks}.,Portée +{stacks}.,Reichweite um {stacks} erhöht.,Il raggio d'azione aumenta di {stacks}.,O alcance é aumentado em {stacks}.
KEYWORD_RANGEUP_DESC_STACKLESS,Increases the range of your basic attack and projectile abilities.,,Aumenta el alcance del ataque básico y las habilidades con proyectiles.,Augmente la portée de votre attaque de base et de vos capacités à projectiles.,Erhöht die Reichweite deines Grundangriffs und deiner Geschossfähigkeiten.,Aumenta il raggio d'azione del tuo attacco base e delle abilità con i proiettili.,Aumenta o alcance do seu ataque básico e de habilidades de projéteis.
KEYWORD_RANDOMINJURY_NAME,Random Injury,,Lesión al azar,Blessure aléatoire,Zufällige Verletzung,Ferita Casuale,Ferimento Aleatório
KEYWORD_RANDOMINJURY_DESC,"Gain a random injury that lowers one of your stats by 1, permanently.",,Sufre una lesión al azar que reduce para siempre uno de los atributos en 1.,Vous subissez une blessure aléatoire qui diminue l'une de vos statistiques de 1&nbsp;de façon permanente.,"Erleide eine zufällige Verletzung, die eines deiner Attribute dauerhaft um 1 verringert.",Subisci una ferita casuale che riduce una delle tue statistiche di 1 in modo permanente.,Obtenha um ferimento aleatório que diminui permanentemente um de seus atributos em 1.
KEYWORD_HEALRANDOMINJURY_NAME,Cure Random Injury,,Cura para lesión al azar,Soin d'une blessure aléatoire,Zufällige Verletzung heilen,Cura Ferita Casuale,Curar Ferimento Aleatório
KEYWORD_HEALRANDOMINJURY_DESC,"Cure a random injury that was permanently lowering one of your stats, if you have any.",,"Cura una lesión al azar que reducía para siempre uno de los atributos, si la tenía.",Soigne aléatoirement une blessure qui diminuait de façon permanente l'une de vos statistiques.,"Heile eine zufällige Verletzung, die eines deiner Attribute dauerhaft um 1 verringert hat, falls du eine hast.",Cura una ferita casuale (se ne hai una) che stava riducendo permanentemente una delle tue statistiche.,"Cure um ferimento aleatório que estava diminuindo permanentemente um de seus atributos, se você possuir algum."
KEYWORD_SPARKLE_NAME,Sparkle,,Destello,Étincelle,Funken,Scintilla,Fagulha
KEYWORD_SPARKLE_DESC,A projectile that deals 1 magic damage to a random enemy.,,Lanza un proyectil que inflige 1 de daño mágico a un enemigo al azar.,Un projectile qui inflige 1&nbsp;dégât magique à un ennemi aléatoire.,"Ein Geschoss, das einem zufälligen Gegner 1&nbsp;magischen Schaden zufügt.",Un proiettile che infligge 1 di danno magico a un nemico casuale.,Um projétil que causa 1 de dano mágico a um inimigo aleatório.
KEYWORD_TEMPITEM_NAME,Temporary Item,,Objeto temporal,Objet temporaire,Temporärer Gegenstand,Oggetto Temporaneo,Item Temporário
KEYWORD_TEMPITEM_DESC,Is lost at the end of the battle.,,Se pierde al final del combate.,Disparaît à la fin du combat.,Verschwindet am Ende des Kampfes.,Viene perso alla fine della battaglia.,É perdido no final da batalha.
KEYWORD_TEMPRANGE_NAME,Range Up (Temporary),,Alcance aumentado (temporal),Portée (+) (temporaire),Reichweite hoch (Vorübergehend),Raggio d'Azione + (Temporaneo),Alcance Aumentado (Temporário)
KEYWORD_TEMPRANGE_DESC,Range increased by {stacks} until the end of the turn.,,El alcance aumenta en {stacks} hasta el final del turno.,Portée +{stacks} jusqu'à la fin du tour.,Reichweite ist bis zum Ende des Zuges um {stacks} erhöht.,Il raggio d'azione aumenta di {stacks} fino alla fine del turno.,O alcance é aumentado em {stacks} até o final do turno.
KEYWORD_TEMPRANGE_DESC_STACKLESS,Increases the range of your basic attack and projectile abilities until the end of the turn.,,Aumenta el alcance del ataque básico y las habilidades con proyectiles hasta el final del turno.,Augmente la portée de votre attaque de base et de vos capacités à projectiles jusqu'à la fin du tour.,Erhöht die Reichweite deines Grundangriffs und deiner Geschossfähigkeiten bis zum Ende des Zuges.,Aumenta il raggio d'azione del tuo attacco base e delle abilità con i proiettili fino alla fine del turno.,Aumenta o alcance do seu ataque básico e de habilidades de projéteis até o final do turno.
KEYWORD_REDUCEMANACOST_NAME,Insight,,Perspicacia,Réflexion,Erkenntnis,Intuizione,Discernimento
KEYWORD_REDUCEMANACOST_DESC,Spells cost {stacks} less mana to cast.,,Los hechizos cuestan {stacks} menos de maná.,Les sorts coûtent -{stacks} mana.,Zauber kosten {stacks}&nbsp;Mana weniger.,Lanciare gli incantesimi costa {stacks} mana in meno.,Encantamentos custam {stacks} a menos de mana para serem lançados.
KEYWORD_REDUCEMANACOST_DESC_STACKLESS,Spells cost less mana to cast.,,Los hechizos cuestan menos maná.,Les sorts coûtent moins de mana.,Zauber kosten weniger.,Lanciare gli incantesimi costa mana in meno.,Encantamentos custam menos mana para serem lançados.
KEYWORD_INSIGHT_NAME,Insight,,Perspicacia,Réflexion,Erkenntnis,Intuizione,Discernimento
KEYWORD_INSIGHT_DESC,"Spells cost {stacks} less mana to cast, excluding Brainstorm.",,"Los hechizos cuestan {stacks} menos de maná, salvo Lluvia de ideas.","Les sorts coûtent -{stacks} mana, Introspection mis à part.","Zauber kosten {stacks}&nbsp;Mana weniger, ausgenommen von Geistesblitz.",Lanciare gli incantesimi (escluso Tempesta Cerebrale) costa {stacks} mana in meno.,"Encantamentos custam {stacks} a menos de mana para serem lançados, com exceção de Troca de Ideias."
KEYWORD_INSIGHT_DESC_STACKLESS,"Spells cost less mana to cast, excluding Brainstorm. (cannot reduce cost to 0).",,"Los hechizos cuestan menos maná, salvo Lluvia de ideas (el coste no puede reducirse a 0).","Les sorts coûtent moins de mana, Introspection mis à part. (Ne peuvent pas être gratuits.)","Zauber kosten weniger, ausgenommen von Geistesblitz. (Kosten können nicht auf 0 reduziert werden).",Lanciare gli incantesimi (escluso Tempesta Cerebrale) costa {stacks} mana in meno (non si può ridurre il costo a 0).,"Encantamentos custam menos mana para serem lançados, com exceção de Troca de Ideias (impossível reduzir o custo para 0)."
KEYWORD_REFLECT_NAME,Reflect,,Devolución,Renvoi,Reflektieren,Riflessione,Reflexão
KEYWORD_REFLECT_DESC,Reflects the next {stacks} projectiles you are hit with back at the attacker.,,Devuelve hacia el atacante los siguientes {stacks} proyectiles que golpeen a esta unidad.,Renvoie les {stacks} prochains projectiles qui vous ciblent.,"Reflektiert die nächsten {stacks}&nbsp;Geschosse, die dich treffen würden, zurück zum Angreifer.",Riflette i prossimi {stacks} proiettili che ti vengono sparati contro verso l'attaccante.,Reflete os próximos projéteis que acertarem você de volta para o agressor.
KEYWORD_REFLECT_DESC_STACKLESS,Reflect the next projectile you're hit with back at the attacker.,,Devuelve hacia el atacante el siguiente proyectil que golpee a esta unidad.,Renvoie le prochain projectile qui vous cible.,"Reflektiert das nächste Geschoss, das dich treffen würde, zurück zum Angreifer.",Riflette il prossimo proiettile che ti viene sparato contro verso l'attaccante.,Reflete o próximo projétil que acertar você de volta para o agressor.
KEYWORD_AUTOREVIVE_NAME,Auto Revive,,Resucitación automática,Réanimation automatique,Automatisches Wiederbeleben,Rianimazione Automatica,Ressurreição Automática
KEYWORD_AUTOREVIVE_DESC,Revives at the end of the next round.,,Resucita al final de la siguiente ronda.,Réanime à la fin de la prochaine manche.,Wird am Ende der nächsten Runde wiederbelebt.,Si rianima alla fine del round successivo.,Revive no final da próxima rodada.
KEYWORD_AUTOREVIVE_DESC_SINGULAR,Revives at the end of the round.,,Resucita al final de la ronda.,Réanime en fin de manche.,Wird am Ende der Runde wiederbelebt.,Si rianima alla fine del round.,Revive no final da rodada.
KEYWORD_ENERGIZED_NAME,Energized,,Acción energizante,Énergique,Energetisch,Energizzazione,Energização
KEYWORD_ENERGIZED_DESC,Takes an extra turn. Cannot be Energized again until after that turn ends.,,Juega un turno extra. No puede volver a energizarse hasta que termine ese turno.,Vous jouez un tour bonus. Impossible d'être énergique à nouveau avant la fin de ce tour.,"Hat einen zusätzlichen Zug. Kann diesen Bonus nicht erneut erhalten, bis dieser Zug vorbei ist.",Effettua un turno aggiuntivo. Non può ricevere nuovamente Energizzazione fino a quando non termina quel turno.,Obtém um turno adicional. Impossível energizar novamente antes do fim do turno adicional.
KEYWORD_ROT_NAME,Rot,,Putrefacción,Décomposition,Fäulnis,Putrefazione,Apodrecimento
KEYWORD_ROT_DESC,Hatches a Fly at the end of its turn. Damage from worms and bugs always crits against this.,,Genera una mosca al final del turno. Las lombrices y los bichos siempre le infligen daño crítico a esta unidad.,Invoque une mouche à la fin de son tour. Les dégâts qui lui sont infligés par les vers et les insectes sont toujours critiques.,Am Ende des Zuges schlüpft eine Fliege aus dieser Einheit. Schaden von Würmern und Insekten ist gegen diese Einheit immer kritisch.,Fa schiudere una Mosca alla fine del suo turno. Il danno da vermi e insetti è sempre critico contro questo bersaglio.,Gera uma mosca no final de seu turno. O dano de minhocas e insetos são sempre críticos contra isto.
KEYWORD_SAFEDOOMED_NAME,Doomed,,Condenación,Damnation,Todesurteil,Condanna,Perdição
KEYWORD_SAFEDOOMED_DESC,"Ticks down at the end of your turn. When it hits 0, Die (without being injured).",,"Se inicia una cuenta atrás al final del turno. Al llegar a 0, muere (sin sufrir lesiones).","Diminue à la fin de votre tour. À 0, meure (sans être blessé).","Zählt am Ende deines Zuges herunter. Stirb, wenn der Timer 0 erreicht (ohne eine Verletzung zu erleiden).","Il valore si riduce alla fine del tuo turno. Quando raggiunge lo 0, muori (senza subire ferite).","Diminui no final de seu turno. Ao chegar a 0, morra (sem sofrer ferimentos)."
KEYWORD_SCRAMBLED_NAME,Scrambled,,Revoltijo,Désordre,Durchgemischt,Scompiglio,Embaralhamento
KEYWORD_SCRAMBLED_DESC,"Abilities are scrambled, temporarily.",,Las habilidades se mezclan temporalmente unas con otras.,Les compétences sont mélangées temporairement.,Fähigkeiten sind vorübergehend durchgemischt.,Le abilità sono temporaneamente scombussolate.,Habilidades são temporariamente embaralhadas.
KEYWORD_SERRATED_NAME,Serrated Claws,,Garras serradas,Griffes acérées,Gezackte Klauen,Artigli Seghettati,Garras Serradas
KEYWORD_SERRATED_DESC,Basic attack inflicts +{stacks} Bleed.,,El ataque básico inflige +{stacks} de hemorragia.,Votre attaque de base inflige Saignement +{stacks}.,Grundangriffe verursachen +{stacks}&nbsp;Blutung.,L'attacco base infligge +{stacks} Sanguinamento.,Ataques básicos aplicam +{stacks} de sangramento.
KEYWORD_SERRATED_DESC_STACKLESS,Basic attack inflicts Bleed.,,El ataque básico inflige hemorragia.,Votre attaque de base inflige Saignement.,Grundangriffe verursachen Blutung.,L'attacco base infligge Sanguinamento.,O ataque básico aplica sangramento.
KEYWORD_SHIELD_NAME,Shield,,Escudo,Défense,Schild,Scudo,Escudo
KEYWORD_SHIELD_DESC_STACKLESS,Blocks incoming damage.,,Bloquea el daño sufrido.,Bloque les dégâts que vous subissez.,Blockiert eingehenden Schaden.,Blocca il danno in arrivo.,Bloqueia o dano iminente.
KEYWORD_SHORTCIRCUIT_NAME,Short Circuit,,Cortocircuito,Court-circuit,Kurzschluss,Cortocircuito,Curto-Circuito
KEYWORD_SHORTCIRCUIT_DESC,All actions are disabled. Cast Break Circuit to break.,,Todas las acciones están deshabilitadas. Se arregla con Reconexión.,Toutes les actions sont désactivées. Lancer Brise-circuit annule cet effet.,"Alle Aktionen sind deaktiviert. Wirke Sicherung, um sie zu aktivieren.",Tutte le azioni sono disabilitate. Lancia Spezza-Circuito per liberarti.,Todas as ações são desabilitadas. Lance Quebrar Circuito para quebrar.
KEYWORD_SLEEP_NAME,Sleep,,Sueño,Sommeil,Schlaf,Sonno,Sono
