KEY,en,notes,sp,fr,de,it,pt-br
LEVELUP_CHOICE_UPGRADE_ABILITY,Upgrade Ability!,,Mejorar habilidad,Amélioration de compétence&nbsp;!,Fähigkeit verbessern!,Potenzia Abilità Attiva!,Aprimorar habilidade!
LEVELUP_CHOICE_UPGRADE_PASSIVE,Upgrade Passive!,,Mejorar habilidad pasiva,Amélioration de compétence passive&nbsp;!,Passiveffekt verbessern!,Potenzia Abilità Passiva!,Aprimorar habilidade passiva!
LEVELUP_CHOICE_DISORDER,Gain Disorder,,Desarrollar trastorno,Un trouble&nbsp;!,Störung erhalten,Ottieni Disturbo,Obter transtorno
LEVELUP_CHOICE_ITEM,Item!,,Objeto,Un objet&nbsp;!,Gegenstand!,Oggetto!,Item!
LEVELUP_CHOICE_STATS,Bonus Stats!,,Bonificación de atributos,Un bonus de stats&nbsp;!,Bonusattribute!,Statistiche Bonus!,Bônus de atributos!
LEVELUP_CHOICE_EXTRAFULLHEAL,& Full Heal,,y curación total,& PV complets,& vollständige Heilung,& Guarigione Completa,& cura completa
LEVELUP_CHOICE_STATS_STR,"[img:str]Strength[img:str]
affects melee attack and melee ability damage",,"[img:str]Fuerza[img:str]
Afecta al daño de los ataques y las habilidades cuerpo a cuerpo.","La [img:str]force[img:str]
affecte les dégâts des attaques et compétences au corps à corps.","[img:str]Stärke[img:str]
wirkt sich auf den Schaden von Nahkampfangriffen und -fähigkeiten aus","La [img:str]Forza[img:str]
influenza l'attacco corpo a corpo e il danno delle abilità corpo a corpo","A [img:str]força[img:str]
afeta o dano de ataques e habilidades corpo-a-corpo"
LEVELUP_CHOICE_STATS_DEX,"[img:dex]Dexterity[img:dex]
affects ranged attack and ranged ability damage",,"[img:dex]Destreza[img:dex]
Afecta al daño de los ataques y las habilidades a distancia.","La [img:dex]dextérité[img:dex]
affecte les dégâts des attaques et compétences à distance.","[img:dex]Geschicklichkeit[img:dex]
wirkt sich auf den Schaden von Fernkampfangriffen und -fähigkeiten aus","La [img:dex]Destrezza[img:dex]
influenza il danno da attacco a distanza e il danno da abilità a distanza","A [img:dex]destreza[img:dex]
afeta o dano de ataques e habilidades à distância"
LEVELUP_CHOICE_STATS_CON,"[img:con]Constitution[img:con]
affects max health and post-combat regen",,"[img:con]Constitución[img:con]
Afecta al máximo de salud y a la regeneración tras el combate.","La [img:con]constitution[img:con]
affecte les PV max. et la régénération de PV après les combats.","[img:con]Konstitution[img:con]
wirkt sich auf max. Gesundheit und Lebensregeneration nach dem Kampf aus","La [img:con]Costituzione[img:con]
influenza la salute massima e la rigenerazione della salute dopo le battaglie","A [img:con]constituição[img:con]
afeta a saúde máxima e a regeneração após o combate"
LEVELUP_CHOICE_STATS_INT,"[img:int]Intelligence[img:int]
affects mana regen",,"[img:int]Inteligencia[img:int]
Afecta a la regeneración de maná.","L'[img:int]intelligence[img:int]
affecte la régénération de mana.","[img:int]Intelligenz[img:int]
wirkt sich auf Manaregeneration aus","L'[img:int]Intelligenza[img:int]
influenza la rigenerazione del mana","A [img:int]inteligência[img:int]
afeta a regeneração de mana"
LEVELUP_CHOICE_STATS_CHA,"[img:cha]Charisma[img:cha]
affects max mana and starting mana",,"[img:cha]Carisma[img:cha]
Afecta al maná inicial y al máximo de maná.","Le [img:cha]charisme[img:cha]
affecte le mana max. et le mana de départ.","[img:cha]Charisma[img:cha]
wirkt sich auf max. Mana und Mana zu Kampfbeginn aus","Il [img:cha]Carisma[img:cha]
influenza il mana massimo e il mana iniziale","O [img:cha]carisma[img:cha]
afeta a mana máxima e a mana inicial"
LEVELUP_CHOICE_STATS_SPD,"[img:spd]Speed[img:spd]
affects turn order and movement range",,"[img:spd]Velocidad[img:spd]
Afecta al orden de los turnos y al alcance del movimiento.","La [img:spd]vitesse[img:spd]
affecte l'ordre du tour et la portée des déplacements.","[img:spd]Geschwindigkeit[img:spd]
wirkt sich auf die Zugreihenfolge und Bewegungsreichweite aus","La [img:spd]Velocità [img:spd]
influenza il raggio di movimento e l'ordine dei turni","A [img:spd]velocidade[img:spd]
afeta a ordem dos turnos e o alcance de movimento"
LEVELUP_CHOICE_STATS_LCK,"[img:lck]Luck[img:lck]
affects base crit chance and all randomness",,"[img:lck]Suerte[img:lck]
Afecta a la probabilidad de crítico base y a todo lo que depende del azar.","La [img:lck]chance[img:lck]
affecte les chances de coup critique de base ainsi que toute forme d'aléatoire.","[img:lck]Glück[img:lck]
wirkt sich auf die kritische Trefferchance und alle zufälligen Ereignisse aus","La [img:lck]Fortuna[img:lck]
influenza la probabilità di colpo critico base e tutte le casualità","A [img:lck]sorte[img:lck]
afeta a chance de crítico base e tudo que é aleatório"
LEVELUP_REPLACE_ABILITY,Select an ability to replace,,Selecciona una habilidad para remplazarla.,Remplacer une compétence,Wähle eine Fähigkeit zum Ersetzen,Seleziona un'abilità attiva da sostituire,Selecione uma habilidade para substituir
LEVELUP_REPLACE_PASSIVE,Select a passive to replace,,Selecciona una habilidad pasiva para remplazarla.,Remplacer une compétence passive,Wähle einen Passiveffekt zum Ersetzen,Seleziona un'abilità passiva da sostituire,Selecione uma habilidade passiva para substituir
LEVELUP_REPLACE_DISORDER,Select a disorder to replace,,Selecciona un trastorno para remplazarlo.,Remplacer un trouble,Wähle eine Störung zum Ersetzen,Seleziona un disturbo da sostituire,Selecione um transtorno para substituir
LEVELUP_PROMPT_ACTIVE,Choose an active ability to learn:,,Elige una habilidad activa para aprenderla:,Compétence active à apprendre&nbsp;:,Wähle eine Aktivfähigkeit:,Scegli un'abilità attiva da apprendere:,Escolha uma habilidade ativa para aprender:
LEVELUP_PROMPT_PASSIVE,Choose a passive ability to learn:,,Elige una habilidad pasiva para aprenderla:,Compétence passive à apprendre&nbsp;:,Wähle einen Passiveffekt:,Scegli un'abilità passiva da apprendere:,Escolha uma habilidade passiva para aprender:
LEVELUP_PROMPT_STAT,Choose a stat bonus:,,Elige una bonificación de atributos:,Bonus de stats à obtenir&nbsp;:,Wähle ein Attribut:,Scegli un bonus alle statistiche:,Escolha um bônus de atributo:
LEVELUP_PROMPT_UPGRADE_ACTIVE,Choose an ability to upgrade:,,Elige una habilidad para mejorarla:,Compétence active à améliorer&nbsp;:,Wähle eine Fähigkeit zum Verbessern:,Scegli un'abilità attiva da potenziare:,Escolha uma habilidade para aprimorar:
LEVELUP_PROMPT_UPGRADE_PASSIVE,Choose a passive to upgrade:,,Elige una habilidad pasiva para mejorarla:,Compétence passive à améliorer&nbsp;:,Wähle einen Passiveffekt zum Verbessern:,Scegli un'abilità passiva da potenziare:,Escolha uma habilidade passiva para aprimorar:
LEVELUP_PROMPT_DISORDER,Choose a disorder to gain:,,Elige un trastorno para desarrollarlo:,Trouble à obtenir&nbsp;:,Wähle eine Störung:,Scegli un disturbo da ottenere:,Escolha um transtorno para obter:
LEVELUP_PROMPT_ITEM,Choose an item to obtain:,,Elige un objeto para obtenerlo:,Objet à obtenir&nbsp;:,Wähle einen Gegenstand:,Scegli un oggetto da ottenere:,Escolha um item para obter:
LEVELUP_PROMPT_CHAOS,Choose something:,,Elige algo:,Faites votre choix&nbsp;:,Wähle etwas:,Scegli qualcosa:,Escolha algo:
LEVELUP_PROMPT_ERROR,this shouldn't happen,,Esto no debería ocurrir.,ceci ne devrait pas arriver,dies sollte nicht passieren,questo non dovrebbe accadere,isto não deveria acontecer
LEVELUP_UI_UPGRADE,Upgrade!,,¡Mejora!,Amélioration&nbsp;!,Verbessern!,Potenziamento!,Aprimorar!
LEVELUP_UI_ACTIVES,Actives,,Activas,Compétences actives,Aktivfähigkeiten,Abilità Attive,Ativas
LEVELUP_UI_PASSIVES,Passives,,Pasivas,Compétences passives,Passiveffekte,Abilità Passive,Passivas
LEVELUP_UI_BASICATTACK,Attack,,Ataque,Attaque,Angriff,Attacco,Ataque
,,,,,,,
POPUP_MODAL_OK,Ok,,Vale,OK,Ok,Ok,Ok
POPUP_MODAL_CANCEL,Cancel,,Cancelar,Annuler,Abbrechen,Annulla,Cancelar
POPUP_MODAL_SKIP,Skip,,Omitir,Passer,Überspringen,Salta,Pular
POPUP_MODAL_YES,Yes,,Sí,Oui,Ja,Sì,Sim
POPUP_MODAL_NO,No,,No,No,Nein,No,Não
,,,,,,,
COMBAT_POPUP_MISS,Miss,"combat popups appear above a cat for a very short time before dissapearing, they cant be too long",Fallo,Raté&nbsp;!,Verfehlt,Mancato,Erro
COMBAT_POPUP_BLOCKED,Blocked,,Bloqueo,Paré&nbsp;!,Blockiert,Bloccato,Bloqueio
COMBAT_POPUP_FIRE,FIRE!!!,,¡FUEGO!,FEU&nbsp;!!!,FEUER!!!,FUOCO!!!,FOGO!!!
COMBAT_POPUP_LAVA,LAVA!!!,,¡LAVA!,LAVE&nbsp;!!!,LAVA!!!,LAVA!!!,LAVA!!!
COMBAT_POPUP_RUN,Run!,,¡Huye!,Fuite&nbsp;!,Flucht!,Fuga!,Corra!
COMBAT_POPUP_ITEMBROKE,{item} Broke!,,Se ha roto: ¡{item}!,Brisé&nbsp;: {item}&nbsp;!,{item} ist kaputt!,{item} è rotto!,{item} quebrou!
COMBAT_POPUP_CAUGHT_DISEASE,Caught {disorder},,Desarrollado: ¡{disorder}!,Attrapé&nbsp;: {disorder},{disorder} erlitten,{disorder} contratto!,Pegou {disorder}
COMBAT_POPUP_GOT_DISORDER,Got {disorder},,Recibido: ¡{disorder}!,Obtenu&nbsp;: {disorder},{disorder} erhalten,{disorder} ottenuto,Está sofrendo {disorder}
COMBAT_POPUP_CURED_DISEASE,{disorder} Cured!,,Se ha curado: ¡{disorder}!,Soigné&nbsp;: {disorder}&nbsp;!,{disorder} geheilt!,{disorder} curato!,Curou-se de {disorder}
COMBAT_POPUP_CURED_INJURY,{injury} Cured!,,Se ha curado: ¡{injury}!,Soigné&nbsp;: {injury}&nbsp;!,{injury} geheilt!,{injury} curato!,Curou-se de {injury}!
COMBAT_POPUP_ITEM_STOLEN,{item} Stolen!,,Objeto robado: ¡{item}!,Volé&nbsp;: {item}&nbsp;!,{item} gestohlen!,{item} rubato!,{item} roubado(a)!
COMBAT_POPUP_STR_UP,Strength Up,,Fuerza aumentada,Force (+),Stärke hoch,Forza +,Força aumentada
COMBAT_POPUP_DEX_UP,Dexterity Up,,Destreza aumentada,Dextérité (+),Geschicklichkeit hoch,Destrezza +,Destreza aumentada
COMBAT_POPUP_CON_UP,Constitution Up,,Constitución aumentada,Constitution (+),Konstitution hoch,Costituzione +,Constituição aumentada
COMBAT_POPUP_INT_UP,Intelligence Up,,Inteligencia aumentada,Intelligence (+),Intelligenz hoch,Intelligenza +,Inteligência aumentada
COMBAT_POPUP_SPD_UP,Speed Up,,Velocidad aumentada,Vitesse (+),Geschwindigkeit hoch,Velocità +,Velocidade aumentada
COMBAT_POPUP_CHA_UP,Charisma Up,,Carisma aumentado,Charisme (+),Charisma hoch,Carisma +,Carisma aumentado
COMBAT_POPUP_LCK_UP,Luck Up,,Suerte aumentada,Chance (+),Glück hoch,Fortuna +,Sorte aumentada
COMBAT_POPUP_STR_DOWN,Strength Down,,Fuerza reducida,Force (-),Stärke runter,Forza -,Força diminuída
COMBAT_POPUP_DEX_DOWN,Dexterity Down,,Destreza reducida,Dextérité (-),Geschicklichkeit runter,Destrezza -,Destreza diminuída
COMBAT_POPUP_CON_DOWN,Constitution Down,,Constitución reducida,Constitution (-),Konstitution runter,Costituzione -,Constituição diminuída
COMBAT_POPUP_INT_DOWN,Intelligence Down,,Inteligencia reducida,Intelligence (-),Intelligenz runter,Intelligenza -,Inteligência diminuída
COMBAT_POPUP_SPD_DOWN,Speed Down,,Velocidad reducida,Vitesse (-),Geschwindigkeit runter,Velocità -,Velocidade diminuída
COMBAT_POPUP_CHA_DOWN,Charisma Down,,Carisma reducido,Charisme (-),Charisma runter,Carisma -,Carisma diminuído
COMBAT_POPUP_LCK_DOWN,Luck Down,,Suerte reducida,Chance (-),Glück runter,Fortuna -,Sorte diminuída
COMBAT_POPUP_STUNNED,Stunned,,Aturdimiento,Étourdissement,Betäubt,Stordimento,Atordoamento
COMBAT_POPUP_IMMOBILE,Immobile,,Inmovilización,Immobilisation,Unbeweglich,Immobilizzazione,Imobilização
COMBAT_POPUP_FROZEN,Frozen,,Congelación,Gel,Eingefroren,Congelamento,Congelamento
COMBAT_POPUP_MAD,Mad,,Locura,Folie,Wahnsinnig,Rabbia,Insanidade
COMBAT_POPUP_WAKEUP,Wake Up!,,¡Despierta!,Réveil&nbsp;!,Aufgewacht!,Svegliati!,Acordar!
COMBAT_POPUP_SLEEPING,Sleeping,,Durmiendo,Sommeil,Schläft,Sonno,Dormindo
COMBAT_POPUP_FALLASLEEP,Zzz...,,Zzz...,Zzz...,Zzz&nbsp;…,Zzz...,Zzz...
COMBAT_POPUP_EXERTED,Exerted,,Esfuerzo,Déployé,Überanstrengt,Fatica,Exaustão
COMBAT_POPUP_FEAR,Fear,,Miedo,Peur,Angst,Paura,Medo
COMBAT_POPUP_ATTRACTION,Attraction,,Atracción,Attraction,Anziehung,Attrazione,Atração
COMBAT_POPUP_CONFUSED,Confused?,,Confusión,Confus&nbsp;?,Verwirrt?,Confuso?,Confusão?
COMBAT_POPUP_BREAKFREE,Break Free!,,¡Se libera!,Libéré&nbsp;!,Befreit!,Liberati!,Libertar-se!
COMBAT_POPUP_CHARGED,Charged!,,¡Se ha cargado!,Chargé&nbsp;!,Aufgeladen!,Carico!,Carregamento!
COMBAT_POPUP_EXHAUSTED,Exhausted,,Agotamiento,Fatigue,Erschöpft,Esausto,Cansaço
COMBAT_POPUP_ADRENALINE,Adrenaline!!!,,¡Adrenalina!,Adrénaline&nbsp;!!!,Adrenalin!!!,Adrenalina!!!,Adrenalina!!!
COMBAT_POPUP_EXHAUSTED2,Exhausted!,,Agotamiento,Fatigue&nbsp;!,Erschöpft!,Esausto!,Cansaço!
COMBAT_POPUP_COUNTERED,Countered!,,¡Contrataque!,Contré&nbsp;!,Konter!,Contrattaccato!,Contra-ataque!
COMBAT_POPUP_ROT,Rot,,Putrefacción,Décomposition,Fäulnis,Marciume,Apodrecimento
COMBAT_POPUP_RELOAD,Reload,,Recarga,Recharge,Nachgeladen,Ricarica,Recarregamento
COMBAT_POPUP_RELOAD_MOVE,Reload Move,,Recarga de movimiento,Recharge de déplacement,Bewegung nachgeladen,Ricarica mossa,Recarregamento de movimento
COMBAT_POPUP_MUTATED,Mutated!,,¡Ha mutado!,Mutation&nbsp;!,Mutiert!,Mutato!,Mutação!
COMBAT_POPUP_REBIRTH,Rebirth,,Renacimiento,Renaissance,Wiedergeburt,Rinascita,Renascimento
COMBAT_POPUP_STUDY,Study: {studiedtype},"Example: ""Study: Cat"", ""Study: Bug"", ""Study: Rock"", etc. happens when a cat with a passive called Study ""studies"" something",Estudio: {studiedtype},Étude&nbsp;: {studiedtype},Erforscht: {studiedtype},Studia: {studiedtype},Estudando: {studiedtype}
COMBAT_POPUP_TAKEAIM,Take Aim,,Puntería,En joue,Zielen,Mira,Mira
COMBAT_POPUP_LOSEAIM,Lost Take Aim Bonus,,Puntería perdida,Bonus «&nbsp;En joue&nbsp;» perdu,Zielen-Bonus verloren,Bonus Mira Perso,Bônus de mira perdido
COMBAT_POPUP_HOLSTER,Holster,,Pistolera,Attaque conservée,Holster,Fondina,Coldre
COMBAT_POPUP_CATCH,Catch!,,¡Captura!,Attrapé&nbsp;!,Gefangen!,Prendi!,Pegue!
COMBAT_POPUP_ENERGIZED,Energized!,,¡Energía!,Énergique&nbsp;!,Energiegeladen!,Energizzato!,Energia!
COMBAT_POPUP_BADPOOP,Bad Poop!,,¡Caca mala!,Vilain caca&nbsp;!,Schlechter Stuhlgang!,Cacca Brutta!,Cocô ruim!
COMBAT_POPUP_DEJAVU,Deja Vu,,Déjà vu,Déjà-vu,Déjà-vu,Déjà vu,Déjà vu
COMBAT_POPUP_BUGBITE,Bug Bite!,,¡Picadura!,Morsure d'insecte&nbsp;!,Käferbiss!,Puntura d'insetto!,Picada de inseto!
COMBAT_POPUP_RECHARGED,Recharged!,,¡Recarga!,Rechargé&nbsp;!,Aufgeladen!,Ricaricato!,Recarregamento!
COMBAT_POPUP_BRAINSTORM,Brainstorm!,,Lluvia de ideas,Introspection&nbsp;!,Geistesblitz!,Brainstorming!,Troca de ideias!
COMBAT_POPUP_REPAIRED,Repaired,,Reparación,Réparé,Repariert,Riparato,Reparação
COMBAT_POPUP_IMMUNE,Immune,,Inmune,Immunité,Immun,Immune,Imune
,,,,,,,
COMBAT_WIN_ROUNDSTAKEN,in {rounds} rounds:,,en {rounds} rondas:,dans {rounds} manches&nbsp;:,in {rounds} Runden:,in {rounds} round:,em {rounds} rodadas:
COMBAT_WIN_ROUNDSTAKEN_SINGULAR,in 1 round:,,en 1 ronda:,dans 1&nbsp;manche&nbsp;:,in 1 Runde:,in 1 round:,em 1 rodada:
COMBAT_WIN_ENEMIESRAN,{count} enemies ran away,,{count} enemigos han huido,{count} ennemis ont fui,{count} Gegner sind geflohen,{count} nemici sono scappati,{count} inimigos fugiram
COMBAT_WIN_ENEMIESRAN_SINGULAR,1 enemy ran away,,1 enemigo ha huido,1&nbsp;ennemi a fui,1 Gegner ist geflohen,1 nemico è scappato,1 inimigo fugiu
,,,,,,,
INJURY_NAME_BROKENPAW,Broken Paw,,Pata delantera rota,Patte brisée,Gebrochene Pfote,Zampa Rotta,Pata quebrada
INJURY_NAME_TORNTENDON,Torn Tendon,,Tendón roto,Tendon déchiré,Gerissene Sehne,Tendine Lacerato,Tendão rompido
INJURY_NAME_BROKENRIB,Broken Rib,,Costilla rota,Côte cassée,Gebrochene Rippe,Costola Rotta,Costela quebrada
INJURY_NAME_CONCUSSION,Concussion,,Conmoción cerebral,Commotion,Gehirnerschütterung,Commozione Cerebrale,Concussão
INJURY_NAME_DISFIGURED,Disfigured,,Desfiguración,Difformité,Entstellt,Deformazione,Desfiguramento
INJURY_NAME_BROKENLEG,Broken Leg,,Pata trasera rota,Patte arrière cassée,Gebrochenes Bein,Gamba Rotta,Perna quebrada
INJURY_NAME_JINXED,Jinxed,,Mal de ojo,Calamité,Verwunschen,Iellato,Mau agouro
INJURY_NAME_CURSED,Cursed,cursed and jinxed are almost the same thing except cursed is -2 luck instead of -1 luck,Maldición,Malédiction,Verflucht,Maledetto,Maldição
INJURY_NAME_IMMOLATED,Immolated,,Inmolación,Immolation,Verbrannt,Immolato,Imolação
INJURY_NAME_EXSANGUINATED,Exsanguinated,,Desangramiento,Exsangue,Ausgeblutet,Dissanguato,Hemorragia
INJURY_NAME_POISONED,Poisoned,,Veneno,Empoisonnement,Vergiftet,Avvelenato,Envenenamento
INJURY_NAME_RADIATED,Radiated,,Radiación,Radiation,Verstrahlt,Irradiato,Radiação
,,,,,,,
SHOP_RARECANDY_NAME,Rare Candy,,Caramelo raro,Bonbon rare,Sonderbonbon,Caramella Rara,Bala rara
SHOP_RARECANDY_DESC,One cat will immediately level up.,,Un gato subirá de nivel al momento.,Fait immédiatement gagner un niveau à un chat.,Eine Katze erhält sofort ein Level.,Un gatto salirà immediatamente di livello.,Um gato sobe imediatamente de nível.
SHOP_FOOD_NAME,Food,,Comida,Nourriture,Futter,Cibo,Comida.
SHOP_FOOD_DESC,Food for eating.,,Alimentos para comer.,Pratique quand on a un creux.,Zum Essen.,Del cibo da mangiare.,Algo para comer.
SHOP_COINS_NAME,Coins,,Monedas,Pièces,Münzen,Monete,Moedas
SHOP_COINS_DESC,Coins for buying things.,,Dinero para comprar cosas.,Utiles pour acheter des trucs.,"Münzen, mit denen man Dinge kaufen kann.",Delle monete per comprare cose.,Moedas para comprar coisas.
SHOP_BLANKCOLLAR_NAME,Blank Collar,,Collar en blanco,Collier vierge,Leeres Halsband,Collare in Bianco,Coleira vazia
SHOP_BLANKCOLLAR_DESC,"Whenever you depart for an adventure, one extra collar (of a random class) will be available on the collar selection screen. This can let you depart with multiples of the same class!",,"Cuando partas hacia una aventura, habrá un collar extra (de una clase al azar) disponible en la pantalla de selección de collares. ¡Esto te permitirá tener alguna clase repetida!","Chaque fois que vous partez à l'aventure, un collier bonus (d'une classe aléatoire) sera disponible dans l'écran de sélection des colliers. Ainsi, vous pourrez partir avec plusieurs colliers de la même classe équipés&nbsp;!","Immer, wenn du auf ein Abenteuer aufbrichst, steht ein zusätzliches Halsband (einer zufälligen Klasse) zur Auswahl. Dadurch kannst du mehrere Katzen derselben Klasse mitnehmen!","Ogni volta che parti per un'avventura, un collare extra (di una classe casuale) sarà disponibile nella schermata di selezione del collare. Questo ti permetterà di partire con più collari della stessa classe!","Sempre que você partir em uma aventura, uma coleira adicional (de classe aleatória) estará disponível na tela de seleção de coleiras. Isso permite que você parta com diversas da mesma classe!"
SHOP_SOLDOUT,Sold Out,,Agotado,Vendu,Ausverkauft,Esaurito,Esgotado
SHOP_EXITBUTTON,Exit,,Salir,Partir,Verlassen,Uscita,Sair
SHOP_TRYEXIT,Exit?,,¿Salir?,Voulez-vous vraiment partir&nbsp;?,Verlassen?,Vuoi uscire?,Sair?
,,,,,,,
NPC_MAP_TOOLTIP_STEVEN,He can adjust the difficulty of the world and resummon defeated bosses.,,Puede ajustar el nivel de dificultad del mundo y volver a invocar a jefes derrotados.,Il peut ajuster la difficulté du monde et ressusciter les boss vaincus.,Er kann die Schwierigkeit der Welt anpassen und bereits besiegte Bosse neu beschwören.,Può modificare la difficoltà del mondo di gioco e rievocare boss sconfitti.,Pode ajustar a dificuldade do mundo e invocar chefes derrotados novamente.
NPC_MAP_TOOLTIP_CLOSED,Is not accepting cats at the moment.,,No acepta gatos ahora mismo.,N'accepte pas les chats pour le moment.,Nimmt momentan keine Katzen auf.,Al momento non accetta gatti.,Não está aceitando gatos no momento.
NPC_MAP_TOOLTIP_BEANIES,"Wants cats with mutations, birth defects, disorders, or parasites.",,"Quiere gatos con mutaciones, malformaciones congénitas, trastornos o parásitos.","Recherche des chats présentant des mutations, des malformations, des troubles ou des parasites.","Will Katzen mit Mutationen, Geburtsfehlern, Störungen oder Parasiten.","Cerca gatti con mutazioni, difetti congeniti, malattie o parassiti.","Deseja gatos com mutações, doenças congênitas, transtornos ou parasitas."
NPC_MAP_TOOLTIP_BEANIES_FULL,Is not accepting cats at the moment. Finish some of your current quests first!,,No acepta gatos ahora mismo. ¡Termina algunas de tus misiones actuales antes!,N'accepte pas les chats pour le moment. Terminez d'abord certaines de vos quêtes&nbsp;!,Nimmt momentan keine Katzen auf. Schließe zuerst ein paar deiner Quests ab!,Al momento non accetta gatti. Completa prima alcune delle tue missioni attuali!,Não está aceitando gatos no momento. Conclua algumas de suas missões atuais primeiro!
NPC_MAP_TOOLTIP_BUTCH1,Wants cats that have been on an adventure.,,Quiere gatos que ya hayan vivido una aventura.,Recherche des chats qui sont déjà partis à l'aventure.,"Will Katzen, die schon mal auf ein Abenteuer aufgebrochen sind.",Cerca gatti che hanno partecipato a un'avventura.,Deseja gatos que já tenham participado de aventuras.
NPC_MAP_TOOLTIP_BUTCH2,Wants cats that have been to the Sewers or Junkyard.,,Quiere gatos que hayan estado en las alcantarillas o el desguace.,Recherche des chats qui sont déjà allés dans les égouts ou à la décharge.,"Will Katzen, die in der Kanalisation oder auf dem Schrottplatz waren.",Cerca gatti che sono stati nelle Fogne o nella Discarica.,Deseja gatos que já estiveram no Esgoto ou no Ferro-Velho.
NPC_MAP_TOOLTIP_BUTCH3,Wants cats that have been to the Caves or Boneyard.,,Quiere gatos que hayan estado en las cuevas o el cementerio.,Recherche des chats qui sont déjà allés dans les grottes ou au cimetière.,"Will Katzen, die in den Höhlen oder auf dem Friedhof waren.",Cerca gatti che sono stati nelle Caverne o nel Cimitero.,Deseja gatos que já estiveram nas Cavernas ou no Cemitério.
NPC_MAP_TOOLTIP_BUTCH4,Wants cats that have been to the Crater or Bunker.,,Quiere gatos que hayan estado en el cráter o el búnker.,Recherche des chats qui sont déjà allés au cratère ou au bunker.,"Will Katzen, die im Krater oder Bunker waren.",Cerca gatti che sono stati nel Cratere o nel Bunker.,Deseja gatos que já estiveram na Cratera ou no Bunker.
NPC_MAP_TOOLTIP_BUTCH5,Wants cats that have been to the Moon or Core.,,Quiere gatos que hayan estado en la luna o el núcleo.,Recherche des chats qui sont déjà allés sur la lune ou dans le noyau.,"Will Katzen, die auf dem Mond oder im Kern waren.",Cerca gatti che sono stati sulla Luna o nel Nucleo.,Deseja gatos que já estiveram na Lua ou no Núcleo.
NPC_MAP_TOOLTIP_BUTCH6,Wants cats that have traveled through time.,,Quiere gatos que hayan viajado en el tiempo.,Recherche des chats qui ont déjà voyagé dans le temps.,"Will Katzen, die durch die Zeit gereist sind.",Cerca gatti che hanno viaggiato nel tempo.,Deseja gatos que já viajaram no tempo.
NPC_MAP_TOOLTIP_BUTCH7,Wants cats that have traveled far through time.,,Quiere gatos que hayan viajado a tiempos remotos.,Recherche des chats qui ont déjà voyagé loin dans le temps.,"Will Katzen, die weit durch die Zeit gereist sind.",Cerca gatti che hanno viaggiato molto lontano nel tempo.,Deseja gatos que já viajaram longe no tempo.
NPC_MAP_TOOLTIP_BUTCH8,Wants cats that killed God.,,Quieren gatos que hayan matado a Dios.,Recherche des chats qui ont tué Dieu.,"Will Katzen, die Gott getötet haben.",Cerca gatti che hanno ucciso Dio.,Deseja gatos que mataram Deus.
NPC_MAP_TOOLTIP_BUTCH9,Wants cats that killed God... on hard difficulty.,,Quieren gatos que hayan matado a Dios... en modo Difícil.,Recherche des chats qui ont tué Dieu... en difficulté Difficile.,"Will Katzen, die Gott getötet haben&nbsp;… auf dem Schwierigkeitsgrad „Hart“.",Cerca gatti che hanno ucciso Dio... a livello difficile.,Deseja gatos que mataram Deus... na dificuldade Difícil.
NPC_MAP_TOOLTIP_BUTCH10,Wants cats that killed God... on crazy difficulty.,,Quieren gatos que hayan matado a Dios... en modo Locura.,Recherche des chats qui ont tué Dieu... en difficulté Dingue.,"Will Katzen, die Gott getötet haben&nbsp;… auf dem Schwierigkeitsgrad „Verrückt“.",Cerca gatti che hanno ucciso Dio... a livello folle.,Deseja gatos que mataram Deus... na dificuldade Maluca.
NPC_MAP_TOOLTIP_BUTCH11,Wants cats that killed God... on impossible difficulty.,,Quieren gatos que hayan matado a Dios... en modo Imposible.,Recherche des chats qui ont tué Dieu... en difficulté Impossible.,"Will Katzen, die Gott getötet haben&nbsp;… auf dem Schwierigkeitsgrad „Unmöglich“.",Cerca gatti che hanno ucciso Dio... a livello impossibile.,Deseja gatos que mataram Deus... na dificuldade Impossível.
NPC_MAP_TOOLTIP_TINK,Wants kittens.,,Quiere gatitos.,Recherche des chatons.,Will Kätzchen.,Cerca gattini.,Deseja filhotes de gato.
NPC_MAP_TOOLTIP_FRANK,Wants retired cats.,,Quiere gatos jubilados.,Recherche des chats à la retraite/,Will Katzen im Ruhestand.,Cerca gatti in pensione.,Deseja gatos aposentados.
NPC_MAP_TOOLTIP_JACK,Wants cats with injuries.,,Quiere gatos con lesiones.,Recherche des chats blessés.,Will Katzen mit Verletzungen.,Cerca gatti con ferite.,Deseja gatos com ferimentos.
NPC_MAP_TOOLTIP_TRACY,Wants cats age {age} or higher.,,Quiere gatos que tengan {age} años o más.,Recherche des chats de {age} ans ou plus.,"Will Katzen, die {age} oder älter sind.",Cerca gatti di età pari o superiore a {age}.,Deseja gatos com idade igual ou superior a {age}.
