KEY,en,notes,sp,fr,de,it,pt-br
PASSIVE_ETERNALHEALTH2_DESC,"Suffer only Jinxed when downed. When your party wins a battle, if you were downed, heal to full. Your body is indestructible. When you're downed, allies get +1 [img:lck] for each Jinxed injury you have.",,"Cuando esta unidad es abatida, solo sufre mal de ojo. Cuando el grupo gana un combate, si la unidad estaba abatida, recupera todos los PS. Su cuerpo es indestructible. Cuando la unidad es abatida, los aliados obtienen +1 [img:lck] por cada lesión de mal de ojo que tenga.","Seule blessure possible en cas de K.O.&nbsp;: Calamité. Quand votre équipe remporte un combat, si vous avez été K.O., soignez tous vos PV. Votre corps est indestructible. Quand vous êtes K.O., les alliés gagnent [img:lck]&nbsp;+1&nbsp;pour chaque Calamité sur vous.","Wenn du ohnmächtig wirst, kannst du nur Verwunschen erleiden. Wenn deine Gruppe einen Kampf gewinnt und du ohnmächtig warst, heilst du dich vollständig. Du bist unzerstörbar. Wenn du in Ohnmacht fällst, erhalten Verbündete +1&nbsp;[img:lck] für jede Verwunschene Verletzung, die du hast.","Quando vai KO, subisci solo Iella. Quando il tuo gruppo vince una battaglia, se sei KO, guarisci completamente. Il tuo corpo è indistruttibile. Quando sei KO, gli alleati ottengono +1 alla [img:lck] per ogni ferita Iellata che hai.","Sofra apenas mau agouro ao ficar inconsciente. Quando seu grupo vence uma batalha, se você estiver inconsciente, cure-se completamente. Seu corpo é indestrutível.
Ao ficar inconsciente, aliados obtêm +1 de [img:lck] para cada ferimento de mau agouro que você possui."
PASSIVE_TORPOR_NAME,Torpor,,Letargo,Torpeur,Torpor,Torpore,Torpor
PASSIVE_TORPOR_DESC,"While you're downed, your basic attack is Haunt. Your body gains +6 corpse HP.",,"Al ser abatida, el ataque básico es Aparición. El cuerpo obtiene +6 PS de cadáver.","Quand vous êtes K.O., votre attaque de base devient Tourment. Votre corps gagne +6&nbsp;PV de cadavre.","Während du ohnmächtig bist, ist dein Grundangriff Heimsuchen. Du erhältst +6&nbsp;Leichenlebenspunkte.","Mentre sei KO, il tuo attacco base è Infestazione Spettrale. Il tuo corpo ottiene +6 salute cadavere.","Ao ficar inconsciente, seu ataque básico se torna Assombrar. Ele possui alcance infinito, causa dano e aplica Medo. Seu corpo obtém +6 de saúde de cadáver."
PASSIVE_TORPOR2_DESC,"While you're downed, your basic attack is Haunt and your spells are Spook. Your body gains +6 corpse HP.",,"Al ser abatida, el ataque básico es Aparición y el hechizo es Espanto. El cuerpo obtiene +6 PS de cadáver.","Quand vous êtes K.O., votre attaque de base devient Tourment et vos sorts Frousse. Votre corps gagne +6&nbsp;PV de cadavre.","Während du ohnmächtig bist, ist dein Grundangriff Heimsuchen und dein Zauber Spuk. Du erhältst +6&nbsp;Leichenlebenspunkte.","Mentre sei KO, il tuo attacco base è Infestazione Spettrale e i tuoi incantesimi sono Timore. Il tuo corpo ottiene +6 salute cadavere.","Ao ficar inconsciente, seu ataque básico se torna Susto. Ele possui alcance infinito, causa dano e aplica Medo. Seu corpo obtém +6 de saúde de cadáver."
PASSIVE_SOULBOND_NAME,Soul Bond,,Relación de alma,Association d'âme,Seelenbund,Legame Spirituale,Conexão de Alma
PASSIVE_SOULBOND_DESC,Your basic attack inflicts Soul Link.,,El ataque básico inflige vínculo de alma.,Votre attaque de base inflige Lien spirituel.,Dein Grundangriff verursacht Seelenverbindung.,Il tuo attacco base infligge Collegamento Spirituale.,Seu ataque básico aplica conexão de alma.
PASSIVE_SOULBOND2_DESC,Your basic attack inflicts Soul Link. Inflict Soul Link on a random enemy at the start of the battle.,,"El ataque básico inflige vínculo de alma. Al inicio del combate, inflige vínculo de alma a un enemigo al azar.",Votre attaque de base inflige Lien spirituel. Lancez Lien spirituel sur un ennemi aléatoire au début du combat.,Dein Grundangriff verursacht Seelenverbindung. Verursache am Anfang des Kampfes Seelenverbindung bei einem zufälligen Gegner.,Il tuo attacco base infligge Collegamento Spirituale. Infliggi Collegamento Spirituale a un nemico casuale all'inizio della battaglia.,Seu ataque básico aplica conexão de alma. Aplique conexão de alma em um inimigo aleatório no início de cada batalha.
PASSIVE_SUPERSTITION_NAME,Superstition,,Superstición,Superstition,Aberglaube,Superstizione,Superstição
PASSIVE_SUPERSTITION_DESC,"Your basic attack inflicts -1[img:lck]. 
When a unit damages you, inflict -1[img:lck] on it.",,"El ataque básico inflige -1 [img:lck].
Cuando una unidad inflige daño a esta, le inflige -1 [img:lck].","Votre attaque de base inflige [img:lck]&nbsp;-1. Quand une unité vous inflige des dégâts, elle subit [img:lck]&nbsp;-1.","Dein Grundangriff verursacht -1&nbsp;[img:lck].
Wenn eine Einheit Schaden bei dir verursacht, erleidet sie -1&nbsp;[img:lck].","Il tuo attacco base infligge -1 alla [img:lck].
Quando un'unità ti infligge danno, le infliggi a tua volta -1 alla [img:lck].","Seu ataque básico aplica -1 de [img:lck]. 
Ao sofrer dano de uma unidade, aplique -1 de [img:lck] nessa mesma unidade."
PASSIVE_SUPERSTITION2_DESC,"Your basic attack inflicts -1[img:lck] and has a 15% chance to inflict Fear.
When a unit damages you, inflict -1[img:lck] and a 15% to Fear on it.",,"El ataque básico inflige -1 [img:lck] y tiene un 15 % de probabilidad de infligir miedo.
Cuando una unidad inflige daño a esta, le inflige -1 [img:lck] y tiene un 15 % de probabilidad de infligirle miedo.","Votre attaque de base inflige [img:lck]&nbsp;-1&nbsp;et a 15&nbsp;% de chances d'infliger Peur. Quand une unité vous inflige des dégâts, elle subit [img:lck]&nbsp;-1&nbsp;et a 15&nbsp;% de chances de subir Peur.","Dein Grundangriff verursacht -1&nbsp;[img:lck] und mit 15%iger Wahrscheinlichkeit Angst.
Wenn eine Einheit Schaden bei dir verursacht, erleidet sie -1&nbsp;[img:lck] und mit 15%iger Wahrscheinlichkeit Angst.","Il tuo attacco base infligge -1 alla [img:lck] e ha un 15% di probabilità di infliggere Paura.
Quando un'unità ti infligge danno, le infliggi a tua volta -1 alla [img:lck] e il 15% di infliggere Paura.","Seu ataque básico aplica -1 de [img:lck] e possui 15% de chance de aplicar medo. 
Ao sofrer dano de uma unidade, aplique -1 de [img:lck] com 15% de chance de aplicar medo nessa mesma unidade."
PASSIVE_IMMORTALLEECHES_NAME,Immortal Leeches,,Sanguijuelas inmortales,Sangsues immortelles,Unsterbliche Blutegel,Sanguisughe Immortali,Sanguessugas Imortais
PASSIVE_IMMORTALLEECHES_DESC,"When a unit you inflicted Leeches on dies or loses its leeches, your next basic attack inflicts that many additional leeches.",,"Cuando una unidad a la que esta le ha infligido sanguijuelas muerte o pierde a sus sanguijuelas, el siguiente ataque básico inflige esa cantidad de sanguijuelas extras.","Quand une unité infligée de Sangsues meurt ou perd ses sangsues, votre prochaine attaque de base inflige autant de sangsues supplémentaires.","Wenn eine Einheit, bei der du Blutegel verursacht hast, stirbt oder ihre Blutegel verliert, verursacht dein nächster Grundangriff Blutegel in dieser Höhe.","Quando un'unità a cui hai inflitto Sanguisughe muore o perde le sue sanguisughe, il tuo prossimo attacco base infligge altrettante sanguisughe aggiuntive.","Quando uma unidade em que você aplicou sanguessugas morre ou perde suas sanguessugas, seu próximo ataque básico aplica uma quantidade equivalente de sanguessugas adicionais."
PASSIVE_IMMORTALLEECHES2_DESC,"When a unit you inflicted Leeches on dies or loses its leeches, your next basic attack inflicts that many additional leeches.
Your basic attack inflicts +1 leech.",,"Cuando una unidad a la que esta le ha infligido sanguijuelas muerte o pierde a sus sanguijuelas, el siguiente ataque básico inflige esa cantidad de sanguijuelas extras.
El ataque básico inflige +1 sanguijuela.","Quand une unité infligée de Sangsues meurt ou perd ses sangsues, votre prochaine attaque de base inflige autant de sangsues supplémentaires. Votre attaque de base inflige Sangsue&nbsp;+1.","Wenn eine Einheit, bei der du Blutegel verursacht hast, stirbt oder ihre Blutegel verliert, verursacht dein nächster Grundangriff Blutegel in dieser Höhe.
Dein Grundangriff verursacht +1&nbsp;Blutegel.","Quando un'unità a cui hai inflitto Sanguisughe muore o perde le sue sanguisughe, il tuo prossimo attacco base infligge altrettante sanguisughe aggiuntive.
Il tuo attacco base infligge +1 Sanguisuga.","Quando uma unidade em que você aplicou sanguessugas morre ou perde suas sanguessugas, seu próximo ataque básico aplica uma quantidade equivalente de sanguessugas adicionais.
Seu ataque básico aplica +1 sanguessuga."
PASSIVE_CORPSECONNOISSEUR_NAME,Corpse Connoisseur,,Conocimiento de cadáveres,Expert légiste,Leichenconnaisseur,Gourmet Cadaverico,Connoisseur de Cadáveres
PASSIVE_CORPSECONNOISSEUR_DESC,"Start each battle with 2-3 corpses near you.
When you destroy a corpse, heal 2 HP and spawn a food pickup.",,"Empieza cada combate con 2-3 cadáveres cerca.
Al destruir un cadáver, recupera 2 PS y genera un recogible de comida.","Commencez chaque combat avec 2-3&nbsp;cadavres à proximité. Quand vous détruisez un cadavre, soignez 2&nbsp;PV et faites apparaître de la nourriture.","Beginne jeden Kampf mit 2&nbsp;– 3 Leichen in deiner Nähe.
Heile dich um 2&nbsp;LP und lasse einen Essensgegenstand erscheinen, wenn du eine Leiche zerstörst.","Inizi ogni battaglia con 2-3 cadaveri vicino a te.
Quando distruggi un cadavere, recuperi 2 PS e generi un raccoglibile cibo.","Inicie cada batalha com 2-3 corpos próximos a você.
Ao destruir um corpo, cure 2 PV e gere um coletável de comida."
PASSIVE_CORPSECONNOISSEUR2_DESC,"Start each battle with 3-4 corpses near you.
When you destroy a corpse, heal 8 HP and spawn a food pickup.",,"Empieza cada combate con 3-4 cadáveres cerca.
Al destruir un cadáver, recupera 8 PS y genera un recogible de comida.","Commencez chaque combat avec 3-4&nbsp;cadavres à proximité. Quand vous détruisez un cadavre, soignez 8&nbsp;PV et faites apparaître de la nourriture.","Beginne jeden Kampf mit 3&nbsp;– 4 Leichen in deiner Nähe.
Heile dich um 8&nbsp;LP und lasse einen Essensgegenstand erscheinen, wenn du eine Leiche zerstörst.","Inizi ogni battaglia con 3-4 cadaveri vicino a te.
Quando distruggi un cadavere, recuperi 8 PS e generi un raccoglibile cibo.","Inicie cada batalha com 3-4 corpos próximos a você.
Ao destruir um corpo, cure 8 PV e gere um coletável de comida."
PASSIVE_PARASITIC_NAME,Parasitic,,Parasítico,Parasite,Parasitär,Parassita,Parasitismo
PASSIVE_PARASITIC_DESC,"When you gain health, spawn a leech familiar.",,"Al obtener salud, genera un familiar sanguijuela.","Quand vous gagnez des PV, invoquez une sangsue de compagnie.","Rufe einen Blutegelbegleiter, wenn du LP erhältst.","Quando guadagni salute, generi un famiglio Sanguisuga.","Ao obter saúde, gere um familiar sanguessuga."
PASSIVE_PARASITIC2_DESC,"When you gain health, spawn a leech familiar. 50% of the time, spawn a beefy leech instead.",,"Al obtener salud, genera un familiar sanguijuela. La mitad de las veces, genera un familiar sanguijuela muy guerrillero.","Quand vous gagnez des PV, invoquez une sangsue de compagnie qui a 50&nbsp;% d'être baraquée.","Rufe einen Blutegelbegleiter, wenn du LP erhältst. Mit 50%iger Wahrscheinlichkeit ist es ein fetter Blutegel.","Quando guadagni salute, generi un famiglio Sanguisuga. Nel 50% dei casi, generi una Sanguisuga robusta.","Ao obter saúde, gere um familiar sanguessuga. 50% das vezes, gere uma sanguessuga robusta."
PASSIVE_SPREADSORROW_NAME,Spread Sorrow,,Difusión de tristeza,Peine propagée,Kummer verbreiten,Diffusione del Dolore,Sofrimento Compartilhado
PASSIVE_SPREADSORROW_DESC,"When you inflict a debuff to an enemy, inflict that same debuff on another random enemy.",,"Al infligir una desventaja a un enemigo, inflige esa misma desventaja a otro enemigo al azar.","Quand vous infligez un malus à un ennemi, infligez le même à un autre ennemi aléatoire.","Wenn du eine Schwächung bei einem Gegner verursacht, verursachst du dieselbe Schwächung bei einem weiteren zufälligen Gegner.","Quando infliggi un malus a un nemico, infliggi lo stesso malus a un altro nemico casuale.","Ao aplicar um enfraquecimento em um inimigo, aplique o mesmo enfraquecimento em outro inimigo aleatório."
PASSIVE_SPREADSORROW2_DESC,"When you inflict a debuff to an enemy, inflict that same debuff on 2 other random enemies.",,"Al infligir una desventaja a un enemigo, inflige esa misma desventaja a otros 2 enemigos al azar.","Quand vous infligez un malus à un ennemi, infligez le même à deux autres ennemis aléatoires.","Wenn du eine Schwächung bei einem Gegner verursacht, verursachst du dieselbe Schwächung bei zwei weiteren zufälligen Gegnern.","Quando infliggi un malus a un nemico, infliggi lo stesso malus a 2 altri nemici casuali.","Ao aplicar um enfraquecimento em um inimigo, aplique o mesmo enfraquecimento em 2 outros inimigos aleatórios."
//thief,,,,,,,
PASSIVE_BACKSTABBER_NAME,Backstabber,,Traición,Dans le dos,Hinterrücks,Colpo a Tradimento,Apunhalamento
PASSIVE_BACKSTABBER_DESC,Your backstabs are always critical.,,Los ataques por la espalda siempre son críticos.,Vos attaques sournoises sont toujours des coups critiques.,Deine Angriffe von hinten treffen immer kritisch.,I tuoi colpi alle spalle sono sempre critici.,Suas apunhaladas são sempre críticas.
PASSIVE_BACKSTABBER2_DESC,"Your backstabs are always critical.
When you land a critical hit, gain a random stat up.",,"Los ataques por la espalda siempre son críticos.
Al infligir un golpe crítico, obtiene un aumento de un atributo al azar.","Vos attaques sournoises sont toujours des coups critiques. Quand vous faites un coup critique, gagnez +1&nbsp;à une stat aléatoire.","Deine Angriffe von hinten treffen immer kritisch.
Wenn du einen kritischen Treffer verursachst, erhältst du einen Bonus auf ein zufälliges Attribut.","I tuoi colpi alle spalle sono sempre critici.
Quando metti a segno un colpo critico, ottieni il miglioramento di un statistica casuale.","Suas apunhaladas são sempre críticas.
Ao acertar um golpe crítico, obtenha um atributo aleatório aumentado."
PASSIVE_GOLDENCLAWS_NAME,Golden Claws,,Garras doradas,Griffes dorées,Goldene Klauen,Artigli Dorati,Garras Douradas
PASSIVE_GOLDENCLAWS_DESC,Gain +1 Damage for each coin you collect.,,Obtiene +1 de daño por cada moneda que recoja.,Confère Dégâts&nbsp;+1&nbsp;pour chaque pièce ramassée.,"Erhalte für jede Münze, die du einsammelst, +1&nbsp;Schaden.",Ottieni +1 al Danno per ogni moneta raccolta.,Obtenha +1 de dano para cada moeda que você coletar.
PASSIVE_GOLDENCLAWS2_DESC,Gain +2 Damage for each coin you collect.,,Obtiene +2 de daño por cada moneda que recoja.,Confère Dégâts&nbsp;+2&nbsp;pour chaque pièce ramassée.,"Erhalte für jede Münze, die du einsammelst, +2&nbsp;Schaden.",Ottieni +2 al Danno per ogni moneta raccolta.,Obtenha +2 de dano para cada moeda que você coletar.
PASSIVE_STEALTHED_NAME,Stealthed,,Furtivo,Discrétion,Versteckt,Occultamento,Véu
PASSIVE_STEALTHED_DESC,Start each battle with Stealth.,,Empieza cada combate con sigilo.,Commencez chaque combat avec Furtivité.,Beginne jeden Kampf mit Schleichen.,Inizi ogni battaglia con Furtività.,Inicie cada batalha com furtividade.
PASSIVE_STEALTHED2_DESC,Start each battle with Stealth. Gain Stealth when you get a kill.,,Empieza cada combate con sigilo. Obtiene sigilo al matar a una unidad.,Commencez chaque combat avec Furtivité. Obtenez Furtivité quand vous tuez une unité.,"Beginne jeden Kampf mit Schleichen. Erhalte Schleichen, wenn du eine Einheit tötest.",Inizi ogni battaglia con la furtività. Ottieni Furtività quando uccidi un'unità.,Inicie cada batalha com furtividade. Obtenha furtividade com cada baixa.
PASSIVE_POISONTIPS_NAME,Poison Tips,,Puntas envenenadas,Pointes empoisonnées,Giftspitzen,Punte Avvelenate,Pontas Envenenadas
PASSIVE_POISONTIPS_DESC,Your basic attack inflicts Poison 1.,,El ataque básico inflige 1 de veneno.,Votre attaque de base inflige Poison&nbsp;+1.,Dein Grundangriff verursacht Gift&nbsp;1.,Il tuo attacco base infligge Veleno 1.,Seu ataque básico aplica veneno 1.
PASSIVE_POISONTIPS2_DESC,"Your basic attack inflicts Poison 1.
Poison you inflict is doubled.",,"El ataque básico inflige 1 de veneno.
Se duplica el veneno que inflige.",Votre attaque de base inflige Poison&nbsp;+1. Vos effets de Poison sont doublés.,"Dein Grundangriff verursacht Gift&nbsp;1.
Gift, das du verursachst, ist verdoppelt.","Il tuo attacco base infligge Veleno 1.
Il veleno che infliggi è raddoppiato.","Seu ataque básico aplica veneno 1.
O veneno que você aplica é dobrado."
PASSIVE_BURGLE_NAME,Burgle,,Robo con allanamiento,Cambriolage,Lange Finger,Furto,Furto
PASSIVE_BURGLE_DESC,Your basic attack gains you 1 coin when it deals damage.,,El ataque básico otorga 1 moneda cuando inflige daño.,Vous gagnez 1&nbsp;pièce en infligeant des dégâts avec votre attaque de base.,"Wenn dein Grundangriff Schaden verursacht, erhältst du 1&nbsp;Münze.",Il tuo attacco base ti fa guadagnare 1 moneta quando infligge danno.,Seu ataque básico concede 1 moeda quando causa dano.
PASSIVE_BURGLE2_DESC,Your basic attack gains you 1 coin and spawns a coin pickup when it deals damage.,,El ataque básico otorga 1 moneda y genera un recogible de moneda cuando inflige daño.,Vous gagnez 1&nbsp;pièce et faites apparaître une pièce en infligeant des dégâts avec votre attaque de base.,"Wenn dein Grundangriff Schaden verursacht, erhältst du 1&nbsp;Münze und lässt eine Münze erscheinen.",Il tuo attacco base ti fa guadagnare 1 moneta e genera un raccoglibile moneta quando infligge danno.,Seu ataque básico concede 1 moeda e gera um coletável de moeda quando causa dano.
PASSIVE_SWIFTKILLER_NAME,More!,,¡Más!,Encore&nbsp;!,"Der Nächste, bitte!",Ancora!,Mais!
PASSIVE_SWIFTKILLER_DESC,"When you kill a unit, refresh your movement action.",,"Cuando mata a una unidad, se restaura su acción de movimiento.","Quand vous tuez une unité, réinitialisez votre action de déplacement.","Frische deine Bewegungsaktion auf, wenn du eine Einheit tötest.","Quando uccidi un'unità, ricarichi la tua azione di movimento.","Ao matar uma unidade, reinicie sua ação de movimento."
PASSIVE_SWIFTKILLER2_DESC,"When you kill a unit, refresh your movement and basic attack.",,"Cuando mata a una unidad, se restaura su acción de movimiento y su ataque básico.","Quand vous tuez une unité, réinitialisez votre action de déplacement et votre attaque de base.","Frische deine Bewegungsaktion und deinen Grundangriff auf, wenn du eine Einheit tötest.","Quando uccidi un'unità, ricarichi la tua azione di movimento e il tuo attacco base.","Ao matar uma unidade, reinicie seu movimento e seu ataque básico."
PASSIVE_LONGSTRIDER_NAME,Long Stride,,Zancada larga,Grande enjambée,Lange Schritte,Passo Lungo,Longa Caminhada
PASSIVE_LONGSTRIDER_DESC,+1 movement range.,,+1 de alcance del movimiento.,Portée de déplacement&nbsp;+1.,+1&nbsp;Bewegungsreichweite.,+1 al raggio di movimento.,+1 de alcance de movimento.
PASSIVE_LONGSTRIDER2_DESC,"+2 movement range.
+10% dodge chance.",,"+2 de alcance del movimiento.
+10 % de probabilidad de esquiva.",Portée de déplacement&nbsp;+2. Chance d'esquive&nbsp;+10&nbsp;%.,"+2&nbsp;Bewegungsreichweite.
+10&nbsp;% Ausweichchance.","+2 al raggio di movimento.
+10% di probabilità di schivata.","+2 de alcance de movimento.
+10% de chance de esquiva."
PASSIVE_DOUBLETHROW_NAME,Double Throw,,Lanzamiento doble,Frappe multiple,Doppelwurf,Doppio Lancio,Lançamento Duplo
PASSIVE_DOUBLETHROW_DESC,Your basic attack hits twice for half damage.,,El ataque básico golpea dos veces infligiendo la mitad del daño.,Votre attaque de base frappe deux fois à la moitié des dégâts.,Dein Grundangriff trifft zweimal mit halbem Schaden.,"Il tuo attacco base colpisce due volte, infliggendo metà del danno.",Seu ataque básico golpeia duas vezes com metade do dano.
PASSIVE_DOUBLETHROW2_DESC,Your basic attack hits thrice for 1/3rd damage.,,El ataque básico golpea tres veces infligiendo un tercio del daño.,Votre attaque de base frappe trois fois à un tiers des dégâts.,Dein Grundangriff trifft dreimal mit einem Drittel Schaden.,"Il tuo attacco base colpisce tre volte, infliggendo un terzo del danno.",Seu ataque básico golpeia três vezes com um terço do dano.
PASSIVE_BOUNTYHUNTER_NAME,Bounty Hunter,,Cazarrecompensas,Chasseur de primes,Kopfgeldjäger,Cacciatore di Taglie,Caçadores de Recompensas
PASSIVE_BOUNTYHUNTER_DESC,"During your turn, one random enemy has a Bounty.",,"Durante el turno, un enemigo al azar recibe una recompensa.","Pendant votre tour, une Prime est attribuée à un ennemi aléatoire.",Während deines Zuges hat ein zufälliger Gegner ein Kopfgeld.,"Durante il tuo turno, un nemico casuale ha una Taglia.","Durante seu turno, um inimigo aleatório recebe uma recompensa."
PASSIVE_BOUNTYHUNTER2_DESC,"During your turn, 2 random enemies have a large Bounty.",,"Durante el turno, 2 enemigos al azar reciben una gran recompensa.","Pendant votre tour, deux grandes Primes sont attribuées à des ennemis aléatoires.",Während deines Zuges haben zwei zufällige Gegner ein hohes Kopfgeld.,"Durante il tuo turno, 2 nemici casuali hanno una Taglia elevata. ","Durante seu turno, dois inimigo aleatório recebem uma recompensa alta."
PASSIVE_RAZORCLAWS_NAME,Razor Claws,,Garras como cuchillas,Griffes de rasoir,Rasiermesserscharfe Klauen,Artigli Affilati,Garras de Navalha
PASSIVE_RAZORCLAWS_DESC,Your basic attack inflicts Bleed 1.,,El ataque básico inflige 1 de hemorragia.,Votre attaque de base inflige Saignement&nbsp;+1.,Dein Grundangriff verursacht Blutung&nbsp;1.,Il tuo attacco base infligge Sanguinamento 1.,Seu ataque básico aplica sangramento 1.
PASSIVE_RAZORCLAWS2_DESC,All of your damaging abilities inflict Bleed 1.,,Todas las habilidades que infligen daño infligen 1 de hemorragia.,Toutes vos compétences de dégâts infligent Saignement&nbsp;+1.,"Alle deine Fähigkeiten, die Schaden verursachen, verursachen Blutung&nbsp;1.",Tutte le tue abilità che causano danno infliggono Sanguinamento 1.,Todas as suas habilidades que causam dano aplicam sangramento 1.
PASSIVE_SWIFTLOOTER_NAME,Swift Looter,,Saqueo ágil,Pillage rapide,Schneller Sammler,Saccheggio in Movimento,Furto Rápido
PASSIVE_SWIFTLOOTER_DESC,"When you collect a coin pickup, refresh your movement action.
1-2 extra coins spawn in each battle.",,"Al recolectar un recogible de moneda, restaura la acción de movimiento.
Se generan 1-2 monedas extras en cada combate.","Lorsque vous ramassez des pièces, vos actions de déplacement sont réinitialisées. 1&nbsp;ou 2&nbsp;pièces supplémentaires apparaissent à chaque combat.","Frische deine Bewegungsaktion auf, wenn du eine Münze einsammelst.
In jedem Kampf erscheinen 1&nbsp;– 2 zusätzliche Münzen.","Quando prendi un raccoglibile moneta, ricarichi la tua azione di movimento.
In ogni battaglia vengono generate 1-2 monete aggiuntive.","Ao coletar um coletável de moeda, reinicie sua ação de movimento.
1-2 moedas adicionais geradas em cada batalha."
PASSIVE_SWIFTLOOTER2_DESC,"When you collect a coin pickup, refresh your movement action and gain +1 [img:dex] and +1 [img:spd].
2-3 extra coins spawn in each battle.",,"Al recolectar un recogible de moneda, restaura la acción de movimiento y obtiene +1 [img:dex] y +1 [img:spd].
Se generan 2-3 monedas extras en cada combate.","Lorsque vous ramassez des pièces, vos actions de déplacement sont réinitialisées et vous gagnez [img:dex]&nbsp;+1&nbsp;et [img:spd]&nbsp;+1. 2&nbsp;ou 3&nbsp;pièces supplémentaires apparaissent à chaque combat.","Frische deine Bewegungsaktion auf und erhalte +1&nbsp;[img:dex] und +1&nbsp;[img:spd], wenn du eine Münze einsammelst.
In jedem Kampf erscheinen 2&nbsp;– 3 zusätzliche Münzen.","Quando prendi un raccoglibile moneta, ricarichi la tua azione di movimento e ottieni +1 alla [img:dex] e +1 alla [img:spd].
In ogni battaglia vengono generate 1-2 monete aggiuntive,","Ao coletar um coletável de moeda, reinicie sua ação de movimento e obtenha +1 de [img:dex] e +1 de [img:spd].
2-3 moedas adicionais geradas em cada batalha."
PASSIVE_ALPHASTRIKE_NAME,First Strike,,Primer ataque,Premier assaut,Erstschlag,Primo Colpo,Primeiro Ataque
PASSIVE_ALPHASTRIKE_DESC,Gain an extra turn at the start of the battle.,,Al inicio del combate obtiene 1 turno extra.,Vous gagnez un tour supplémentaire au début du combat.,Erhalte am Anfang des Kampfes einen zusätzlichen Zug.,Ottieni un turno aggiuntivo all'inizio della battaglia.,Obtenha um turno adicional no início da batalha.
PASSIVE_ALPHASTRIKE2_DESC,Gain an extra turn at the start of the battle. Damage you deal on this turn is always critical.,,Al inicio del combate obtiene 1 turno extra. El daño infligido en este turno siempre es crítico.,Vous gagnez un tour supplémentaire au début du combat. Les dégâts que vous infligez pendant ce tour sont toujours critiques.,"Erhalte am Anfang des Kampfes einen zusätzlichen Zug. Schaden, den du während dieses Zuges verursachst, trifft immer kritisch.",Ottieni un turno aggiuntivo all'inizio della battaglia. Il danno inflitto in questo turno è sempre criico.,Obtenha um turno adicional no início da batalha. O dano que você causar neste turno é sempre crítico.
PASSIVE_ZIP_NAME,ZIP!,,Voy volando,ZAP&nbsp;!,ZACK!,ZIP!,ZIP!
PASSIVE_ZIP_DESC,Your movement action is Shadowstep.,,La acción de movimiento se convierte en un paso sombrío.,Votre action de déplacement est Pas de l'ombre.,Deine Bewegungsaktion wird zu Schattenschritt.,La tua azione di movimento è Passo d'Ombra.,Sua ação de movimento é um passo sombrio.
PASSIVE_ZIP2_DESC,"Your movement action is Shadowstep.
You can use your movement action an extra time each turn.",,"La acción de movimiento se convierte en un paso sombrío.
Puede usar la acción de movimiento otra vez cada turno.",Votre action de déplacement est Pas de l'ombre. Vous pouvez utiliser votre action de déplacement une fois de plus à chaque tour.,"Deine Bewegungsaktion wird zu Schattenschritt.
Du kannst deine Bewegungsaktion ein zusätzliches Mal pro Zug verwenden.","La tua azione di movimento è Passo d'Ombra.
Puoi usare la tua azione di movimento una volta in più per turno.","Sua ação de movimento é um passo sombrio
Você pode utilizar sua ação de movimento uma vez adicional a cada turno."
PASSIVE_WEAKSPOT_NAME,Weak Spot,,Punto débil,Point faible,Schwachstelle,Punto Debole,Ponto Fraco
PASSIVE_WEAKSPOT_DESC,Your basic attack ignores shield and inflicts Weakness 1.,,El ataque básico ignora el escudo e inflige 1 de debilidad.,Votre attaque de base ignore la défense et inflige Vulnérabilité&nbsp;+1.,Dein Grundangriff ignoriert Schilde und verursacht Schwäche&nbsp;1.,Il tuo attacco base ignora lo scudo e infligge Debolezza 1.,Seu ataque básico ignora escudos e aplica fraqueza 1.
PASSIVE_WEAKSPOT2_DESC,All of your damaging abilities ignore shield and inflict Weakness 2. +25% crit chance.,,Todas las habilidades que infligen daño ignoran el escudo e infligen 2 de debilidad. +25 % de probabilidad de crítico.,Toutes vos compétences d'attaque ignorent la défense et infligent Vulnérabilité&nbsp;+2. Chances de coup critique&nbsp;+25&nbsp;%.,"Alle deine Fähigkeiten, die Schaden verursachen, ignorieren Schilde und verursachen Schwäche&nbsp;2. +25&nbsp;% kritische Trefferchance.",Tutte le tue abilità che causano danno ignorano lo scudo e infliggono Debolezza 2. +25% di probabilità di colpo critico.,Todas as suas habilidades que causam dano ignoram escudos e aplicam fraqueza 2. +25% de chance de crítico.
PASSIVE_PENETRATE_NAME,Penetrate,,Penetración,Pénétration,Penetration,Penetrazione,Penetração
PASSIVE_PENETRATE_DESC,Your basic attack passes through units and ignores shield. +1 Range.,,El ataque básico atraviesa a las unidades e ignora el escudo. +1 de alcance.,Votre attaque de base traverse les unités et ignore la défense. Portée&nbsp;+1.,Dein Grundangriff durchbohrt Einheiten und ignoriert Schilde. +1&nbsp;Reichweite.,Il tuo attacco base attraversa le unità e ignora lo scudo. +1 al Raggio d'Azione.,Seu ataque básico atravessa unidades e ignora escudos. +1 de alcance.
