KEY,en,notes,sp,fr,de,it,pt-br
ARMOR_PACKOFBLADES_NAME,Pack of Blades,,Paquete de cuchillas,Set de lames,Packung mit Klingen,Confezione di Lame,Pacote de Lâminas
ARMOR_PACKOFBLADES_DESC,"Whenever you backstab, gain +1 Serrated Claws.",,"Al lanzar un ataque por la espalda, obtiene +1 de garras serradas.",Griffes acérées +1&nbsp;quand vous effectuez une attaque sournoise.,"Immer, wenn du von hinten angreifst, erhältst du +1&nbsp;gezackte Klauen.","Ogni volta che colpisci alle spalle, ottieni +1 Artigli Seghettati.","Sempre que você realizar uma punhalada, obtenha +1 garras serradas."
ARMOR_PEACESYMBOLFACEPAINT_NAME,Peace Symbol Face Paint,,Pintacaras de la paz,Maquillage hippie,Friedenssymbol-Schminke,Pittura Facciale con Simbolo della Pace,Pintura Facial do Símbolo da Paz
ARMOR_PEACESYMBOLFACEPAINT_DESC,Damage you deal to allies is reduced to 0.,,El daño infligido a los aliados se reduce a 0.,Les dégâts que vous infligez à vos alliés sont réduits à 0.,"Schaden, den du bei Verbündeten verursachst, wird auf 0 reduziert.",Il danno inflitto agli alleati è ridotto a 0.,O dano que você causa a aliados é reduzido a 0.
ARMOR_POLYP_NAME,Glowing Pelt,,Pellejo resplandeciente,Pelage scintillant,Leuchtender Pelz,Pelliccia Luminescente,Pele Brilhante
ARMOR_POLYP_DESC,+1 Health Regen. 25% chance to spawn a Charmed Clot when you take damage.,,+1 de regeneración de salud. 25 % de probabilidad de generar un coágulo embrujado al sufrir daño.,Régénération de PV +1. 25&nbsp;% de chances d'invoquer un caillot envoûté quand vous subissez des dégâts.,"+1&nbsp;Lebensregeneration. 25%ige Wahrscheinlichkeit, ein freundliches Blutgerinnsel zu rufen, wenn du Schaden erleidest.",+1 a Rigenerazione Salute. 25% di probabilità di generare un Grumo Ammaliato quando subisci danno.,"+1 de regeneração de saúde, 25% de chance de gerar um coágulo enfeitiçado ao sofrer dano."
ARMOR_PYROPHINASTOENAIL_NAME,Pryophina's Toenail,,Uña del pie de Pyrophina,Ongle de pied de Pyrophina,Pyrophinas Zehennagel,Unghia del Piede di Pyrophina,Unha do Pé de Pyrophina
ARMOR_PYROPHINASTOENAIL_DESC,Fire Immunity.,,Inmunidad al fuego.,Immunité au feu.,Immun gegen Feuer.,Immunità al fuoco.,Imunidade contra fogo.
ARMOR_QUARTZNECKLACE_NAME,Quartz Necklace,,Gargantilla de cuarzo,Collier de quartz,Quarzkette,Collana di Quarzo,Colar de Quartzo
ARMOR_QUARTZNECKLACE_DESC,+1 Brace.,,+1 de refuerzo.,Garde +1.,+1&nbsp;Wappnen.,+1 alla Guardia.,+1 de preparação
ARMOR_RADARDISH_NAME,Radar Dish,,Antena parabólica,Antenne parabolique,Radarscheibe,Antenna Radar,Antena de Radar
ARMOR_RADARDISH_DESC,One random enemy becomes Marked at the start of each turn.,,Un enemigo al azar aparece en el punto de mira al inicio de cada turno.,Un ennemi aléatoire subit Marquage au début de chaque tour.,Ein zufälliger Gegner wird am Anfang jedes Zuges markiert.,All'inizio di ogni turno un nemico casuale subisce Marchio.,Um inimigo aleatório é marcado no início de cada turno.
ARMOR_RAVENFEATHER_NAME,Raven Feather,,Pluma de cuervo,Plume de corbeau,Rabenfeder,Piuma di Corvo,Pena de Gralha
ARMOR_RAVENFEATHER_DESC,Inflict Soul Link on 2 random enemies at the start of each battle.,,Inflige vínculo de alma a 2 enemigos al azar al inicio de cada combate.,Inflige Lien spirituel à 2&nbsp;ennemis aléatoires au début de chaque combat.,Verursache am Anfang jedes Kampfes bei 2 zufälligen Gegnern Seelenverbindung.,All'inizio di ogni battaglia infliggi Collegamento Spirituale a 2 nemici casuali.,Aplique conexão de alma em 2 inimigos aleatórios no início de cada batalha.
ARMOR_ROBOARM_NAME,Robo Arm,,Robobrazo,Bras robotique,Roboterarm,Robo-Braccio,Braço Robótico
ARMOR_ROBOARM_DESC,Start with +1 bonus attack. Collect all adjacent pickups when you end your turn.,,Empieza con +1 de bonificación de ataque. Se lleva todos los recogibles adyacentes al final del turno.,Vous débutez avec Attaque bonus +1. Vous collectez les ressources sur des cases adjacentes à la fin de votre tour.,"Beginne jeden Kampf mit +1&nbsp;Bonusangriff. Sammle alle benachbarten Gegenstände ein, wenn du deinen Zug beendest.",Inizi con +1 attacco bonus. Prendi tutti i raccoglibili adiacenti alla fine del turno.,Inicie com +1 ataque bônus. Pegue todos os coletáveis adjacentes ao finalizar seu turno.
ARMOR_SCAPULAR_NAME,Scapular,,Escapulario,Scapulaire,Schulter,Scapolare,Escapulário
ARMOR_SCAPULAR_DESC,,,,,,,
ARMOR_SCARF_NAME,Scarf,,Bufanda,Écharpe,Schal,Sciarpa,Cachecol
ARMOR_SCARF_DESC,Ice immunity.,,Inmunidad al hielo.,Immunité à la glace.,Immun gegen Eis.,Immunità al ghiaccio.,Imunidade contra gelo.
ARMOR_SCRUBS_NAME,Scrubs,,Pijama sanitario,Blouse,OP-Outfit,Camici,Jaleco
ARMOR_SCRUBS_DESC,Heals heal you for 2 extra.,,Las acciones curativas devuelven 2 PS extras.,Les soins vous rendent +2&nbsp;PV.,Heilungen heilen dich um 2 zusätzliche LP.,Le cure rigenerano 2 PS aggiuntivi.,Cure 2 pontos adicionais ao se curar.
ARMOR_SHARKTOOTH_NAME,Large Shark Tooth,,Colmillo de tiburón grande,Grosse dent de requin,Großer Haizahn,Dente di Squalo Grande,Dente de Tubarão Grande
ARMOR_SHARKTOOTH_DESC,Your basic attack inflicts +1 Bleed. Take an extra turn at the end of the round for each Bleeding enemy. You are uncontrollable during these turns.,,El ataque básico inflige +1 de hemorragia. Juega un turno extra al final de la ronda por cada enemigo con hemorragia. Esta unidad es incontrolable durante esos turnos.,"Votre attaque de base inflige Saignement +1. En fin de manche, vous bénéficiez d'un tour bonus pour chaque ennemi affecté par Saignement. Vous êtes alors incontrôlable.",Dein Grundangriff verursacht +1&nbsp;Blutung. Am Ende der Runde erhältst du pro blutendem Gegner einen zusätzlichen Zug. Während dieser Züge bist du nicht steuerbar.,Il tuo attacco base infligge +1 Sanguinamento. Effettui un turno aggiuntivo alla fine del round per ogni nemico con Sanguinamento. Non sei controllabile durante questi turni.,Seu ataque básico aplica +1 de sangramento. Obtenha um turno adicional no final da rodada para cada inimigo com sangramento. Você se torna incontrolável nesses turnos.
ARMOR_SMALLRUNE_NAME,Small Rune,,Runa pequeña,Petite rune,Kleine Rune,Runa Piccola,Runa Pequena
ARMOR_SMALLRUNE_DESC,+10% Dodge Chance.,,+10 % de probabilidad de esquiva.,Chances d'esquive +10&nbsp;%.,+10&nbsp;% Ausweichchance.,+10% di probabilità di schivata.,+10% de chance de esquiva.
ARMOR_SPIKEDCOLLAR_NAME,Spiked Collar,,Collar de pinchos,Collier à pics,Dornenhalsband,Collare Chiodato,Coleira de Espinhos
ARMOR_SPIKEDCOLLAR_DESC,+2 Thorns.,,+2 de espinas.,Épines +2.,+2&nbsp;Dornen.,+2 Spine.,+2 de espinhos.
ARMOR_STEVENNECK1_NAME,Steven,,Steven,Steven,Steven,Steven,Steven
ARMOR_STEVENNECK1_DESC,Your Holy Element spells cost -1 mana.,,Los hechizos de elemento sagrado cuestan -1 de maná.,Vos sorts sacrés coûtent -1&nbsp;mana.,Deine heiligen Zauber kosten -1&nbsp;Mana.,I tuoi incantesimi di elemento sacro costano -1 mana.,Seus encantamentos do elemento sagrado custam -1 de mana.
ARMOR_STEVENNECK2_NAME,Steven,,Steven,Steven,Steven,Steven,Steven
ARMOR_STEVENNECK2_DESC,"While you're downed, receiving any damage revives you.",,"Mientras esta unidad está abatida, el daño la resucita.","K.O., subir des dégâts vous réanime.","Wenn du ohnmächtig bist, belebt dich Schaden wieder.","Quando sei KO, qualsiasi danno ti rianima.","Ao ficar inconsciente, sofrer qualquer dano revive você."
ARMOR_STEVENSFRIEND_NAME,Steven's Friend,,Colega de Steven,Ami de Steven,Stevens Freund,Amico di Steven,Amigo de Steven
ARMOR_STEVENSFRIEND_DESC,"Each time you cast a spell, spawn a Shadow copy of yourself that mimics your basic attack and fades at the end of your turn.",,"Cada vez que esta unidad lanza un hechizo, genera una sombra que copia su ataque básico y que desaparece al final del turno.","Quand vous lancez un sort, invoque un double spectral qui copie votre attaque de base avant de disparaître en fin de tour.","Jedes Mal, wenn du einen Zauber wirkst, rufst du einen Schattenklon, der deinen Grundangriff nachahmt und am Ende des Zuges verschwindet.","Ogni volta che lanci un incantesimo, generi una tua copia ombra che imita il tuo attacco base e svanisce alla fine del tuo turno.","A cada vez que lançar um encantamento, gere uma cópia de si que imita seu ataque básico e desaparece no final do seu turno."
ARMOR_STEVENSGOBBLER_NAME,Steven's Gobbler,,Pavo de Steven,Glouton de Steven,Stevens Puter,Deglutitore di Steven,Peru de Steven
ARMOR_STEVENSGOBBLER_DESC,Units that contact you get knocked back. Knockback you deal is increased by 10 and inflicts Bruise 1.,,Las unidades que entren en contacto con esta retroceden. El retroceso infligido aumenta en 10 e inflige 1 de moratón.,Les unités qui vous touchent subissent Recul +1. Le Recul que vous infligez est multiplié par 10&nbsp;et inflige Contusion +1.,"Einheiten, die dich berühren, werden zurückgestoßen. Dein Rückstoß ist um 10 erhöht und verursacht Beulen&nbsp;1.",Le unità che entrano in contatto con te vengono respinte. Il Contraccolpo che infliggi aumenta di 10 e infligge Livido 1.,Unidades que entram em contato com você são empurradas para trás. Empurrões causados por você são aumentados em 10 e aplicam contusão 1.
ARMOR_STOMACH_NAME,Stomach,,Estómago,Estomac,Magen,Stomaco,Estômago
ARMOR_STOMACH_DESC,Consumables you use have double the effect.,,Los consumibles duplican el efecto.,Les effets de vos consommables sont doublés.,"Gegenstände, die du benutzt, haben verdoppelte Effekte.",I consumabili che usi hanno il doppio dell'effetto.,Consumíveis que você usa têm seu efeito dobrado.
ARMOR_STONEORBIT_NAME,Stone Orbit,,Piedra orbital,Orbite de pierre,Steinorbit,Orbitale di Pietra,Órbita rochosa
ARMOR_STONEORBIT_DESC,Spawn a small rock when you take damage.,,Genera una roca pequeña al sufrir daño.,"Quand vous subissez des dégâts, un caillou est invoqué.","Lasse einen kleinen Stein erscheinen, wenn du Schaden erleidest.",Quando subisci danno generi una roccia piccola.,Gere uma pedra pequena ao sofrer dano.
ARMOR_SURVIVALISTGAITER_NAME,Survivalist's Gaiter,,Polaina de preparacionista,Guêtre de survivaliste,Pfadfindergamaschen,Ghetta del Survivalista,Polaina de Sobrevivente
ARMOR_SURVIVALISTGAITER_DESC,"+40% Dodge Chance while standing in tall grass.
Start each battle with Stealth 1. Lose this stealth when you use your basic attack.",,"+40 % de probabilidad de esquiva en la hierba alta.
Empieza cada combate con 1 de sigilo. Pierde ese sigilo al lanzar el ataque básico.","Chances d'esquive +40&nbsp;% dans les hautes herbes.
Vous débutez chaque combat avec Furtivité 1, que vous perdez en utilisant votre attaque de base.","+40&nbsp;% Ausweichchance, wenn du in hohem Gras bist.
Beginne jeden Kampf mit Schleichen&nbsp;1. Dieser Effekt geht verloren, wenn du deinen Grundangriff verwendest.","+40% di probabilità di schivata mentre ti trovi nell'erba alta.
Inizi ogni battaglia con Furtività 1. Perdi questa furtività quando usi il tuo attacco base.","+40% de chance de esquiva enquanto estiver em grama alta.
Inicie cada batalha com furtividade 1. Perca essa furtividade ao utilizar seu ataque básico."
ARMOR_TATTEREDSCRAP_NAME,Tattered Scrap,,Chatarra escacharrada,Bout de ferraille,Ramponierter Schrott,Rottame Sbrindellato,Sucata Esfarrapada
ARMOR_TATTEREDSCRAP_DESC,"When you take damage, spawn a scrap pickup.",,"Al sufrir daño, genera un recogible de chatarra.","Quand vous subissez des dégâts, un morceau de ferraille apparaît.","Lasse Schrott erscheinen, wenn du Schaden erleidest.","Quando subisci danno, generi un raccoglibile Rottame.","Ao sofrer dano, gere um coletável de sucata."
ARMOR_THICKHIDE_NAME,Thick Hide,,Pieles gruesas,Peau dure,Dicke Haut,Pelle Spessa,Couro Grosso
ARMOR_THICKHIDE_DESC,+1 Brace. Immunity to Slow and Freeze.,,+1 de refuerzo. Inmunidad a la ralentización y la congelación.,Garde +1. Immunité à la Lenteur et au Gel.,+1&nbsp;Wappnen. Immun gegen Verlangsamung und Frost.,+1 alla Guardia. Immunità a Rallentamento e Congelamento.,+1 de preparação. Imunidade contra lentidão e congelamento.
ARMOR_TOMBSTONE_NAME,Tombstone,,Lápida,Pierre tombale,Grabstein,Lapide,Lápide
ARMOR_TOMBSTONE_DESC,Your basic attack has +2 Knockback and a +10% chance to Stun.,,El ataque básico inflige +2 de retroceso y tiene +10 % de probabilidad de aturdir.,Votre attaque de base bénéficie de Recul +2&nbsp;et a +10&nbsp;% de chances d'infliger Étourdissement.,"Dein Grundangriff hat +2&nbsp;Rückstoß und +10&nbsp% Wahrscheinlichkeit, Betäubung zu verursachen.",Il tuo attacco base ha +2 Contraccolpo e +10% di probabilità di Stordimento.,Seu ataque básico possui +2 de empurrão e +10% de chance de atordoar.
ARMOR_TWOOFSPADES_NAME,Two of Spades,,Dos de picas,Deux de pique,Pik-Zwei,Due di Picche,Dois de Espadas
ARMOR_TWOOFSPADES_DESC,Double cast spells that cost 1 or 2 mana.,,Duplica los hechizos que cuestan 1 o 2 de maná.,Les sorts coûtant 1&nbsp;ou 2&nbsp;mana sont lancés deux fois.,"Zauber, die 1 oder 2&nbsp;Mana kosten, werden doppelt gewirkt.",Lanci due volte gli incantesimi che costano 1 o 2 mana.,Encantamentos que custam 1 ou 2 de mana são lançados duas vezes.
ARMOR_WATERFEEDER_NAME,Water Feeder,,Bebedero,Abreuvoir,Wasserversorger,Abbeveratoio,Bebedouro
ARMOR_WATERFEEDER_DESC,"+1 Health Regen.
Become wet at the start of your turn.",,"+1 de regeneración de salud.
Se moja al inicio del turno.","Régénération de PV +1.
Vous devenez Mouillé au début de votre tour.","+1&nbsp;Lebensregeneration.
Am Anfang des Zuges wirst du nass.","+1 a Rigenerazione Salute.
Ti bagni all'inizio del turno.","+1 de regeneração de saúde.
Molhe-se no início do seu turno."
ARMOR_WHITERABBITPAW_NAME,White Rabbit Paw,,Pata de conejo blanco,Patte de lapin blanc,Weiße Rabenpfote,Zampa di Coniglio Bianca,Pata de Coelho Branco
ARMOR_WHITERABBITPAW_DESC,,,,,,,
ARMOR_ZARATANATURD_NAME,Zaratana's Turd,,Zurullo de Zaratana,Étron de Zaratana,Zaratanas Kackwurst,Escremento di Zaratana,Cocô de Zaratana
ARMOR_ZARATANATURD_DESC,Knockback immunity.,,Inmunidad al retroceso.,Immunité au Recul.,Immun gegen Rückstoß.,Immunità al Contraccolpo.,Imunidade contra empurrões.
ARMOR_ZODIACSPONCHO_NAME,Zodiacs Poncho,,Poncho de Zodiaco,Poncho du zodiac,Zodiacs Poncho,Poncho dello Zodiaco,Poncho do Zodíaco
ARMOR_ZODIACSPONCHO_DESC,"+1 Range. During your turn, one random enemy has a Bounty.",,"+1 de alcance. Durante el turno de esta unidad, un enemigo al azar recibe una recompensa.","Portée +1. Durant votre tour, un ennemi aléatoire a une Prime.",+1&nbsp;Reichweite. Während deines Zuges hat ein zufälliger Gegner ein Kopfgeld.,"+1 al raggio d'azione. Durante il tuo turno, un nemico casuale ha una Taglia.","+1 de alcance. Durante seu turno, um inimigo aleatório passa a conceder uma recompensa."
ARMOR_AFRIENDSFOOT_NAME,A Friends Foot,,Pie amigo,Pied d'un ami,Fuß eines Freundes,Piede di un Amico,Pé de Amigo
ARMOR_AFRIENDSFOOT_DESC,Gain +1 [img:lck] when you get a kill.,,Obtiene +1 [img:lck] al matar a una unidad.,[img:lck] +1&nbsp;quand vous tuez un ennemi.,"Erhalte +1&nbsp;[img:lck], wenn du eine Einheit umbringst.",Ottieni +1 alla [img:lck] quando uccidi qualcuno.,Obtenha +1 de [img:lck] ao realizar uma baixa.
,,,,,,,
//face armor,,,,,,,
ARMOR_ATTRACTIVEHAIRCLIP_NAME,Attractive Hair Clip,,Horquilla atractiva,Jolie barrette à cheveux,Schicke Haarspange,Fermaglio Attraente,Presilha de Cabelo Atraente
ARMOR_ATTRACTIVEHAIRCLIP_DESC,"After you're downed, the next time an allied cat takes a turn, they take an extra turn.",,"Después de que esta unidad caiga abatida, un gato aliado juega un turno extra cuando le toque.","K.O., la prochaine fois qu'un chat allié joue son tour, il peut en jouer un de plus.","Wenn du in Ohnmacht fällst, erhält die nächste verbündete Katze einen zusätzlichen Zug.","Dopo che vai KO, la prossima volta che un gatto alleato effettua un turno, ne effettua uno aggiuntivo.","Após você ficar inconsciente, na próxima vez em que um gato aliado usar um turno, ele recebe um turno adicional."
ARMOR_BANDAGE_NAME,Bandage,,Venda,Pansement,Bandage,Benda,Bandagem
ARMOR_BANDAGE_DESC,+2 Health Regen.,,+2 de regeneración de salud.,Régénération de PV +2.,+2&nbsp;Lebensregeneration.,+2 a Rigenerazione Salute.,+2 de regeneração de saúde.
ARMOR_BANDAGES_NAME,Bandages,,Vendas,Pansements,Bandagen,Bende,Bandagens
ARMOR_BANDAGES_DESC,Heals heal you for twice as much.,,Las acciones curativas le devuelven el doble de salud.,Les soins vous soignent 2&nbsp;fois plus.,Heilungen heilen dich doppelt so viel.,Le cure rigenerano il doppio dei PS.,Curas têm sua eficiência dobrada em você.
ARMOR_BANDITMASK_NAME,Bandit Mask,,Máscara de bandido,Masque de bandit,Räubermaske,Maschera da Bandito,Máscara de Bandido
ARMOR_BANDITMASK_DESC,Your basic attack spawns 1 coin when it deals damage.,,El ataque básico genera 1 moneda cuando inflige daño.,Votre attaque de base fait apparaître 1&nbsp;pièce quand elle inflige des dégâts.,"Dein Grundangriff lässt 1&nbsp;Münze erscheinen, wenn er Schaden verursacht.",Il tuo attacco base genera 1 moneta quando infligge danno.,Seu ataque básico gera 1 moeda ao causar dano.
ARMOR_BARBEDSCRAP_NAME,Barbed Scrap,,Chatarra de espino,Feraille barbelée,Spitzer Schrott,Rottame Spinato,Sucata Farpada
ARMOR_BARBEDSCRAP_DESC,"+1 Thorns, +1 Damage.",,"+1 de espinas, +1 de daño.","Épines +1, Dégâts +1.","+1&nbsp;Dornen, +1&nbsp;Schaden.","+1 Spine, +1 al Danno.","+1 de espinhos, +1 de dano."
ARMOR_BEARTRAPMASK_NAME,Bear Trap Mask,,Máscara de cepo para osos,Masque piège à ours,Bärenfallenmaske,Maschera da Trappola per Orsi,Máscara de Armadilha de Urso
ARMOR_BEARTRAPMASK_DESC,+1 Bleed Thorns.,,+1 de espinas hemorrágicas.,Épines sanglantes +1.,+1&nbsp;Blutige Dornen.,+1 Spine Insanguinate.,+1 de espinhos de sangramento.
ARMOR_BLACKBELT_NAME,Black Belt,,Cinturón negro,Ceinture noire,Schwarzer Gürtel,Cintura Nera,Faixa Preta
ARMOR_BLACKBELT_DESC,25% chance to block attacks and counter attack.,,25 % de probabilidad de bloquear los ataques y contratacar.,25&nbsp;% de chances de bloquer les attaques et de contre-attaquer.,"25%ige Wahrscheinlichkeit, Angriffe zu blockieren und sie zu kontern.",25% di probabilità di bloccare gli attacchi e contrattaccare.,25% de chance de bloquear ataques e contra-atacar.
ARMOR_BLESSEDASHES_NAME,Blessed Ashes,,Cenizas benditas,Cendre bénies,Gesegnete Asche,Ceneri Benedette,Cinzas Abençoadas
ARMOR_BLESSEDASHES_DESC,Gain +3 [img:shield] once per battle when your HP is 3 or less.,,Obtiene +3 [img:shield] una vez por combate cuando tiene 3 o menos PS.,[img:shield] +3&nbsp;une fois par combat quand vos PV sont de 3&nbsp;ou moins.,"Erhalte einmal pro Kampf +3&nbsp;[img:shield], wenn du 3 oder weniger LP hast.",Ottieni +3 allo [img:shield] una volta per battaglia quando i tuoi PS sono pari o inferiori a 3.,Obtenha +3 de [img:shield] uma vez por batalha quando sua saúde atingir 3 ou menos.
ARMOR_BOZO_NAME,Bozo,,Bozo,Nez rouge,Clownsnase,Buffone,Bozo
ARMOR_BOZO_DESC,Your basic attack has a +15% chance to inflict Fear.,,El ataque básico tiene un 15 % de probabilidad de infligir miedo.,Votre attaque de base a +15&nbsp;% de chances d'infliger Peur.,"Dein Grundangriff hat eine +15%ige Wahrscheinlichkeit, Angst zu verursachen.",Il tuo attacco base ha una probabilità del +15% di infliggere Paura.,Seu ataque básico possui +15% de chance de aplicar medo.
ARMOR_BROWNBELT_NAME,Brown Belt,,Cinturón marrón,Ceinture marron,Brauner Gürtel,Cintura Marrone,Faixa Marrom
ARMOR_BROWNBELT_DESC,"+1 Damage.
If you end your turn with unused basic attacks, gain that many Backflips.",,"+1 de daño.
Si termina el turno sin gastar los ataques básicos, obtiene la misma cantidad de mortales hacia atrás.","Dégâts +1.
Vous gagnez autant de Saltos arrière que vous avez d'attaques de base inutilisées à la fin de votre tour.","+1&nbsp;Schaden.
Wenn du deinen Zug mit unbenutzten Grundangriffen beendest, erhältst du Rückwärtssalti in dieser Höhe.","+1 al Danno.
Se termini il turno con attacchi base inutilizzati, ottieni altrettanti Salti Mortali all'Indietro.","+1 de dano.
Se você finalizar seu turno com ataques básicos não utilizados, obtenha uma quantidade equivalente de mortais para trás."
ARMOR_CHAMPIONSMASK_NAME,Champion's Mask,,Máscara de adalid,Masque de champion,Championmaske,Maschera del Campione,Máscara de Campeão
ARMOR_CHAMPIONSMASK_DESC,Gain +1 [img:{str_aux}] until the end of the battle each time you kill a unit.,,Obtiene +1 [img:{str_aux}] hasta el final del combate cada vez que mata a una unidad.,[img:{str_aux}] +1&nbsp;jusqu'à la fin du combat chaque fois que vous tuez une unité.,"Erhalte bis zum Ende des Kampfes jedes Mal, wenn du eine Einheit tötest, +1&nbsp;[img:{str_aux}].","Ottieni +1 alla [img:{str_aux}] fino alla fine della battaglia, ogni volta che uccidi un'unità.",Obtenha +1 de [img:{aux}] até o final da batalha sempre que realizar uma baixa contra uma unidade.
ARMOR_CONJOINEDAMEOBA_NAME,Conjoined Ameoba,,Ameba conjunta,Paire d'amibes,Angewachsene Amöbe,Ameba Congiunta,Ameba Unida
ARMOR_CONJOINEDAMEOBA_DESC,"Brace 2. +2 Health Regen. Units that contact you are knocked back 2 tiles.
20% chance to spawn a Charmed Ameoba at the end of the turn.",,"2 de refuerzo, +2 de regeneración de salud. Las unidades que entren en contacto con esta retroceden 2 casillas.
20 % de probabilidad de generar una ameba embrujada al final del turno.","Garde 2. Régénération de PV +2. Les unités qui vous touchent subissent Recul +2.
20&nbsp;% de chances d'invoquer une amibe envoûtée en fin de tour.","Wappnen&nbsp;2. +2&nbsp;Lebensregeneration. Einheiten, die dich berühren, werden 2&nbsp;Felder zurückgestoßen.
20%ige Wahrscheinlichkeit, am Ende des Zuges eine freundliche Amöbe zu rufen.","Guardia 2. +2 a Rigenerazione Salute. Le unità che ti toccano vengono respinte di 2 caselle.
20% di probabilità di generare un'Ameba Ammaliata alla fine del turno.","Preparação 2. +2 de regeneração de saúde. Unidades que entrarem em contato com você são empurradas 2 espaços para trás.
20% de chance de gerar uma ameba enfeitiçada no final do turno."
ARMOR_COOLROCKS_NAME,Cool Rocks,,Rocas molonas,Pierres stylées,Coole Steine,Rocce Fantastiche,Pedras Legais
ARMOR_COOLROCKS_DESC,"Your basic attack has +1 Knockback.
When you are downed, gain coins.",,"El ataque básico inflige +1 de retroceso.
Cuando esta unidad está abatida, obtiene monedas.","Cassant. Votre attaque de base inflige Recul +1.
K.O., vous obtenez des pièces.","Dein Grundangriff hat +1&nbsp;Rückstoß.
Du erhältst Münzen, wenn du in Ohnmacht fällst.","Il tuo attacco base ha +1 Contraccolpo.
Quando sei KO, ottieni monete.","Seu ataque básico possui +1 de empurrão.
Ao ficar inconsciente, obtenha moedas."
ARMOR_DEBRIS_NAME,Debris,,Escombros,Récup',Schutt,Detriti,Escombros
ARMOR_DEBRIS_DESC,+1 Brace.,,+1 de refuerzo.,Garde +1.,+1&nbsp;Wappnen.,+1 alla Guardia.,+1 de preparação
ARMOR_DOODIEMASK_NAME,Doodie Mask,,Máscara de mojoncito,Masquétron,Pupsmaske,Maschera da Cacchina,Máscara de Cocô
ARMOR_DOODIEMASK_DESC,Spawn a Charmed Fly at the end of your turn.,,Genera una mosca embrujada al final del turno.,Invoque une mouche envoûtée à la fin de votre tour.,Rufe am Ende deines Zuges eine freundliche Fliege.,Generi una Mosca Ammaliata alla fine del tuo turno.,Gere uma mosca enfeitiçada no início do seu turno.
ARMOR_ETHEREALEYES_NAME,Ethereal Eyes,,Ojos etéreos,Yeux éthérés,Ätherische Augen,Occhi Eterei,Olhos Etéreos
ARMOR_ETHEREALEYES_DESC,"+15% Dodge Chance.
Gain +5% Dodge Chance each time you take damage.",,"+15 % de probabilidad de esquiva.
Obtiene +5 % de probabilidad de esquiva cada vez que sufre daño.","Chances d'esquive +15&nbsp;%.
Chances d'esquive +5&nbsp;% quand vous subissez des dégâts.","+15&nbsp;% Ausweichchance.
Erhalte jedes Mal, wenn du Schaden erleidest, +5&nbsp;% Ausweichchance.","+15% di probabilità di schivata.
Ottieni +5% di probabilità di schivata ogni volta che subisci danno.","+15% de chance de esquiva.
Obtenha +5% de chance de esquiva sempre que sofrer dano."
ARMOR_EYEOFGOD_NAME,Eye Of God,,Ojo de Dios,Œil de Dieu,Das Auge Gottes,Occhio di Dio,Olho de Deus
ARMOR_EYEOFGOD_DESC,"+10 range. 
Your ranged attacks can't miss.",,"+10 de alcance. 
Los ataques a distancia no pueden fallar.","Portée +10.
Vos attaques à distance ne peuvent pas échouer.","+10&nbsp;Reichweite. 
Deine Fernkampfangriffe können nicht verfehlen.","+10 al raggio d'azione.
I tuoi attacchi a distanza non possono mancare il bersaglio.","+10 de alcance.
Seus ataques à distância não podem errar."
ARMOR_EYEOFRA_NAME,Eye of Ra,,Ojo de Ra,Œil de Râ,Augen von Ra,Occhio di Ra,Olho de Ra
ARMOR_EYEOFRA_DESC,"Your basic attack inflicts Burn 1 and Blind 1.
Inflict Burn 1 and Blind 1 on units that contact or attack you.",,"El ataque básico inflige 1 de quemadura y 1 de ceguera.
Inflige 1 de quemadura y 1 de ceguera a las unidades en entren en contacto con esta o que la ataquen.","Votre attaque de base inflige Brûlure +1&nbsp;et Cécité +1.
Vous infligez Brûlure +1&nbsp;et Cécité +1&nbsp;aux unités qui vous touchent ou vous attaquent.","Dein Grundangriff verursacht Verbrennung&nbsp;1 und Blindheit&nbsp;1.
Verursache Verbrennung&nbsp;1 und Blindheit&nbsp;1 bei Einheiten, die dich berühren oder angreifen.","Il tuo attacco base infligge Bruciatura 1 e Accecamento 1.
Infliggi Bruciatura 1 e Accecamento 1 alle unità che ti toccano o ti attaccano.","Seus ataques básicos aplicam queimadura 1 e cegueira 1.
Aplique queimadura 1 e cegueira 1 em unidades que atacarem ou entrarem em contato com você."
ARMOR_FACECOVERING_NAME,Face Covering,,Mascarilla,Masque médical,Gesichtsbedeckung,Copertura del Viso,Cobertura Facial
ARMOR_FACECOVERING_DESC,,,,,,,
ARMOR_FEATHEREDMASK_NAME,Feathered Mask,,Máscara emplumada,Masque de plumes,Federmaske,Maschera Piumata,Máscara de Penas
ARMOR_FEATHEREDMASK_DESC,+10% Dodge Chance.,,+10 % de probabilidad de esquiva.,Chances d'esquive +10&nbsp;%.,+10&nbsp;% Ausweichchance.,+10% di probabilità di schivata.,+10% de chance de esquiva.
ARMOR_FLESHKID_NAME,Flesh Kid,,Chaval en carne viva,Enfant de chair,Fleischkind,Giovanotto di Carne,Criança Carnuda
