KEY,en,notes,sp,fr,de,it,pt-br
ABILITY_FORMOFTHETREE_NAME,Form of the Tree,,Forma del árbol,Forme de l'arbre,Baumgestalt,Sembianze dell'Albero,Forma da Árvore
ABILITY_FORMOFTHETREE_DESC,"Enter Tree Form, gaining -2 [img:int], +5 [img:shield], and Brace 2. You become immobile and immune to Knockback. Your basic attack becomes Timber and this becomes Synthesize.",,"Adopta la forma de árbol y obtiene -2 [img:int], +5 [img:shield] y 2 de refuerzo. Se queda inmóvil y es inmune al retroceso. El ataque básico se convierte en Leña y este se convierte en Sintetizador.","Prenez la forme de l'arbre&nbsp;: [img:int]&nbsp;-2, [img:shield]&nbsp;+5&nbsp;et Garde&nbsp;+2. Vous devenez immobile et les effets de Recul ne vous affectent plus. Votre attaque de base devient Poutrage et ce sort devient Photosynthèse.","Nimm Baumgestalt an und erhalte -2&nbsp;[img:int], +5&nbsp;[img:shield] und Wappnen&nbsp;2. Du wirst unbeweglich und bist immun gegen Rückstoß. Dein Grundangriff wird zu Baum fällt und diese Fähigkeit wird zu Synthese.","Assumi le Sembianze dell'Albero, ottenendo -2 all'[img:int], +5 allo [img:shield] e Guardia 2. Diventi immobile e immune al Contraccolpo. Il tuo attacco base diventa Legno e quest'abilità diventa Sintetizzazione.","Entre na forma de árvore, obtendo -2 de [img:int], +5 de [img:shield] e preparação 2. Você se torna imóvel e imune contra empurrões. Seu ataque básico se torna Madeeeira e isto se torna Sintetização."
ABILITY_FORMOFTHETREE2_DESC,"Enter Tree Form, gaining -2 [img:int], +5 [img:shield], and Brace 4. You become immobile and immune to Knockback. Your basic attack becomes Timber and this becomes Synthesize+.",,"Adopta la forma de árbol y obtiene -2 [img:int], +5 [img:shield] y 4 de refuerzo. Se queda inmóvil y es inmune al retroceso. El ataque básico se convierte en Madera y este se convierte en Sintetizador+.","Prenez la forme de l'arbre&nbsp;: [img:int]&nbsp;-2, [img:shield]&nbsp;+5&nbsp;et Garde&nbsp;+4. Vous devenez immobile et les effets de Recul ne vous affectent plus. Votre attaque de base devient Poutrage et ce sort devient Photosynthèse+.","Nimm Baumgestalt an und erhalte -2&nbsp;[img:int], +5&nbsp;[img:shield] und Wappnen&nbsp;4. Du wirst unbeweglich und bist immun gegen Rückstoß. Dein Grundangriff wird zu Baum fällt und diese Fähigkeit wird zu Synthese+.","Assumi le Sembianze dell'Albero, ottenendo -2 all'[img:int], +5 allo [img:shield] e Guardia 4. Diventi immobile e immune al Contraccolpo. Il tuo attacco base diventa Legno e quest'abilità diventa Sintetizzazione+.","Entre na forma de árvore, obtendo -2 de [img:int], +5 de [img:shield] e preparação 4. Você se torna imóvel e imune contra empurrões. Seu ataque básico se torna Madeeeira e isto se torna Sintetização+."
ABILITY_TIMBER_NAME,Timber,,Leña,Poutrage,Baum fällt,Legno,Madeeeira
ABILITY_TIMBER_DESC,"Fall into an adjacent tile, dealing massive damage to units you displace.",,Cae sobre una casilla adyacente e inflige muchísimo daño a las unidades que desplaza.,"Tombe sur une case adjacente, infligeant des dégâts massifs aux unités déplacées.","Falle auf ein benachbartes Feld und verursache großen Schaden bei Einheiten, die du wegstößt.","Cadi in una casella adiacente, infliggendo un danno ingente alle unità che sposti.","Caia em um espaço adjacente, causando dano pesado a unidades que você deslocar."
ABILITY_SYNTHESIZE_NAME,Synthesize,,Sintetizamiento,Photosynthèse,Synthese,Sintetizzazione,Sintetização
ABILITY_SYNTHESIZE_DESC,Heal 2 HP and gain Charge 2.,,Devuelve 2 PS y obtiene 2 de carga.,Soigne 2&nbsp;PV et confère Charge&nbsp;+2.,Heile 2&nbsp;LP und erhalte Ladung&nbsp;2.,Rigeneri 2 PS e ottieni Carica 2.,Cure 2 PV e obtenha carga 2.
ABILITY_SYNTHESIZE2_DESC,You and allies within 3 tiles gain 2 HP and 2 Charge.,,Esta unidad y los aliados en un alcance de 3 casillas obtienen 2 PS y 2 de carga.,Vous et vos alliés dans un rayon de 3&nbsp;cases gagnez 2&nbsp;PV et Charge&nbsp;+2.,Du und deine Verbündeten innerhalb von 3&nbsp;Feldern erhalten 2&nbsp;LP und Ladung&nbsp;2.,Tu e i tuoi alleati entro 3 caselle ottenete 2 PS e Carica 2.,Você e aliados dentro de 3 espaços de distância curam 2 PV e obtêm carga 2.
ABILITY_HYDROPUMP_NAME,Hydro Pump,,Bomba hidráulica,Pompe hydraulique,Hydropumpe,Idropompa,Bomba Hidráulica
ABILITY_HYDROPUMP_DESC,Shoot a blast of water that deals 3 Knockback. This spell has recoil.,,Dispara un chorro de agua que inflige 3 de retroceso. Este hechizo tiene efecto rebote.,Tire un projectile aquatique qui inflige Recul&nbsp;+3. Ce sort a du recul.,"Verschieße einen Wasserstrahl, der 3&nbsp;Rückstoß verursacht. Dieser Zauber stößt dich zurück.",Spari un getto d'acqua che infligge 3 di Contraccolpo. Quest'incantesimo ha un effetto rinculo.,Realize um disparo de água que possui empurrão 3. Este encantamento possui recuo.
ABILITY_HYDROPUMP2_DESC,Shoot a long blast of water that deals 10 Knockback. This spell has recoil.,,Dispara un chorro de agua largo que inflige 10 de retroceso. Este hechizo tiene efecto rebote.,Tire un projectile aquatique qui inflige Recul&nbsp;+10. Ce sort a du recul.,"Verschieße einen langen Wasserstrahl, der 10&nbsp;Rückstoß verursacht. Dieser Zauber stößt dich zurück.",Spari un lungo getto d'acqua che infligge 10 di Contraccolpo. Quest'incantesimo ha un effetto rinculo.,Realize um disparo de água que possui empurrão 10. Este encantamento possui recuo.
ABILITY_CONTROLPLANTS_NAME,Control Plants,,Control de plantas,Contrôle végétal,Pflanzenkontrolle,Controllo delle Piante,Controlar Plantas
ABILITY_CONTROLPLANTS_DESC,"Create a tall grass tile, then all enemies on grass element tiles take 1 damage.",,"Crea una casilla de hierba alta. Luego, todos los enemigos en casillas de hierba sufren 1 de daño.",Crée une case de hautes herbes. Les ennemis sur des cases d'herbe subissent 1&nbsp;point de dégâts.,Erschaffe ein Grasfeld. Alle Gegner auf Grasfeldern erleiden 1&nbsp;Schaden.,"Crei una casella di erba alta, poi tutti i nemici sulle caselle con l'elemento erba subiscono 1 di danno.","Crie um espaço de grama alta, e então todos os inimigos em espaços de grama sofrem 1 de dano."
ABILITY_CONTROLPLANTS2_DESC,"Create a tall grass tile, then all enemies on grass element tiles take 1 damage and gain Poison 1.",,"Crea una casilla de hierba alta. Luego, todos los enemigos en casillas de hierba sufren 1 de daño y 1 de veneno.",Crée une case de hautes herbes. Les ennemis sur des cases d'herbe subissent 1&nbsp;point de dégâts et Poison&nbsp;+1.,Erschaffe ein hohes Grasfeld. Alle Gegner auf Grasfeldern erleiden 1&nbsp;Schaden und Gift&nbsp;1.,"Crei una casella di erba alta, poi tutti i nemici sulle caselle con l'elemento erba subiscono 1 di danno e Veleno 1.","Crie um espaço de grama alta, e então todos os inimigos em espaços de grama sofrem 1 de dano e obtêm veneno 1."
ABILITY_CONTROLWATER_NAME,Control Water,,Control de agua,Contrôle aquatique,Wasserkontrolle,Controllo dell'Acqua,Controlar Água
ABILITY_CONTROLWATER_DESC,"Create a water tile, then all allies on water element tiles heal 2 HP.",,"Crea una casilla de agua. Luego, todos los aliados en casillas de agua recuperan 2 PS.","Crée une case d'eau, puis tous les alliés sur des cases d'eau récupèrent 2&nbsp;PV.",Erschaffe ein Wasserfeld. Alle Verbündeten auf Wasserfeldern heilen 2&nbsp;LP.,"Crei una casella d'acqua, poi tutti gli alleati sulle caselle con l'elemento acqua guariscono di 2 PS.","Crie um espaço de água, e então todos os inimigos em espaços de água curam 2 PV."
ABILITY_CONTROLWATER2_DESC,"Create a water tile, then all allies on water element tiles heal 2 HP and have their debuffs cleansed.",,"Crea una casilla de agua. Luego, todos los aliados en casillas de agua recuperan 2 PS y se eliminan sus desventajas.","Crée une case d'eau, puis tous les alliés sur des cases d'eau récupèrent 2&nbsp;PV et leurs malus sont dissipés.",Erschaffe ein Wasserfeld. Alle Verbündeten auf Wasserfeldern heilen 2&nbsp;LP und verlieren ihre Schwächungen.,"Crei una casella d'acqua, poi tutti gli alleati sulle caselle con l'elemento acqua guariscono di 2 PS e vengono purificati di tutti i loro malus.","Crie um espaço de água, e então todos os inimigos em espaços de água curam 2 PV e têm seus enfraquecimentos purificados."
ABILITY_CONTROLAIR_NAME,Control Air,,Control de aire,Contrôle aérien,Luftkontrolle,Controllo dell'Aria,Controlar Ar
ABILITY_CONTROLAIR_DESC,Blow a unit ten tiles away from you. This doesn't deal Knockback damage.,,Lanza una unidad a 10 casillas de distancia. Esto no inflige daño de retroceso.,Un souffle qui repousse les unités à 10&nbsp;cases de vous. N'inflige pas de dégâts de Recul.,Blase eine Einheit zehn Felder zurück. Verursacht keinen Rückstoßschaden.,Soffi via un'unità a dieci caselle di distanza da te. Non infligge danno da Contraccolpo.,Empurre uma unidade por 10 espaços para afastá-la de você. Isto não causa dano de empurrão.
ABILITY_CONTROLAIR2_DESC,"Blow a unit ten tiles away from you. This doesn't deal Knockback damage.
[s:.7](This spell costs less and has infinite range.)[/s]",,"Lanza una unidad a 10 casillas de distancia. Esto no inflige daño de retroceso.
[s:.7](Este hechizo cuesta menos y tiene alcance ilimitado).[/s]","Un souffle qui repousse les unités à 10&nbsp;cases de vous. N'inflige pas de dégâts de Recul. [s:.7](Coût réduit, portée infinie.)[/s]","Blase eine Einheit zehn Felder zurück. Verursacht keinen Rückstoßschaden.
[s:.7](Dieser Zauber kostet weniger und hat unendliche Reichweite.)[/s]","Soffi via un'unità a dieci caselle di distanza da te. Non infligge danno da Contraccolpo.
[s:.7](Quest'incantesimo costa meno e ha raggio d'azione infinito.)[/s]","Empurre uma unidade por 10 espaços para afastá-la de você. Isto não causa dano de empurrão.
[s:.7](Este encantamento possui custo menor e alcance infinito.)[/s]"
ABILITY_SELFDESTRUCTFAMILIAR_NAME,Self-destruct,,Autodestrucción,Autodestruction,Selbstzerstörung,Autodistruzione,Autodestruição
ABILITY_SELFDESTRUCTFAMILIAR_DESC,Explode.,,Explota.,Vous explosez.,Explodiere.,Esplodi.,Exploda.
ABILITY_FERALMELEE_NAME,Feral Attack,,Ataque feroz,Attaque sauvage,Wilder Angriff,Attacco Ferino,Ataque Selvagem
ABILITY_FERALMELEE_DESC,"A melee attack.
[s:.7](This spell costs 0 mana. Castable once per turn.)[/s]",,"Un ataque cuerpo a cuerpo.
[s:.7](Este hechizo cuesta 0 de maná. Se puede lanzar una vez por turno).[/s]",Une attaque au corps à corps. [s:.7](Une fois par tour. Coûte 0&nbsp;mana.)[/s],"Ein Nahkampfangriff.
[s:.7](Dieser Zauber kostet 0&nbsp;Mana. Einmal pro Zug verwendbar.)[/s]","Un attacco corpo a corpo.
[s:.7](Quest'incantesimo costa 0 mana. Lanciabile una volta per turno.)[/s]","Um ataque corpo-a-corpo.
[s:.7](Este encantamento custa 0 de mana. Um lançamento por turno.)[/s]"
ABILITY_ENTANGLE_NAME,Entangle,,Enredo,Enchevêtrement,Verstricken,Trappola,Embaraçar
ABILITY_ENTANGLE_DESC,Entangle units in an area.,,Enreda a las unidades en un área.,Enchevêtre des unités en zone.,Verstricke Einheiten in einem bestimmten Bereich.,Intrappoli le unità in un'area.,Embarace unidades em uma área.
ABILITY_ENTANGLE2_DESC,Entangle units in an area and spawn bramble tiles.,,Enreda a las unidades en un área y genera casillas de zarzas.,Enchevêtre des unités en zone et fait pousser des ronces.,Verstricke Einheiten in einem bestimmten Bereich und erschaffe Dornengestrüpp.,Intrappoli le unità in un'area e generi delle caselle di rovi.,Embarace unidades em uma área e gere espaços de espinheiros.
ABILITY_LULLABY_NAME,Lullaby,,Nana,Berceuse,Schlaflied,Ninna Nanna,Canção de Ninar
ABILITY_LULLABY_DESC,Inflicts Sleep on units in an area.,,Inflige sueño a las unidades en un área.,Inflige Sommeil sur des unités en zone.,Verursacht Schlaf bei Einheiten in einem bestimmten Bereich.,Infliggi Sonno alle unità in un'area.,Aplique sono em unidades em uma área.
ABILITY_LULLABY2_DESC,"Inflicts Sleep on units in an area.
[s:.7](This spell costs less and has increased range.)[/s]",,"Inflige sueño a las unidades en un área.
[s:.7](Este hechizo cuesta menos y tiene más alcance).[/s]","Inflige Sommeil sur des unités en zone. [s:.7](Coût réduit, portée augmentée.)[/s]","Verursacht Schlaf bei Einheiten in einem bestimmten Bereich.
[s:.7](Dieser Zauber kostet weniger und hat eine höhere Reichweite.)[/s]","Infliggi Sonno alle unità in un'area.
[s:.7](Quest'incantesimo costa meno e ha un raggio d'azione maggiore.)[/s]","Aplique sono em unidades em uma área.
[s:.7](Este encantamento possui custo menor e maior alcance.)[/s]"
ABILITY_WEARETHECHAMPIONS_NAME,We Are the Champions,,Campeones,We Are the Champions,We are the Champions,We Are the Champions,We Are the Champions
ABILITY_WEARETHECHAMPIONS_DESC,"Each familiar gains All Stats Up 2 and heals to full.
[s:.7](Castable once per battle.)[/s]",,"Cada familiar obtiene 2 de aumento total y recupera toda la salud.
[s:.7](Se puede lanzar una vez por combate).[/s]",Tous les familiers gagnent Hausse de stats&nbsp;+2&nbsp;et se soignent complètement. [s:.7](Une fois par combat.)[/s],"Jeder Begleiter erhält einen Bonus von 2 auf alle Attribute und wird vollständig geheilt.
[s:.7](Einmal pro Kampf verwendbar.)[/s]","Ogni famiglio ottiene Aumento delle Statistiche 2 e viene guarito completamente.
[s:.7](Lanciabile una volta per battaglia.)[/s]","Cada familiar obtém todos os atributos aumentados 2 e se cura completamente.
[s:.7](Um lançamento por batalha.)[/s]"
ABILITY_WEARETHECHAMPIONS2_DESC,"Each familiar gains All Stats Up 2 and heals to full.
[s:.7](This spell costs 0 mana. Castable once per battle.)[/s]",,"Cada familiar obtiene 2 de aumento total y recupera toda la salud.
[s:.7](Este hechizo cuesta 0 de maná. Se puede lanzar una vez por combate).[/s]",Tous les familiers gagnent Hausse de stats&nbsp;+2&nbsp;et se soignent complètement. [s:.7](Une fois par combat. Coûte 0&nbsp;mana.)[/s],"Jeder Begleiter erhält einen Bonus von 2 auf alle Attribute und wird vollständig geheilt.
[s:.7](Dieser Zauber kostet 0&nbsp;Mana. Einmal pro Kampf verwendbar.)[/s]","Ogni famiglio ottiene Aumento delle Statistiche 2 e viene guarito completamente.
[s:.7](Quest'incantesimo costa 0 mana. Lanciabile una volta per battaglia.)[/s]","Cada familiar obtém todos os atributos aumentados 2 e se cura completamente.
[s:.7](Este encantamento custa 0 de mana. Um lançamento por batalha.)[/s]"
ABILITY_CHEERLEAD_NAME,Cheerlead,,Enardecimiento,Pom-pom cat,Cheerleader,Comandante,Líder de Torcida
ABILITY_CHEERLEAD_DESC,"Make a target unit The Alpha.
PASSIVE: The first spell the Alpha casts each turn is cast twice.",,"Convierte a una unidad objetivo en alfa.
Pasiva: Se duplica el primer hechizo que lanza el alfa en cada turno.","Choisissez une unité, elle devient l'Alpha. Passif bonus&nbsp;: le premier sort que l'Alpha lance à chaque tour se lance deux fois.","Mach eine Zieleinheit zum Alpha.
Passiveffekt: Der erste Zauber, den der Alpha wirkt, wird zweimal gewirkt.","Rendi Alfa un'unità bersaglio.
ABILITÀ PASSIVA: Il primo incantesimo che l'Alfa lancia ogni turno viene lanciato due volte.","Concede a uma unidade o status de alfa.
PASSIVO: O primeiro encantamento lançado pelo alfa em cada turno é lançado duas vezes."
ABILITY_CHEERLEAD2_DESC,"Make a target unit The Alpha.
PASSIVE: The first spell the Alpha casts each turn is cast twice.
[s:.7](This spell costs less.)[/s]",,"Convierte a una unidad objetivo en alfa.
Pasiva: Se duplica el primer hechizo que lanza el alfa en cada turno.
[s:.7](Este hechizo cuesta menos).[/s]","Choisissez une unité, elle devient l'Alpha. Passif bonus&nbsp;: le premier sort que l'Alpha lance à chaque tour se lance deux fois. [s:.7](Coût réduit.)[/s]","Mach eine Zieleinheit zum Alpha.
Passiveffekt: Der erste Zauber, den der Alpha in jedem Zug wirkt, wird zweimal gewirkt.
[s:.7](Dieser Zauber kostet weniger.)[/s]","Rendi Alfa un'unità bersaglio.
ABILITÀ PASSIVA: Il primo incantesimo che l'Alfa lancia ogni turno viene lanciato due volte.
[s:.7](Quest'incantesimo costa meno.)[/s]","Concede a uma unidade o status de alfa.
PASSIVO: O primeiro encantamento lançado pelo alfa em cada turno é lançado duas vezes.
[s:.7](Este encantamento possui custo menor.)[/s]"
ABILITY_NATURESBLESSING_NAME,Nature's Blessing,,Bendición de la naturaleza,Bénédiction de la nature,Segen der Natur,Benedizione della Natura,Benção da Natureza
ABILITY_NATURESBLESSING_DESC,Grow tall grass tiles in an area and give units in that area +3 Diminishing Health Regeneration,,Hace crecer hierba alta en un área y les otorga a las unidades en esa zona +3 de regeneración de salud que disminuye.,Fait pousser de l'herbe sur des cases en zone et confère aux unités de cette zone Régénération de santé (décroissante)&nbsp;+3.,Erschaffe hohe Grasfelder in einem bestimmten Bereich und verleihe Einheiten in diesem Bereich +3&nbsp;nachlassende Lebensregeneration.,Fai crescere caselle di erba alta in un'area e fornisci alle unità in quell'area +3 a Rigenerazione Salute Decrescente.,Crie espaços de grama alta em uma área e conceda +3 de regeneração de saúde decrescente a unidades nessa área.
ABILITY_NATURESBLESSING2_DESC,"Grow tall grass tiles in an area and give units in that area +3 Diminishing Health Regeneration
[s:.7](This spell costs less and has infinite range.)[/s]",,"Hace crecer hierba alta en un área y les otorga a las unidades en esa zona +3 de regeneración de salud que disminuye.
[s:.7](Este hechizo cuesta menos y tiene un alcance ilimitado).[/s]","Fait pousser de l'herbe sur des cases en zone et confère aux unités de cette zone Régénération de santé (décroissante)&nbsp;+3. [s:.7](Coût réduit, portée infinie.)[/s]","Erschaffe hohe Grasfelder in einem bestimmten Bereich und verleihe Einheiten in diesem Bereich +3&nbsp;nachlassende Lebensregeneration.
[s:.7](Dieser Zauber kostet weniger und hat unendliche Reichweite.)[/s]","Fai crescere caselle di erba alta in un'area e fornisci alle unità in quell'area +3 a Rigenerazione Salute Decrescente.
[s:.7](Quest'incantesimo costa meno e ha un raggio d'azione infinito.)[/s]","Crie espaços de grama alta em uma área e conceda +3 de regeneração de saúde decrescente a unidades nessa área.
[s:.7](Este encantamento possui custo menor e alcance infinito.)[/s]"
ABILITY_THROWEGGDRUID_NAME,Throw Egg,,Lanzamiento de huevo,Jet d'œuf,Ei werfen,Lancio dell'Uovo,Ovada
ABILITY_THROWEGGDRUID_DESC,"Throw an egg. If the egg lands in an empty tile, it hatches into a random animal friend at the start of its second turn.",,"Lanza un huevo. Si cae en una casilla vacía, eclosiona y se convierte en un animal aliado al azar al inicio de su segundo turno.","Jetez un œuf. S'il atterrit sur une case vide, il éclot et devient un familier aléatoire au début de son second tour.","Wirf ein Ei. Wenn das Ei auf einem leeren Feld landet, schlüpft am Anfang seines zweiten Zuges ein zufälliger Tierfreund.","Lanci un uovo. Se l'uovo atterra in una casella vuota, all'inizio del suo secondo turno si schiuderà dando vita a un animale alleato casuale.
Il tuo attacco base diventa Squittìo e quest'abilità diventa Parto dello Scoiattolo.","Jogue um ovo. Se o ovo cair em um espaço vazio, ele eclode e gera um amigo animal aleatório no início de seu segundo turno."
ABILITY_THROWEGGDRUID2_DESC,"Throw an egg. If the egg lands in an empty tile, it hatches into a random animal friend at the start of its first turn.",,"Lanza un huevo. Si cae en una casilla vacía, eclosiona y se convierte en un animal aliado al azar al inicio de su primer turno.","Jetez un œuf. S'il atterrit sur une case vide, il éclot et devient un familier aléatoire au début de son premier tour.","Wirf ein Ei. Wenn das Ei auf einem leeren Feld landet, schlüpft am Anfang seines ersten Zuges ein zufälliger Tierfreund.","Lanci un uovo. Se l'uovo atterra in una casella vuota, all'inizio del suo primo turno si schiuderà dando vita a un animale alleato casuale.","Jogue um ovo. Se o ovo cair em um espaço vazio, ele eclode e gera um amigo animal aleatório no início de seu primeiro turno."
ABILITY_SQUIRRELFORM_NAME,Form of the Squirrel,,Forma de la ardilla,Forme de l'écureuil,Eichhörnchengestalt,Sembianze dello Scoiattolo,Forma do Esquilo
ABILITY_SQUIRRELFORM_DESC,"Spawn squirrels on each adjacent tile, then enter Squirrel Form.
Your basic attack becomes Chitter and this becomes Birth Squirrel.",,"Genera ardillas en cada casilla adyacente y luego adopta la forma de la ardilla.
El ataque básico se convierte en Piar y este se convierte en Nacimiento de ardilla.","Des écureuils apparaissent sur chaque case adjacente, puis vous prenez la forme de l'écureuil. Votre attaque de base devient Queue touffue et ce sort devient Bande d'écureuils.","Rufe auf jedem benachbarten Feld Eichhörnchen und nimm dann Eichhörnchengestalt an.
Dein Grundangriff wird zu Schnattern und diese Fähigkeit wird zu Eichhörnchen gebären.","Generi scoiattoli in ogni casella adiacente, poi assumi le Sembianze dello Scoiattolo.
Il tuo attacco base diventa Squittìo e quest'abilità diventa Parto dello Scoiattolo.","Gere esquilos em cada espaço adjacente, e então entre na forma do esquilo.
Seu ataque básico se torna Tagarelar e isto se torna Parto de Esquilo."
ABILITY_SQUIRRELFORM2_DESC,"Spawn squirrels on each adjacent tile, then enter Squirrel Form.
Your basic attack becomes Chitter and this becomes Birth Squirrel+.
[s:.7](This spell costs less.)[/s]",,"Genera ardillas en cada casilla adyacente y luego adopta la forma de la ardilla.
El ataque básico se convierte en Piar y este se convierte en Nacimiento de ardilla+.
[s:.7](Este hechizo cuesta menos).[/s]","Des écureuils apparaissent sur chaque case adjacente, puis vous prenez la forme de l'écureuil. Votre attaque de base devient Queue touffue et ce sort devient Bande d'écureuils+. [s:.7](Coût réduit.)[/s]","Rufe auf jedem benachbarten Feld Eichhörnchen und nimm dann Eichhörnchengestalt an.
Dein Grundangriff wird zu Schnattern und diese Fähigkeit wird zu Eichhörnchen gebären+.
[s:.7](Dieser Zauber kostet weniger.)[/s]","Generi scoiattoli in ogni casella adiacente, poi assumi le Sembianze dello Scoiattolo.
Il tuo attacco base diventa Squittìo e quest'abilità diventa Parto dello Scoiattolo+.
[s:.7](Quest'incantesimo costa meno.)[/s]","Gere esquilos em cada espaço adjacente, e então entre na forma do esquilo.
Seu ataque básico se torna Tagarelar e isto se torna Parto de Esquilo+.
[s:.7](Este encantamento possui custo menor.)[/s]"
ABILITY_BIRTHSQUIRREL_NAME,Birth Squirrel,,Nacimiento de ardilla,Bande d'écureuils,Eichhörnchen gebären,Parto dello Scoiattolo,Parto de Esquilo
ABILITY_BIRTHSQUIRREL_DESC,"Summon a squirrel.
[s:.7](Castable once per turn.)[/s]",,"Invoca una ardilla.
[s:.7](Se puede lanzar una vez por turno).[/s]",Invoque un écureuil. [s:.7](Une fois par tour.)[/s],"Rufe ein Eichhörnchen.
[s:.7](Einmal pro Zug verwendbar.)[/s]","Evochi uno scoiattolo.
[s:.7](Lanciabile una volta per turno.)[/s]","Invoque um esquilo.
[s:.7](Um lançamento por turno.)[/s]"
ABILITY_CHITTER_NAME,Chitter,,Pío,Queue touffue,Schnattern,Squittìo,Tagarelar
ABILITY_CHITTER_DESC,Each squirrel gains +2 Damage and +2 [img:spd].,,Cada ardilla obtiene +2 de daño y +2 [img:spd].,Dégâts&nbsp;+2&nbsp;et [img:spd]&nbsp;+2&nbsp;pour tous les écureuils.,Jedes Eichhörnchen erhält +2&nbsp;Schaden und +2&nbsp;[img:spd].,Ogni scoiattolo ottiene +2 al Danno e +2 alla [img:spd].,Cada esquilo obtém +2 de dano e +2 de [img:spd].
ABILITY_PLANTMUSHROOM_NAME,Plant Mushroom,,Plantación de seta,Culture de champignon,Pilz pflanzen,Fungo Rigenerante,Plantar Cogumelo
ABILITY_PLANTMUSHROOM_DESC,Spawn a glowing mushroom that restores mana to nearby units on its turn.,,Genera una seta resplandeciente que devuelve el maná a las unidades cercanas en su turno.,Fait pousser un champignon lumineux qui restaure le mana des unités à proximité à son tour.,"Erschaffe einen glühenden Pilz, der in seinem Zug Mana bei Einheiten in der Nähe herstellt.",Generi un fungo luminescente che ripristina mana alle unità vicine durante il suo turno.,Gere um cogumelo brilhante que restaura a mana de unidades próximas em seu turno.
ABILITY_PLANTMUSHROOM2_DESC,Spawn a glowing mushroom anywhere that restores mana and health to nearby units on its turn.,,Genera una seta resplandeciente en cualquier lugar que devuelve el maná y la salud a las unidades cercanas en su turno.,Fait pousser un champignon lumineux n'importe où qui restaure le mana et la santé des unités à proximité à son tour.,"Erschaffe einen glühenden Pilz, der in seinem Zug Mana und Leben bei Einheiten in der Nähe herstellt.",Generi in qualsiasi punto un fungo luminescente che ripristina mana alle unità vicine durante il suo turno.,Gere em qualquer lugar um cogumelo brilhante que restaura a mana e a saúde de unidades próximas em seu turno.
ABILITY_SERENADE_NAME,Serenade,,Serenata,Sérénade,Serenade,Serenata,Serenata
ABILITY_SERENADE_DESC,Give Health Regeneration 1 to units in an area.,,Otorga 1 de regeneración de salud a las unidades en un área.,Confère Régénération de santé&nbsp;+1&nbsp;à des unités dans une zone.,Verleihe Einheiten in einem bestimmten Bereich Lebensregeneration&nbsp;1.,Fornisci Rigenerazione Salute 1 alle unità in un'area.,Conceda regeneração de saúde 1 a unidades em uma área.
ABILITY_SERENADE2_DESC,"Give Health Regeneration 1 to units in a larger area.
[s:.7](This spell costs less.)[/s]",,"Otorga 1 de regeneración de salud a las unidades en un área más amplia.
[s:.7](Este hechizo cuesta menos).[/s]",Confère Régénération de santé&nbsp;+1&nbsp;à des unités dans une vaste zone. [s:.7](Coût réduit.)[/s],"Verleihe Einheiten in einem größeren Bereich Lebensregeneration&nbsp;1.
[s:.7](Dieser Zauber kostet weniger.)[/s]","Fornisci Rigenerazione Salute 1 alle unità in un'area più ampia.
[s:.7](Quest'incantesimo costa meno.)[/s]","Conceda regeneração de saúde 1 a unidades em uma área maior.
[s:.7](Este encantamento custa menos.)[/s]"
ABILITY_WINDYSTEP_NAME,Windy Step,,Paso ventoso,Pas venteux,Windläufer,Passo Ventoso,Passo de Ventania
ABILITY_WINDYSTEP_DESC,Give a unit +1 Bonus Move.,,Otorga a una unidad +1 de bonificación de movimiento.,Confère un déplacement bonus à une unité.,Verleihe einer Einheit +1&nbsp;Bonusbewegung.,Fornisci a un'unità +1 Movimento Bonus.,Conceda +1 movimento bônus a uma unidade.
ABILITY_WINDYSTEP2_DESC,Give a unit +1 Bonus Move and +1 [img:spd]. They take their next turn earlier.,,Otorga a una unidad +1 de bonificación de movimiento y +1 [img:spd]. Juega antes su próximo turno.,Confère un déplacement bonus et [img:spd]&nbsp;+1&nbsp;à une unité. Elle joue son prochain tour plus tôt.,Verleihe einer Einheit +1&nbsp;Bonusbewegung und +1&nbsp;[img:spd]. Ihr nächster Zug ist früher dran.,Fornisci a un'unità +1 Movimento Bonus e +1 alla [img:spd]. Il suo turno successivo verrà eseguito in anticipo.,Conceda +1 movimento bônus e +1 de [img:spd] a uma unidade. Ela utiliza seu próximo turno mais cedo.
ABILITY_ELKFORM_NAME,Form of the Elk,,Forma del alce,Forme de l'élan,Elchgestalt,Sembianze dell'Alce,Forma do Alce
