KEY,en,notes,sp,fr,de,it,pt-br
CAT_EMBARK_QUOTES_BUTCHER_10,The hook is family!,,¡Somos una familia con mucho gancho!,"Le crochet, c'est avant tout l'esprit de famille&nbsp;!",Der Haken gehört zur Familie!,L'uncino è casa!,O gancho é minha família!
CAT_EMBARK_QUOTES_DRUID_1,Let's go find some new friends!,,¡Vamos a hacer amiguitos nuevos!,Allons nous faire de nouveaux amis&nbsp;!,Suchen wir uns ein paar neue Freunde!,Andiamo a farci dei nuovi amici!,Vamos fazer novos amigos!
CAT_EMBARK_QUOTES_DRUID_2,My little friends will guide us to victory!,,¡Mis amiguitos nos guiarán hacia la victoria!,Mes petits amis nous guideront jusqu'à la victoire&nbsp;!,Meine kleinen Freunde werden uns zum Sieg führen!,I miei piccoli amici ci guideranno alla vittoria!,Meus amiguinhos vão nos guiar para a vitória!
CAT_EMBARK_QUOTES_DRUID_3,Make love not war!,,"¡Haced el amor, no la guerra!","Faites l'amour, pas la guerre&nbsp;!",Macht Liebe statt Krieg!,"Fate l'amore, non la guerra!","Façam amor, não guerra!"
CAT_EMBARK_QUOTES_DRUID_4,Peace is not the destination. Peace is the way!,,"La paz no es el destino, sino el camino.","Il n'y a pas de chemin vers la paix, la paix est le chemin&nbsp;!",Frieden ist nicht das Ziel. Frieden ist der Weg!,La pace non è la meta. La pace è la via!,A paz não é o destino. A paz é o caminho!
CAT_EMBARK_QUOTES_DRUID_5,Be the change you wish to see in the world.,,Conviértete en el cambio que quieres ver en el mundo.,Soyez le changement que vous voulez voir dans le monde.,"Sei du selbst die Veränderung, die du dir wünschst für diese Welt.",Sii il cambiamento che desideri vedere nel mondo.,Seja a mudança que você deseja ver no mundo.
CAT_EMBARK_QUOTES_DRUID_6,"Life is a journey, not a destination.",,"La vida es un viaje, no el destino.","La vie est un voyage, pas une destination.",Der Weg ist das Ziel.,"La vita è un viaggio, non una destinazione.","A vida é uma jornada, não um destino."
CAT_EMBARK_QUOTES_DRUID_7,Let us all sing songs of peace!,,¡Entonemos canciones de paz!,Chantons tous des chansons de paix&nbsp;!,Lasst uns doch alle friedlich singen!,Cantiamo tutti canzoni di pace!,Vamos todos cantar uma canção de paz!
CAT_EMBARK_QUOTES_DRUID_8,I can see the music man!,,¡La vida son sonrisas y lágrimas!,"Je peux voir la musique, man&nbsp;!","Ich kann die Musik sehen, Mann!",Riesco a vedere la musica!,"Eu consigo ver a música, cara!"
CAT_EMBARK_QUOTES_DRUID_9,"Dave? Dave's not here, man.",,"¿Dave? Dave no está, colega.","Dave&nbsp;? Dave est pas là, man.","Ach du scheiße, bin ich breit.",Dave? Dave non c'è.,"Dave? Dave não está aqui, cara."
CAT_EMBARK_QUOTES_DRUID_10,He who sings scares away his woes!,,¡El que canta su mal espanta!,Celui qui chante fait fuir ses malheurs&nbsp;!,"Wenn man laut genug singt, verschwinden alle Sorgen!",Colui che canta scaccia via i suoi guai!,"Quem canta, seus males espanta!"
CAT_EMBARK_QUOTES_TINKERER_1,Go out and zap to the extreme!,,¡Salid a dar calambrazos!,"Faites-moi confiance, j'ai la science infuse.",Warum liegt hier eigentlich Stroh?,Esci e scatenati più che puoi!,Vá até lá e mande ver!
CAT_EMBARK_QUOTES_TINKERER_2,I just had the best idea ever!,,¡Se me acaba de encender la bombilla!,Je viens d'avoir l'idée du siècle&nbsp;!,Ich hatte gerade die beste Idee überhaupt!,Ho appena avuto l'idea migliore di sempre!,Eu acabei de ter a melhor ideia de todas!
CAT_EMBARK_QUOTES_TINKERER_3,"Eureka! No wait, that won't work...",,"¡Eureka! No, para el carro. No funciona...","Eurêka&nbsp;! Non, attends... ça ne marchera pas...","Heureka! Nein, warte, das funktioniert nicht&nbsp;…","Eureka! No, aspetta, non funzionerà...","Eureka! Não, espera, isso não vai funcionar..."
CAT_EMBARK_QUOTES_TINKERER_4,Knowledge is limited. Imagination encircles the world!,,"El conocimiento es limitado, pero la imaginación abarca el mundo entero.","La connaissance est limitée, contrairement à l'imagination&nbsp;!","Wissen ist begrenzt. Der Einfallsreichtum ist es, der alle Grenzen sprengt!",La conoscenza è limitata. L'immaginazione abbraccia il mondo!,O conhecimento é limitado. A imaginação envolve o mundo!
CAT_EMBARK_QUOTES_TINKERER_5,Necessity is the mother of invention!,,Los mejores inventos surgen de la necesidad.,La nécessité est la mère de l'invention&nbsp;!,Die Notwendigkeit ist die Mutter der Erfindung!,La necessità è la madre dell'invenzione!,A necessidade é a mãe das ideias!
CAT_EMBARK_QUOTES_TINKERER_6,The best way to predict the future is to invent it!,,La mejor manera de predecir el futuro es creándolo.,"La meilleure façon de prédire l'avenir, c'est de l'inventer&nbsp;!","Die beste Art, die Zukunft vorauszusehen, ist sie selbst zu erfinden!",Il modo migliore per prevedere il futuro è inventarlo!,A melhor maneira de prever o futuro é inventá-lo!
CAT_EMBARK_QUOTES_TINKERER_7,Our enemies will be shocked to see us!,,¡Nuestros enemigos se caerán de culo en cuanto nos vean!,Nos ennemis seront choqués de nous voir&nbsp;!,"Unsere Gegner werden buchstäblich schockiert sein, uns zu sehen!",I nostri nemici saranno scioccati nel vederci!,Nossos inimigos vão ficar chocados ao nos ver!
CAT_EMBARK_QUOTES_TINKERER_8,I'm charging up!,,¡Me estoy recargando!,Je recharge mes batteries&nbsp;!,Alles aufgeladen!,Mi sto caricando!,Estou carregando!
CAT_EMBARK_QUOTES_TINKERER_9,My robots will best our foes!,,¡Mis robots superarán a nuestros rivales!,Mes robots vaincront nos ennemis&nbsp;!,Meine Roboter werden unsere Feinde schlagen!,I miei robot sconfiggeranno i nostri nemici!,Meus robôs vão derrotar nossos inimigos!
CAT_EMBARK_QUOTES_TINKERER_10,"I love the power glove, it's so bad.",,Me encanta el guante de poder. Es la caña.,"J'adore le Power Glove, il est tellement naze.",Ich liebe den Datenhandschuh. Er ist so schlecht.,"Adoro il power glove, è veramente pessimo.",Eu adoro a luva de energia. Ela é tão malvada.
CAT_EMBARK_QUOTES_MONK_1,The chakras guide us.,,Los chakras nos guían.,Les chakras nous guident.,Mögen die Chakras uns leiten.,I chakra ci guidano.,Que os chakras nos guiem.
CAT_EMBARK_QUOTES_MONK_2,No one saves us but ourselves. We ourselves must walk the path.,,Nadie nos puede salvar. Nosotros hacemos nuestro propio camino.,On ne peut être sauvé que par soi-même. C'est un travail intérieur avant tout.,"Niemand kann uns retten, nur wir selbst. Wir sind es, die den Weg gehen müssen.",Nessuno può salvarci se non noi stessi. Dobbiamo percorrere il cammino da soli.,Ninguém pode nos salvar além de nós mesmos. Nós precisamos seguir o caminho.
CAT_EMBARK_QUOTES_MONK_3,"Meditation brings wisdom. Lack of, leaves ignorance.",,La meditación nos hace sabios; la falta de meditación nos hace ignorantes.,La méditation engendre la sagesse. Son absence laisse place à l'ignorance.,Meditation führt zu Weisheit. Ohne bleiben wir im Dunkeln.,La meditazione porta saggezza. La sua mancanza lascia ignoranza.,"A meditação traz sabedoria. A falta dela, deixa a ignorância."
CAT_EMBARK_QUOTES_MONK_4,Walk as if you are kissing the Earth with your feet!,,Camina como si besaras el suelo con los pies.,Marchez comme si chacun de vos pas embrassait la Terre.,"Schreitet voran, als küsstet ihr die Erde mit euren Füßen!",Cammina come se stessi baciando la Terra con i piedi!,Antes como se estivesse beijando a terra sob seus pés!
CAT_EMBARK_QUOTES_MONK_5,Breathe in deeply to bring your mind home to your body.,,Respira hondo para que cuerpo y mente sean uno.,Prenez une profonde inspiration pour reconnecter l'esprit au corps.,"Tief einatmen, dann kehrt euer Geist in euren Körper zurück.",Respira profondamente per riportare la mente al tuo corpo.,Inspire profundamente e traga sua mente para o lar do seu corpo.
CAT_EMBARK_QUOTES_MONK_6,My skin is like iron and my soul like the wind!,,Mi piel es de hierro y mi alma sopla como el viento.,"Ma peau est comme le fer, mon âme est pareille au vent&nbsp;!","Meine Haut ist Eisen, meine Seele der Wind!",La mia pelle è come il ferro e la mia anima come il vento!,Minha pele é dura como ferro e minha alma leve como o vento!
CAT_EMBARK_QUOTES_MONK_7,They must defeat my dragon punch to stand a chance!,,¡No tienen nada que hacer contra mi puñetazo del dragón!,Ils vont goûter à mon poing du dragon&nbsp;!,"Sie müssen meinen Drachenschlag besiegen, um eine Chance zu haben!",Dovranno sconfiggere il mio pugno del drago per avere una possibilità!,É preciso derrotar o punho do dragão para ter uma chance!
CAT_EMBARK_QUOTES_MONK_8,"Don't fight for victory, fight to improve. Victory will come.",,"No se lucha para vencer, sino para mejorar. La victoria llegará.","Ne vous battez pas pour gagner, battez-vous pour vous améliorer. La victoire en découlera.","Kämpfe nicht für den Sieg, kämpfe, um dich zu verbessern. Der Sieg folgt von selbst.","Non combattere per la vittoria, combatti per migliorare. La vittoria arriverà.","Não lute pela vitória, lute para melhorar. A vitória é uma consequência."
CAT_EMBARK_QUOTES_JESTER_1,Repeat after me!,,¡Repetid conmigo!,Répétez après moi&nbsp;!,Sprecht mir nach!,Ripeti dopo di me!,Repita comigo!
CAT_EMBARK_QUOTES_JESTER_2,We live in a society! LOL,,¡Vivimos en sociedad! Me meo de la risa.,Les jeux vidéo ont ruiné ma vie. Il m'en reste deux.,Wir leben in einer Gesellschaft! LOL,Viviamo in una società! LOL,Nós vivemos em sociedade! LOL
CAT_EMBARK_QUOTES_JESTER_3,Ha HAHAHAHAHA!,,"¡Jua, jua, jua, jua!",Ha HA HA HA HA HA&nbsp;!,Ha HAHAHAHAHA!,Ah AHAHAHAHAHA!,Ha HAHAHAHAHA!
CAT_EMBARK_QUOTES_JESTER_4,I got a joke for ya...,,Voy a contar un chiste...,J'ai une bonne blague...,Ich hab hier einen Witz für dich&nbsp;…,Ho una barzelletta per te...,Eu tenho uma piada pra você!
CAT_EMBARK_QUOTES_JESTER_5,Pull my finger!,,¡Tírame del dedo!,Tire sur mon doigt&nbsp;!,Zieh an meinem Finger!,Tirami il dito!,Puxa meu dedo!
CAT_EMBARK_QUOTES_JESTER_6,Tell me if you've heard this one...,,¿Os sabéis este?...,"Vous la connaissez certainement pas, celle-là...","Sag Bescheid, wenn du den schon kennst&nbsp;…",Dimmi se l'hai già sentita...,Diga-me se você já ouviu essa...
CAT_EMBARK_QUOTES_JESTER_7,So a guy walks into a bar with a duck under his arm...,,Un hombre entra en un bar con un pato debajo del brazo...,"Alors, c'est un gars qui rentre dans un bar avec un canard sous le bras...",Geht ein Typ in eine Bar und hat eine Ente unterm Arm&nbsp;…,Un tizio entra in un bar con un'anatra sotto il braccio...,"Então, um cara entra em um bar com um pato sob o braço..."
CAT_EMBARK_QUOTES_JESTER_8,Whats up with tails? Am I right?,,¿A qué viene tanto rollo con las colas?,Quoi&nbsp;? Feur&nbsp;!,Was ist nur mit Katzenschwänzen los? Oder?,"Che roba le code, eh? Ho ragione?","O que há com as caudas, não é mesmo?"
CAT_EMBARK_QUOTES_JESTER_9,Am I a joke to you?,,¿Tengo monos en la cara?,J'ai l'air de plaisanter&nbsp;?,Bin ich nichts als ein Witz für dich?,Sono un buffone per te?,Eu tenho cara de palhaço?
CAT_EMBARK_QUOTES_COLORLESS_1,Meow!,,¡Miau!,Miaou&nbsp;!,Miau!,Miao!,Miau!
CAT_EMBARK_QUOTES_COLORLESS_2,Mew mew!,,"¡Miau, miau!","Miaou, miaou&nbsp;!",Mau-mau!,Miao miao!,Mew mew!
CAT_EMBARK_QUOTES_COLORLESS_3,Meeeow!,,¡Miauuuu!,Miaouuu&nbsp;!,Miiiiauuu!,Miaaaao!,Miaaauu!
CAT_EMBARK_QUOTES_COLORLESS_4,Rar!,,¡Rrrr rrrr!,Raouh&nbsp;!,Grrr!,Rarrrr!,Rar!
CAT_EMBARK_QUOTES_COLORLESS_5,Hisssss!,,¡Fuuuuu!,Sshhh&nbsp;!,Hssssss!,Hisssss!,Hisssss!
CAT_EMBARK_QUOTES_COLORLESS_6,Bark Bark!,,"¡Guau, guau!","Ouaf, ouaf&nbsp;!",Wuff-wuff!,Bau bau!,Au! Au!
CAT_EMBARK_QUOTES_COLORLESS_7,Meow meow meow!,,"¡Miau, miau, miau!","Miaou, miaou, miaou&nbsp;!",Miau-miau-miau!,Miao miao miao!,Miau miau miau!
CAT_EMBARK_QUOTES_COLORLESS_8,Spit!,,¡Puaj!,Crotte&nbsp;!,Ich spuck dich an!,Sputo!,Cuspe!
CAT_RETURN_EARLY_QUOTES_FIGHTER_1,There were still so many more things to punch...,,Con la de cosas que quedaban por romper a puñetazos...,Il restait encore tellement de trucs à cogner...,Es gibt noch so viele unpolierte Fressen&nbsp;…,C'erano ancora tante altre cose da prendere a pugni...,Ainda havia tantas coisas para socar...
CAT_RETURN_EARLY_QUOTES_FIGHTER_2,Wait... why are we heading home?,,Quietos paraos. ¿Por qué volvemos a casa?,Minute... On rentre déjà&nbsp;?!,Moment&nbsp;… Warum gehen wir nach Hause?,Aspetta... perché stiamo tornando a casa?,Espera... nós estamos indo para casa?
CAT_RETURN_EARLY_QUOTES_FIGHTER_3,WE ARE LOSERS! LOSERS!!,,¡HEMOS PERDIDO! ¡SOMOS UNOS PRINGAOS!,ON EST DES NAZES&nbsp;! DES NAZES&nbsp;!!,WIR SIND VERLIERER! VERLIERER!!!,SIAMO DEI PERDENTI! DEI PERDENTI!!,NÓS SOMOS PERDEDORES! PERDEDORES!
CAT_RETURN_EARLY_QUOTES_FIGHTER_4,We should have pushed further!,,¡Nos ha faltado empuje!,On aurait pu continuer d'avancer&nbsp;!,Wir hätten noch mehr geschafft!,Avremmo dovuto continuare!,Nós deveríamos ter nos esforçado mais!
CAT_RETURN_EARLY_QUOTES_FIGHTER_5,I'm done talking...,,Paso de hablar más...,Assez parlé...,Ich habe keine Worte&nbsp;…,Basta chiacchiere...,Cansei de falar...
CAT_RETURN_EARLY_QUOTES_FIGHTER_6,What the hell!?,,Pero ¿qué bigotes?...,C'est quoi ce bin's&nbsp;?!,Was zur Hölle?,Ma che diavolo?!,Que diabos?!
CAT_RETURN_EARLY_QUOTES_HUNTER_1,The path ahead was too dangerous.,,El camino era demasiado peligroso.,Le chemin qui s'annonçait était trop périlleux.,Der Weg vor uns war zu gefährlich.,Il cammino davanti a noi era troppo pericoloso.,O caminho adiante era perigoso demais.
CAT_RETURN_EARLY_QUOTES_HUNTER_2,Well at least I got fleas!,,Al menos me llevo un puñado de pulgas.,"Bon, au moins j'ai eu des puces&nbsp;!",Wenigstens habe ich jetzt Flöhe!,"Beh, almeno ho le pulci!","Bem, pelo menos eu peguei pulgas!"
CAT_RETURN_EARLY_QUOTES_HUNTER_3,Home so early? I was just getting started!,,¿Volvemos ya? ¡Pero si aún estaba calentando!,On rentre déjà&nbsp;? Je m'échauffais tout juste&nbsp;!,Schon? Dabei hatte ich gerade erst angefangen!,Già torniamo a casa? Mi stavo giusto riscaldando!,Tão cedo para casa? Eu estava só começando!
CAT_RETURN_EARLY_QUOTES_HUNTER_4,I think we could have done it...,,Podíamos haber salido victoriosos...,Je pense qu'on aurait pu continuer...,"Ich glaube, wir hätten es schaffen können&nbsp;…",Penso che avremmo potuto farcela...,Acho que nós teríamos conseguido...
CAT_RETURN_EARLY_QUOTES_HUNTER_5,I think this is the right way home...,,"Por aquí se vuelve a casa..., si no me equivoco.",On est sur la bonne voie pour rentrer...,"Ich glaube, hier geht‘s nach Hause&nbsp;…",Penso che sia la strada giusta per tornare a casa...,Acho que este é o caminho certo para casa...
CAT_RETURN_EARLY_QUOTES_MAGE_1,Let's think a little harder next time.,,La próxima aventura hay que planearla mejor.,On fera un peu plus tourner nos neurones la prochaine fois.,Lass uns nächstes Mal besser planen.,Rilflettiamo un po' di più la prossima volta.,Vamos pensar um pouco mais na próxima vez.
CAT_RETURN_EARLY_QUOTES_MAGE_2,I have regrets...,,Tengo unos cuantos reproches...,J'ai des regrets...,Bedauerlich&nbsp;…,Ho dei rimpianti...,Eu tenho arrependimentos...
CAT_RETURN_EARLY_QUOTES_MAGE_3,Inconceivable!,,¡Inconcebible!,C'est inconcevable&nbsp;!,Unvorstellbar!,Inconcepibile!,Inconcebível!
CAT_RETURN_EARLY_QUOTES_MAGE_4,Well this wasn't my fault!,,¡Pues culpa mía no ha sido!,"Eh bien, je n'y suis pour rien&nbsp;!",Das war nicht mein Fehler!,"Beh, non è stata colpa mia!","Bem, a culpa não foi minha!"
CAT_RETURN_EARLY_QUOTES_MAGE_5,I ran out of mana...,,Me he quedado sin maná.,J'étais à court de mana...,Das Mana ist mir ausgegangen&nbsp;…,Ho finito il mana...,Minha mana acabou...
CAT_RETURN_EARLY_QUOTES_MEDIC_1,Our wounds need time to heal.,,Nuestras heridas necesitan tiempo para curarse.,Il va falloir du temps pour récupérer de nos blessures.,"Unsere Wunden benötigen Zeit, vollständig zu heilen.",Le nostre ferite hanno bisogno di tempo per guarire.,Nossas feridas precisam de tempo para se curar.
CAT_RETURN_EARLY_QUOTES_MEDIC_2,Well at least we aren't all dead...,,Por lo menos no la hemos palmado todos...,"Au moins, on est pas tous morts...",Wenigstens sind wir nicht alle tot&nbsp;…,"Beh, almeno non siamo tutti morti...","Bem, pelo menos nem todos morreram..."
CAT_RETURN_EARLY_QUOTES_MEDIC_3,Let us remember the fallen...,,Honremos a los gatos caídos...,N'oublions pas nos compagnons qui ont trépassé...,Gedenken wir den Gefallenen&nbsp;…,Ricordiamo i caduti...,Vamos nos lembrar dos que caíram...
CAT_RETURN_EARLY_QUOTES_MEDIC_4,"Grant us safe passage home, oh Lord!",,"Oh, Señor, llévanos a casa sanos y salvos.","Protège-nous sur le chemin du retour, ô Seigneur&nbsp;!","Geleite uns auf diesem Pfad, o Herr!","Concedici un passaggio sicuro verso casa, nostro Signore!","Oh, Senhor, conceda-nos uma viagem segura para casa!"
CAT_RETURN_EARLY_QUOTES_MEDIC_5,"My God spared us, We must give thanks!",,Mi Dios nos ha perdonado la vida. ¡Démosle gracias!,"Louons le Seigneur, il nous a protégés&nbsp;!",Mein Gott hat uns verschont. Dank sei Ihm!,"Il mio Dio ci ha risparmiati, dobbiamo rendere grazie!",Meu Senhos nos poupou. Devemos agradecer a ele!
CAT_RETURN_EARLY_QUOTES_TANK_1,I could only protect us so much.,,No puedo protegeros eternamente.,J'ai fait de mon mieux pour protéger tout le monde.,Ich konnte uns nicht beschützen.,Ho potuto offrire protezione solo fino a un certo punto.,Eu fiz tudo que pude para nos proteger.
CAT_RETURN_EARLY_QUOTES_TANK_2,"Ugh, I hate walking...",,"Puf, me repatea caminar...","Argh, je déteste marcher...","Mann, ich hasse wandern&nbsp;…","Ugh, odio camminare...","Ugh, eu odeio andar..."
CAT_RETURN_EARLY_QUOTES_TANK_3,I'm fine... why are we leaving?,,Pero ¿por qué nos vamos? Yo estoy como una rosa.,"Moi, je vais bien... Pourquoi on s'en va&nbsp;?",Mir geht es gut&nbsp;… Warum hauen wir ab?,Sto bene... perché ce ne andiamo?,"Eu estou bem, por que vamos embora?"
CAT_RETURN_EARLY_QUOTES_TANK_4,Slow down!,,¡Echad el freno!,Attendez-moi&nbsp;!,"Halt, Stopp!",Rallenta!,Mais devagar!
CAT_RETURN_EARLY_QUOTES_TANK_5,I need to lose weight...,,Tengo que perder unos kilitos...,J'ai vraiment besoin d'un régime...,Ich muss echt abnehmen&nbsp;…,Devo perdere peso...,Preciso perder peso...
CAT_RETURN_EARLY_QUOTES_TANK_6,Are we there yet?,,¿Hemos llegado?,"C'est bon, on y est&nbsp;?",Sind wir schon da?,Siamo già arrivati?,Já chegamos?
CAT_RETURN_EARLY_QUOTES_TANK_7,Last one home is a big fat pig... I'm a big fat pig.,,"El último en llegar es un cerdo seboso... Anda, igual que yo.",Le dernier arrivé est un gros cochon... Je suis un gros cochon.,"Der Letzte ist ein dickes, fettes Schwein&nbsp;… Oh warte, ich bin das dicke, fette Schwein.",L'ultimo che arriva a casa è un grosso maiale grasso... io sono un grosso maiale grasso.,Quem chegar por último é um porco gordo... Eu sou um porco gordo.
CAT_RETURN_EARLY_QUOTES_THIEF_1,"Got loot, got out.",,Ha sido saquear y salir por patas.,"Je pille, je file.",Beute geschnappt und heil entkommen.,"Bottino preso, via di corsa.",Peguei o tesouro e fui embora.
CAT_RETURN_EARLY_QUOTES_THIEF_2,Well that was quick...,,Pues se me ha hecho corto...,"Eh ben, c'était rapide...",Das war schnell&nbsp;…,"Beh, è durata poco...","Bem, até que foi rápido..."
CAT_RETURN_EARLY_QUOTES_THIEF_3,At least we got paid!,,Por lo menos hemos cobrado.,"Au moins, on rentre pas les mains vides&nbsp;!",Wenigstens wurden wir bezahlt!,Almeno siamo stati pagati!,Pelo menos fomos pagos!
CAT_RETURN_EARLY_QUOTES_THIEF_4,Don't blame me! I was holding my own!,,"¡A mí no me miréis, que bastante tenía con lo mío!",C'est pas ma faute&nbsp;! Je m'en sortais très bien&nbsp;!,Das war nicht meine schuld! Ich hab gut gekämpft!,Non dare la colpa a me! Ho fatto quel che potevo!,"Não olhem para mim, eu estava dando conta!"
CAT_RETURN_EARLY_QUOTES_THIEF_5,Wait no... there were so many coins we missed!,,"Esperad, que nos hemos dejado un porretón de monedas.","Oh, non... il restait tellement de pièces à choper&nbsp;!","Hey, warte&nbsp;… Da waren noch so viel glänzende Münzen!","Aspetta, no... abbiamo lasciato indietro così tante monete!","Esperem, não... nós deixamos tantas moedas para trás!"
CAT_RETURN_EARLY_QUOTES_NECROMANCER_1,Death does not scare me but I'd still rather not die.,,"La muerte no me asusta, pero prefiero no morir.","La mort ne me fait pas peur, mais je préférerais quand même ne pas mourir.","Der Tod macht mir keine Angst. Ich ziehe es trotzdem vor, zu überleben.","La morte non mi spaventa, ma preferirei comunque non morire.","A morte não me assusta, mas mesmo assim eu preferiria não morrer."
CAT_RETURN_EARLY_QUOTES_NECROMANCER_2,At least I collected a few souls...,,Por lo menos he pillado unas cuantas almas...,"Au moins, j'ai récolté quelques âmes...",Wenigstens habe ich ein paar Seelen geerntet&nbsp;…,Almeno ho raccolto qualche anima...,Pelo menos conseguimos algumas almas...
CAT_RETURN_EARLY_QUOTES_NECROMANCER_3,grumble grumble...,,"Grrr, grrr...",*Grogne*,"Grummel, grummel&nbsp;…",*groan*,*Resmungo*...
CAT_RETURN_EARLY_QUOTES_NECROMANCER_4,I fear death still follows us.,,La muerte nos sigue los pasos.,Je crains que la mort nous suive encore.,Der Tod ist uns noch immer auf den Spuren.,Temo che la morte ci stia ancora seguendo.,Temo que a morte ainda esteja nos seguindo.
CAT_RETURN_EARLY_QUOTES_NECROMANCER_5,You can't run from fate.,,Nadie escapa del destino.,Personne n'échappe au destin.,Man kann seinem Schicksal nicht entkommen.,Non si può sfuggire al destino.,Não é possível fugir do destino.
CAT_RETURN_EARLY_QUOTES_NECROMANCER_6,"Quoth the raven, nevermore.",,Dijo el cuervo: «Nunca más».,Le corbeau répond&nbsp;: «&nbsp;Jamais plus&nbsp;».,Sprach der Rabe: Nimmermehr.,E il corvo: non più mai.,"E disse o corvo: ""nunca mais""."
CAT_RETURN_EARLY_QUOTES_PSYCHIC_1,I foresaw no paths to victory in our future... retreat was the safest option.,,No había senderos de gloria en nuestro futuro... Una retirada a tiempo es una victoria.,Je n'entrevoyais aucune voie vers la victoire dans notre avenir... la retraite était l'option la plus sûre.,In unserer Zukunft gab es keinen Weg zum Sieg&nbsp;… Rückzug war die einzige Möglichkeit.,Non ho visto alcun cammino per la vittoria nel nostro futuro... la ritirata era l'opzione più sicura.,Eu não pude prever nenhum caminho para a vitória... Recuar era a opção mais segura.
CAT_RETURN_EARLY_QUOTES_PSYCHIC_2,I knew this would happen...,,Sabía que ocurriría algo así.,Je savais que ça arriverait...,"Ich wusste, dass das passieren würde&nbsp;…",Sapevo che sarebbe successo...,Eu sabia que isso acontecer...
CAT_RETURN_EARLY_QUOTES_PSYCHIC_3,I saw this in the cards.,,Lo he visto en las cartas.,Je l'avais vu dans les cartes.,Die Karten haben es vorhergesagt.,L'avevo visto nelle carte.,Eu vi isso nas cartas.
CAT_RETURN_EARLY_QUOTES_BUTCHER_1,Got plenty of meat at least.,,Por lo menos tenemos carne de sobra.,"Au moins, j'ai récupéré pas mal de viande.",Wenigstens haben wir ordentlich Fleisch.,Almeno ho un sacco di carne.,Pelo menos tinha bastante carne.
CAT_RETURN_EARLY_QUOTES_BUTCHER_2,I'm still hungry...,,Sigo teniendo hambre.,J'ai encore faim...,Ich hab noch immer Hunger&nbsp;…,Ho ancora fame...,Ainda estou com fome...
CAT_RETURN_EARLY_QUOTES_BUTCHER_3,Let's grab something to eat...,,¿Pillamos algo de comer?,Allons chercher de quoi manger...,Jetzt einen kleinen Snack&nbsp;…,Prendiamo qualcosa da mangiare...,Vamos comer algo...
CAT_RETURN_EARLY_QUOTES_BUTCHER_4,Do you smell bacon?,,¿Oléis a panceta?,"Ça sent le bacon, non&nbsp;?",Riecht es hier nach Speck?,Senti anche tu odore di pancetta?,Isso é cheiro de bacon?
CAT_RETURN_EARLY_QUOTES_BUTCHER_5,*Snort*,,¡Buf!,"Sniff, sniff.",*Grunz*,*grrr*,*Bufa*
CAT_RETURN_EARLY_QUOTES_DRUID_1,Bye bye birdies.,,"Chaíto, parajitos.","Salut, les piafs.","Bis bald, ihr lieben Vögelchen.","Ciao ciao, uccellini.","Tchau tchau, passarinhos."
CAT_RETURN_EARLY_QUOTES_DRUID_2,I think I'm gonna get more pets...,,Voy a pillarme más mascotas...,Il me faut plus d'animaux de compagnie...,"Ich glaube, ich will mehr Haustiere&nbsp;…",Penso che prenderò qualche altro animale domestico...,Acho que vou atrás de mais animais de estimação...
CAT_RETURN_EARLY_QUOTES_DRUID_3,Has anyone seen my crow?,,¿Habéis visto mi cuervo?,Quelqu'un a vu mon corbeau&nbsp;?,Hat jemand meinen Raben gesehen?,Qualcuno ha visto il mio corvo?,Alguém viu meu corvo?
CAT_RETURN_EARLY_QUOTES_DRUID_4,"If leaving early brings more peace, I'm all for it.",,"Si esta retirada nos aporta paz y tranquilidad, bienvenida sea.","Si partir plus tôt apporte davantage de sérénité, je suis tout à fait pour.","Wenn das der friedlichste Weg ist, habe ich kein Problem damit, früher zu gehen.","Se andarcene prima porterà la pace, per me va benissimo.","Se partir mais cedo significar mais paz, eu sou a favor."
CAT_RETURN_EARLY_QUOTES_DRUID_5,Let's head home and just chill for a while.,,Nos piramos a casa y nos quedamos de tranquis.,Rentrons à la maison et détendons-nous un moment.,Ab nach Hause und erstmal ein bisschen chillen.,Torniamo a casa per rilassarci un po'.,Vamos para casa descansar um pouco.
CAT_RETURN_EARLY_QUOTES_TINKERER_1,I just wanna go home... The sun is too bright... There's too many bugs... It's cold.,,"Me quiero ir a casa. El sol deslumbra que no veas, hay bichos a reventar y hace un frío que pela.",Je veux rentrer... le soleil me brûle la rétine... il y a trop d'insectes... on se les gèle...,Ich will nach Hause&nbsp;… Die Sonne ist zu hell&nbsp;… Da sind überall Käfer&nbsp;… Und mir ist kalt.,Voglio solo tornare a casa... il sole è troppo forte... ci sono troppi insetti... fa freddo.,Eu só quero ir para casa... O sol está forte demais... Tem insetos demais... Está frio.
CAT_RETURN_EARLY_QUOTES_TINKERER_2,My batteries died...,,Se me han gastado las pilas...,Mes piles sont mortes...,Meine Batterien sind alle&nbsp;…,Ho le batterie scariche...,Minhas pilhas acabaram...
CAT_RETURN_EARLY_QUOTES_TINKERER_3,"Battery low, must recharge!",,¡Tengo que cargar la batería!,Je dois recharger mes batteries&nbsp;!,Brauche&nbsp;… Energie!,"Batteria scarica, devo ricaricare!","Bateria baixa, precisa recarregar!"
